,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,Sprachebene,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
842,micke,,,,,,LSch,positiv,134110,CATMA_6AC49D08-81F1-4EB0-99A1-0E0CBDF9EE6D,1,Emotionen der Zuneigung,positiv,134103,Freundschaft,Bruder ,['Bruder']
843,micke,,mierten,,,,LSch,negativ,134339,CATMA_1584E3B3-8FA6-4ED3-ACC2-1B4EAB598D42,9,Emotionen der Ablehnung,negativ,134294,Abscheu,In dem Habite bistu wohl kein vornehmer Mann.,"['In', 'dem', 'Habite', 'bistu', 'wohl', 'kein', 'vornehmer', 'Mann', '.']"
844,,,,,,,LSch,Emotionale Bewegtheit,134492,CATMA_D508D365-DBDE-48DC-9E83-909F64F916AC,27,Emotionale Bewegtheit,Emotionale Bewegtheit,134350,Emotionale Bewegtheit,"Je du ehrlicher Zippel-Peltz / bistu auch wieder kommen? Je seh ich mir doch so ähnlich aus / als wenn mich ein Kunstmahler abgemahlet hatte.
","['Je', 'du', 'ehrlicher', 'Zippel-Peltz', '/', 'bistu', 'auch', 'wieder', 'kommen', '?', 'Je', 'seh', 'ich', 'mir', 'doch', 'so', 'ähnlich', 'aus', '/', 'als', 'wenn', 'mich', 'ein', 'Kunstmahler', 'abgemahlet', 'hatte', '.']"
845,karsten,,,,,,LSch,negativ,134609,CATMA_EBA63436-EB06-416D-B955-CBCC9F79658B,18,Emotionen der Ablehnung,negativ,134502,Ärger,"Ja du sauberer Vogel / du siehst dir ähnlich /und desswegen kanstu auch dein Schelmstück nicht verleugnen.
","['Ja', 'du', 'sauberer', 'Vogel', '/', 'du', 'siehst', 'dir', 'ähnlich', '/und', 'desswegen', 'kanstu', 'auch', 'dein', 'Schelmstück', 'nicht', 'verleugnen', '.']"
846,micke,,mierten,,,,LSch,negativ,134698,CATMA_1B8E9CC1-F3AD-4243-9403-E4895584A132,14,Emotionen der Ablehnung,negativ,134617,Abscheu,"Höre / warum hastu einen unschuldigen Kerlen das Messer in die Rippen gestochen?
","['Höre', '/', 'warum', 'hastu', 'einen', 'unschuldigen', 'Kerlen', 'das', 'Messer', 'in', 'die', 'Rippen', 'gestochen', '?']"
847,,micke,,,,,LSch,negativ,134698,CATMA_A96EFF4F-EE0A-46C4-8929-9CE790EB3DE6,14,Emotionen des Leids,negativ,134617,Leid,"Höre / warum hastu einen unschuldigen Kerlen das Messer in die Rippen gestochen?
","['Höre', '/', 'warum', 'hastu', 'einen', 'unschuldigen', 'Kerlen', 'das', 'Messer', 'in', 'die', 'Rippen', 'gestochen', '?']"
848,,,,,,,LSch,Emotionale Bewegtheit,134783,CATMA_F118CFCF-D0F5-48B2-885F-98A22B9E3DA1,17,Emotionale Bewegtheit,Emotionale Bewegtheit,134708,Emotionale Bewegtheit,O mit euern Narren Possen / seht mich doch recht an / ihr müst mich kennen.,"['O', 'mit', 'euern', 'Narren', 'Possen', '/', 'seht', 'mich', 'doch', 'recht', 'an', '/', 'ihr', 'müst', 'mich', 'kennen', '.']"
849,,,mierten,,,,LSch,negativ,134884,CATMA_02D65398-4E7B-499F-ABA5-10A1EB92E907,15,Emotionen der Ablehnung,negativ,134794,Ärger,"Halt das Maul / oder ich werde die Bekandtschafft mit einer dichten Maulschelle bezahlen.
","['Halt', 'das', 'Maul', '/', 'oder', 'ich', 'werde', 'die', 'Bekandtschafft', 'mit', 'einer', 'dichten', 'Maulschelle', 'bezahlen', '.']"
850,mierten,,,,,,LSch,Emotionale Bewegtheit,134913,CATMA_2D45AEE6-AD52-43A4-A0E7-8AC7581B5E10,4,Emotionale Bewegtheit,Emotionale Bewegtheit,134894,Emotionale Bewegtheit,Je fürwahr gestern.,"['Je', 'fürwahr', 'gestern', '.']"
851,micke,,mierten,,,,LSch,negativ,135031,CATMA_B54DCD8A-0D37-49F8-9B85-2F9DF57867EE,16,Emotionen der Ablehnung,negativ,134938,Ärger,"Ey was gestern? gestern hastu einen Todschlag begangen / heute solstu davor gehangen werden.
","['Ey', 'was', 'gestern', '?', 'gestern', 'hastu', 'einen', 'Todschlag', 'begangen', '/', 'heute', 'solstu', 'davor', 'gehangen', 'werden', '.']"
852,karsten,,,,,,LSch,negativ,135187,CATMA_8930ACFE-726B-4D81-AC82-28D3EC8033F2,14,Emotionen der Ablehnung,negativ,135121,Ärger,"Du magst dich stellen wie du wilst / du must dich gefangen geben.
","['Du', 'magst', 'dich', 'stellen', 'wie', 'du', 'wilst', '/', 'du', 'must', 'dich', 'gefangen', 'geben', '.']"
853,,,,,,,LSch,Emotionale Bewegtheit,135299,CATMA_CA31E2BE-4C78-4A19-A775-327A19E6E4DE,22,Emotionale Bewegtheit,Emotionale Bewegtheit,135197,Emotionale Bewegtheit,"Nu last doch sehn / nein nein / es wird mir getraumet haben / daß ich mit den Herren getruncken habe.
","['Nu', 'last', 'doch', 'sehn', '/', 'nein', 'nein', '/', 'es', 'wird', 'mir', 'getraumet', 'haben', '/', 'daß', 'ich', 'mit', 'den', 'Herren', 'getruncken', 'habe', '.']"
854,micke,,,,,,LSch,negativ,135376,CATMA_05F09EE9-6FC3-43C5-9DD8-A37DFDC99902,13,Emotionen der Ablehnung,negativ,135307,Ärger,Uns aber hats nicht geträumet / daß du einen Todschlag begangen hast.,"['Uns', 'aber', 'hats', 'nicht', 'geträumet', '/', 'daß', 'du', 'einen', 'Todschlag', 'begangen', 'hast', '.']"
855,,,,,,,LSch,positiv,136146,CATMA_E4ED0927-02AC-4532-9568-FDDFBD76A2A6,23,Emotionen der Freude,positiv,136014,Freude,"Vorgestern waren etliche da / ich halte die Weiber haben einem das Sauffen geseegnet / daß sie nun der Kurtzweile vergessen werden.
","['Vorgestern', 'waren', 'etliche', 'da', '/', 'ich', 'halte', 'die', 'Weiber', 'haben', 'einem', 'das', 'Sauffen', 'geseegnet', '/', 'daß', 'sie', 'nun', 'der', 'Kurtzweile', 'vergessen', 'werden', '.']"
856,,,,,,,LSch,negativ,136465,CATMA_42C6C0D5-F40A-4A5B-81E7-E247E7F8F00B,17,Emotionen des Leids,negativ,136386,Leid,"Und ich weiß am besten / wie mir der Kopff von Biere ist wüste gemacht worden.
","['Und', 'ich', 'weiß', 'am', 'besten', '/', 'wie', 'mir', 'der', 'Kopff', 'von', 'Biere', 'ist', 'wüste', 'gemacht', 'worden', '.']"
857,,,,,,,LSch,negativ,136791,CATMA_2BF5605B-F762-4A10-BFCF-A39D25669B4E,15,Emotionen der Ablehnung,negativ,136719,Ärger,Ja ja / ich habe mich besonnen / daß alle versoffne Bauer Schelmen seyn.,"['Ja', 'ja', '/', 'ich', 'habe', 'mich', 'besonnen', '/', 'daß', 'alle', 'versoffne', 'Bauer', 'Schelmen', 'seyn', '.']"
858,,,,,,,LSch,negativ,136966,CATMA_0B60EB21-6C74-4A6A-8D49-C7A2EC1AE17E,16,Emotionen der Ablehnung,negativ,136879,Ärger,"Was vorgestern geschehen ist / davor hab ich dir zehen Prügel auff den Leib gewünscht.
","['Was', 'vorgestern', 'geschehen', 'ist', '/', 'davor', 'hab', 'ich', 'dir', 'zehen', 'Prügel', 'auff', 'den', 'Leib', 'gewünscht', '.']"
859,,,,,,,LSch,negativ,136965,CATMA_7B2977E0-DB34-4626-9893-998E8DA0BF86,16,Emotionen des Leids,negativ,136879,Leid,Was vorgestern geschehen ist / davor hab ich dir zehen Prügel auff den Leib gewünscht.,"['Was', 'vorgestern', 'geschehen', 'ist', '/', 'davor', 'hab', 'ich', 'dir', 'zehen', 'Prügel', 'auff', 'den', 'Leib', 'gewünscht', '.']"
860,leo,,,,,,LSch,negativ,137249,CATMA_93A698C8-411C-470C-B98C-0A1D99E11322,9,Emotionen der Ablehnung,negativ,137203,Abscheu,Wie stehts / ist der Bluthund ertappet worden?,"['Wie', 'stehts', '/', 'ist', 'der', 'Bluthund', 'ertappet', 'worden', '?']"
861,leo,,,,,,LSch,negativ,137557,CATMA_C8B86826-9288-4E13-B11F-E9D18A07EAF7,42,Emotionen der Ablehnung,negativ,137325,Abscheu,"Du loser Bube / was hat dir der unschuldige Mensch gethan / solstu auff den Abend solche Handel anfangen? Solstu mit einem blossen Messer an den Wanden wetzen / und solstu einem unschuldigen Menschen einen Stich in die Lunge geben?
","['Du', 'loser', 'Bube', '/', 'was', 'hat', 'dir', 'der', 'unschuldige', 'Mensch', 'gethan', '/', 'solstu', 'auff', 'den', 'Abend', 'solche', 'Handel', 'anfangen', '?', 'Solstu', 'mit', 'einem', 'blossen', 'Messer', 'an', 'den', 'Wanden', 'wetzen', '/', 'und', 'solstu', 'einem', 'unschuldigen', 'Menschen', 'einen', 'Stich', 'in', 'die', 'Lunge', 'geben', '?']"
862,,leo,,,,,LSch,negativ,137557,CATMA_2984D418-FBD3-4AF9-B328-A88EA783E344,22,Emotionen des Leids,negativ,137431,Leid,"Solstu mit einem blossen Messer an den Wanden wetzen / und solstu einem unschuldigen Menschen einen Stich in die Lunge geben?
","['Solstu', 'mit', 'einem', 'blossen', 'Messer', 'an', 'den', 'Wanden', 'wetzen', '/', 'und', 'solstu', 'einem', 'unschuldigen', 'Menschen', 'einen', 'Stich', 'in', 'die', 'Lunge', 'geben', '?']"
863,,,,,,,LSch,negativ,137643,CATMA_1CB111BF-6C83-4EF8-A184-0569D34A2927,16,Emotionen der Ablehnung,negativ,137567,Ärger,Herr / euer Zeugnüß gilt nichts / ich zeuge dargegen / es ist alles erlogen.,"['Herr', '/', 'euer', 'Zeugnüß', 'gilt', 'nichts', '/', 'ich', 'zeuge', 'dargegen', '/', 'es', 'ist', 'alles', 'erlogen', '.']"
864,,,,,,,LSch,negativ,137901,CATMA_772CEC25-3212-4875-A456-C031D9B88FC1,46,Emotionen der Ablehnung,negativ,137650,Abscheu,"Erlogen solstu sprechen / wenn du mich liegen heist / so begehestu eine grössere Sünde / als wenn du zehen Schelmen deines gleichen todt schlägst. Ihr Leute nehmt den Bosewicht in acht / er muß seyn Blut vergiessen / sonst hab ich keine Satisfaction.
","['Erlogen', 'solstu', 'sprechen', '/', 'wenn', 'du', 'mich', 'liegen', 'heist', '/', 'so', 'begehestu', 'eine', 'grössere', 'Sünde', '/', 'als', 'wenn', 'du', 'zehen', 'Schelmen', 'deines', 'gleichen', 'todt', 'schlägst', '.', 'Ihr', 'Leute', 'nehmt', 'den', 'Bosewicht', 'in', 'acht', '/', 'er', 'muß', 'seyn', 'Blut', 'vergiessen', '/', 'sonst', 'hab', 'ich', 'keine', 'Satisfaction', '.']"
865,,,,,,,LSch,negativ,137900,CATMA_DDAF3CFB-E2B5-4DBB-92A4-0CD98F3720D2,20,Emotionen des Leids,negativ,137797,Leid,Ihr Leute nehmt den Bosewicht in acht / er muß seyn Blut vergiessen / sonst hab ich keine Satisfaction.,"['Ihr', 'Leute', 'nehmt', 'den', 'Bosewicht', 'in', 'acht', '/', 'er', 'muß', 'seyn', 'Blut', 'vergiessen', '/', 'sonst', 'hab', 'ich', 'keine', 'Satisfaction', '.']"
866,,,,,,,LSch,Emotionale Bewegtheit,138126,CATMA_514E1A2D-7CA1-4313-89E9-E667C4660BD6,43,Emotionale Bewegtheit,Emotionale Bewegtheit,137911,Emotionale Bewegtheit,"Ich weiß nicht / hinte traumete mir als wenn ich ein Fürste wäre / heute träumt euch / als wenn ich ein Strassen-Räuber wäre / geht nur heim / und schiafft den Tummel aus / morgen wird alles beydes nicht wahr seyn.
","['Ich', 'weiß', 'nicht', '/', 'hinte', 'traumete', 'mir', 'als', 'wenn', 'ich', 'ein', 'Fürste', 'wäre', '/', 'heute', 'träumt', 'euch', '/', 'als', 'wenn', 'ich', 'ein', 'Strassen-Räuber', 'wäre', '/', 'geht', 'nur', 'heim', '/', 'und', 'schiafft', 'den', 'Tummel', 'aus', '/', 'morgen', 'wird', 'alles', 'beydes', 'nicht', 'wahr', 'seyn', '.']"
867,leo,,,,,,LSch,negativ,138347,CATMA_AB8F8F54-5BE6-46B8-ABCE-56B8A391FA18,38,Emotionen der Ablehnung,negativ,138132,Abscheu,"Du unverschämter Bube / kanstu die boßhafftige Zunge noch nicht bändigen / der Galgen ist viel zu wenig / du must mehr ausstehen / und vielleicht kommen ander Leute darzu / welche die Sache besser überlegen können.
","['Du', 'unverschämter', 'Bube', '/', 'kanstu', 'die', 'boßhafftige', 'Zunge', 'noch', 'nicht', 'bändigen', '/', 'der', 'Galgen', 'ist', 'viel', 'zu', 'wenig', '/', 'du', 'must', 'mehr', 'ausstehen', '/', 'und', 'vielleicht', 'kommen', 'ander', 'Leute', 'darzu', '/', 'welche', 'die', 'Sache', 'besser', 'überlegen', 'können', '.']"
868,,leo,,,,,LSch,negativ,138346,CATMA_ECF8C4AC-6A6C-4684-B8ED-39B4C44C0547,38,Emotionen des Leids,negativ,138132,Leid,Du unverschämter Bube / kanstu die boßhafftige Zunge noch nicht bändigen / der Galgen ist viel zu wenig / du must mehr ausstehen / und vielleicht kommen ander Leute darzu / welche die Sache besser überlegen können.,"['Du', 'unverschämter', 'Bube', '/', 'kanstu', 'die', 'boßhafftige', 'Zunge', 'noch', 'nicht', 'bändigen', '/', 'der', 'Galgen', 'ist', 'viel', 'zu', 'wenig', '/', 'du', 'must', 'mehr', 'ausstehen', '/', 'und', 'vielleicht', 'kommen', 'ander', 'Leute', 'darzu', '/', 'welche', 'die', 'Sache', 'besser', 'überlegen', 'können', '.']"
869,,robert,,,,,LSch,Emotionale Bewegtheit,138507,CATMA_A9DEA50A-3520-468E-8FF5-E2F840C5789E,15,Emotionale Bewegtheit,Emotionale Bewegtheit,138427,Emotionale Bewegtheit,"Es nimmt alle trefflich wunder / warum man nichts von dem Mörder vernehmen kan.
","['Es', 'nimmt', 'alle', 'trefflich', 'wunder', '/', 'warum', 'man', 'nichts', 'von', 'dem', 'Mörder', 'vernehmen', 'kan', '.']"
870,leo,,,,,,LSch,negativ,138708,CATMA_5B3ED85B-F67D-4751-83CD-EE340F7259E0,38,Emotionen der Ablehnung,negativ,138513,Abscheu,"Es ist kein Wunder / der Kerle hat den Todschlag begangen / nun macht er sich kein Gewissen und leugt ins Wesen nein / als wenn die gantze Welt aus seinen Lügen ein Evangelium Buch machen solte.
","['Es', 'ist', 'kein', 'Wunder', '/', 'der', 'Kerle', 'hat', 'den', 'Todschlag', 'begangen', '/', 'nun', 'macht', 'er', 'sich', 'kein', 'Gewissen', 'und', 'leugt', 'ins', 'Wesen', 'nein', '/', 'als', 'wenn', 'die', 'gantze', 'Welt', 'aus', 'seinen', 'Lügen', 'ein', 'Evangelium', 'Buch', 'machen', 'solte', '.']"
871,robert,,,,,,LSch,negativ,138924,CATMA_CDFCA95D-C52B-49AD-9B81-1721217FF4E1,13,Emotionen des Leids,negativ,138852,Mitleid,"konte man nur den armen todten Menschen so bald wieder lebendig machen.
","['konte', 'man', 'nur', 'den', 'armen', 'todten', 'Menschen', 'so', 'bald', 'wieder', 'lebendig', 'machen', '.']"
872,,robert,,,,,LSch,negativ,138924,CATMA_363EF93C-D41A-467F-BDAF-8F45890D6FCB,13,Emotionen des Leids,negativ,138852,Leid,"konte man nur den armen todten Menschen so bald wieder lebendig machen.
","['konte', 'man', 'nur', 'den', 'armen', 'todten', 'Menschen', 'so', 'bald', 'wieder', 'lebendig', 'machen', '.']"
873,robert,,,,,,LSch,negativ,139081,CATMA_5C77C92C-60DC-4861-A133-7EE1599250BD,10,Emotionen der Ablehnung,negativ,139019,Abscheu,Mit Mördern und Lügnern ist die Vertrauligkeit gar verdächtig.,"['Mit', 'Mördern', 'und', 'Lügnern', 'ist', 'die', 'Vertrauligkeit', 'gar', 'verdächtig', '.']"
874,robert,,,,,,LSch,positiv,139399,CATMA_764D8AB0-057A-42DA-A391-D850676B62AF,16,Emotionen der Zuneigung,positiv,139320,Freundschaft,"Ey nicht doch / ich meine / wir sind so im Vertrauen einmahl beysammen gewest.
","['Ey', 'nicht', 'doch', '/', 'ich', 'meine', '/', 'wir', 'sind', 'so', 'im', 'Vertrauen', 'einmahl', 'beysammen', 'gewest', '.']"
875,,,,,,,LSch,negativ,139496,CATMA_D38A1441-B5B1-4C03-94AB-19BA0F3BB35F,16,Emotionen der Ablehnung,negativ,139408,Abscheu,"Ich mochte wohl wissen / wozu man so einen beschmutzten Bauer so in Vertrauen brauchte.
","['Ich', 'mochte', 'wohl', 'wissen', '/', 'wozu', 'man', 'so', 'einen', 'beschmutzten', 'Bauer', 'so', 'in', 'Vertrauen', 'brauchte', '.']"
876,,,,,,,LSch,negativ,139692,CATMA_4870A419-B8B4-46BE-8837-B08B68D1D46B,24,Emotionen der Ablehnung,negativ,139564,Abscheu,"Das bistu dein lebtage gewest / und deßwegen komm mir nicht mit solchen Fratzen auffgezogen / oder ich werde an dir zum Mörder.
","['Das', 'bistu', 'dein', 'lebtage', 'gewest', '/', 'und', 'deßwegen', 'komm', 'mir', 'nicht', 'mit', 'solchen', 'Fratzen', 'auffgezogen', '/', 'oder', 'ich', 'werde', 'an', 'dir', 'zum', 'Mörder', '.']"
877,,,,,,,LSch,positiv,139849,CATMA_7941AC9C-72F8-4232-B94A-D01D6A020F85,18,Emotionen der Zuneigung,positiv,139764,Freundschaft,Das weiß ich daß du mein Bruder nicht bist / und also hastu nichts darnach zu fragen.,"['Das', 'weiß', 'ich', 'daß', 'du', 'mein', 'Bruder', 'nicht', 'bist', '/', 'und', 'also', 'hastu', 'nichts', 'darnach', 'zu', 'fragen', '.']"
878,,,,,,,LSch,negativ,139850,CATMA_783D2906-BA4B-4B7E-B399-3D4002699B8F,18,Emotionen der Ablehnung,negativ,139764,Abscheu,Das weiß ich daß du mein Bruder nicht bist / und also hastu nichts darnach zu fragen. ,"['Das', 'weiß', 'ich', 'daß', 'du', 'mein', 'Bruder', 'nicht', 'bist', '/', 'und', 'also', 'hastu', 'nichts', 'darnach', 'zu', 'fragen', '.']"
879,robert,,,,,,LSch,positiv,139965,CATMA_F0EAC48D-1152-40F3-B259-FC47CA2B5CDB,10,Emotionen der Zuneigung,positiv,139892,Verehrung,"Ihr Fürstliche Durchlaucht sollen darüber zum Richter angeruffen werden.
","['Ihr', 'Fürstliche', 'Durchlaucht', 'sollen', 'darüber', 'zum', 'Richter', 'angeruffen', 'werden', '.']"
880,,,,,,,LSch,positiv,140311,CATMA_4A5CAA29-FF01-44FC-968F-733993673D44,7,Emotionen der Zuneigung,positiv,140275,Verehrung,Und folget mir zu Ihrer Durchlaucht.,"['Und', 'folget', 'mir', 'zu', 'Ihrer', 'Durchlaucht', '.']"
881,,,,,,,LSch,negativ,140565,CATMA_A5AA85E7-4BB1-453B-B78A-4A9F5CB947BC,44,Emotionen der Ablehnung,negativ,140349,Abscheu,"Botztausend / das hat ich bald vergessen / wo der Schelme kein Quer-Holtz ins Maul kriegt / so leugt er daß die Sonne schwartz wird. Da Bauer nim das Holtz ins Maul / es ist ein gut Mittel wieder die unnützen Reden.
","['Botztausend', '/', 'das', 'hat', 'ich', 'bald', 'vergessen', '/', 'wo', 'der', 'Schelme', 'kein', 'Quer-Holtz', 'ins', 'Maul', 'kriegt', '/', 'so', 'leugt', 'er', 'daß', 'die', 'Sonne', 'schwartz', 'wird', '.', 'Da', 'Bauer', 'nim', 'das', 'Holtz', 'ins', 'Maul', '/', 'es', 'ist', 'ein', 'gut', 'Mittel', 'wieder', 'die', 'unnützen', 'Reden', '.']"
882,,,,,,,LSch,negativ,140834,CATMA_8A215797-4E31-46A2-8013-1BFEED32DBE7,30,Emotionen des Leids,negativ,140691,Leid,NU gestern hat ich einen Narrengang / ich will heute wieder in die Welt gehen / und da muß ich wissen / ob mein Nachbar lebendig oder todt ist.,"['NU', 'gestern', 'hat', 'ich', 'einen', 'Narrengang', '/', 'ich', 'will', 'heute', 'wieder', 'in', 'die', 'Welt', 'gehen', '/', 'und', 'da', 'muß', 'ich', 'wissen', '/', 'ob', 'mein', 'Nachbar', 'lebendig', 'oder', 'todt', 'ist', '.']"
883,,,,,,,LSch,Emotionale Bewegtheit,141087,CATMA_87049813-91DD-4C94-BD1E-C81C63EDAB65,51,Emotionale Bewegtheit,Emotionale Bewegtheit,140842,Emotionale Bewegtheit,Ich kan mirs nicht einbilden / wie es zugeht / daß sich ein Mann verliehren kan / wenn er eine Frau wäre / so dacht ich sie hätte den Weg in der gantzen Welt nicht finden können. Aber die Männer seyn ja sonst auff der Strasse gut genung bekandt.,"['Ich', 'kan', 'mirs', 'nicht', 'einbilden', '/', 'wie', 'es', 'zugeht', '/', 'daß', 'sich', 'ein', 'Mann', 'verliehren', 'kan', '/', 'wenn', 'er', 'eine', 'Frau', 'wäre', '/', 'so', 'dacht', 'ich', 'sie', 'hätte', 'den', 'Weg', 'in', 'der', 'gantzen', 'Welt', 'nicht', 'finden', 'können', '.', 'Aber', 'die', 'Männer', 'seyn', 'ja', 'sonst', 'auff', 'der', 'Strasse', 'gut', 'genung', 'bekandt', '.']"
884,,,,,,,LSch,negativ,141393,CATMA_54B0DB2F-1673-4BE3-9A89-0379A5E73BB0,19,Emotionen der Ablehnung,negativ,141308,Ärger,"Ja wo er das gethan hat / so wolt ich flugs / daß ihm die Augen ausgekratzet würden.
","['Ja', 'wo', 'er', 'das', 'gethan', 'hat', '/', 'so', 'wolt', 'ich', 'flugs', '/', 'daß', 'ihm', 'die', 'Augen', 'ausgekratzet', 'würden', '.']"
885,,,,,,,LSch,negativ,141393,CATMA_9EF47C08-0E0D-405C-A4C8-58C54EF5C8A0,19,Emotionen des Leids,negativ,141308,Leid,"Ja wo er das gethan hat / so wolt ich flugs / daß ihm die Augen ausgekratzet würden.
","['Ja', 'wo', 'er', 'das', 'gethan', 'hat', '/', 'so', 'wolt', 'ich', 'flugs', '/', 'daß', 'ihm', 'die', 'Augen', 'ausgekratzet', 'würden', '.']"
886,,,,,,,LSch,negativ,141464,CATMA_ABD165F2-536E-4E92-9C36-74879BEC5ECE,12,Emotionen der Ablehnung,negativ,141400,Ärger,"Und ich wolte daß ihm ein groser Leimweller im Winckel steckte.
","['Und', 'ich', 'wolte', 'daß', 'ihm', 'ein', 'groser', 'Leimweller', 'im', 'Winckel', 'steckte', '.']"
887,,,,,,,LSch,negativ,141463,CATMA_EACCE957-1559-4126-B6E0-96BC02D4BF23,12,Emotionen des Leids,negativ,141400,Leid,Und ich wolte daß ihm ein groser Leimweller im Winckel steckte.,"['Und', 'ich', 'wolte', 'daß', 'ihm', 'ein', 'groser', 'Leimweller', 'im', 'Winckel', 'steckte', '.']"
888,mierten,impliziter Autor,,,,,LSch,negativ,141552,CATMA_C2B5A6BD-0E17-4FCD-8132-14396ACB748C,2,Emotionen des Leids,negativ,141542,Leid,Seufftzet.,"['Seufftzet', '.']"
889,ebbe,,,,,,LSch,Emotionale Bewegtheit,141606,CATMA_4A4CF036-2357-40AC-A8AE-35BB3284B630,11,Emotionale Bewegtheit,Emotionale Bewegtheit,141561,Emotionale Bewegtheit,Je was ist das? Je Nachbar Mierten seyd ihrs?,"['Je', 'was', 'ist', 'das', '?', 'Je', 'Nachbar', 'Mierten', 'seyd', 'ihrs', '?']"
890,puse,,,,,,LSch,negativ,141714,CATMA_50E65028-743D-4C3E-8035-418DCB582AA3,13,Emotionen des Leids,negativ,141656,Mitleid,Je der arme Mann / wer ist so lästerlich mit ihm umgangen?,"['Je', 'der', 'arme', 'Mann', '/', 'wer', 'ist', 'so', 'lästerlich', 'mit', 'ihm', 'umgangen', '?']"
891,,puse,,,,,LSch,negativ,141715,CATMA_54711E30-3BB0-45C4-9FDD-AC2C0E23E198,13,Emotionen des Leids,negativ,141656,Leid,"Je der arme Mann / wer ist so lästerlich mit ihm umgangen?
","['Je', 'der', 'arme', 'Mann', '/', 'wer', 'ist', 'so', 'lästerlich', 'mit', 'ihm', 'umgangen', '?']"
892,brütte,,,,,,LSch,negativ,141779,CATMA_108A1E58-CE82-43A9-9B7E-2BB2C5F68A5C,10,Emotionen des Leids,negativ,141724,Mitleid,Je habt ihr die Sprache gar verlohren hertzlieber Mann?,"['Je', 'habt', 'ihr', 'die', 'Sprache', 'gar', 'verlohren', 'hertzlieber', 'Mann', '?']"
893,,brütte,,,,,LSch,negativ,141780,CATMA_7224369F-9530-4499-9A97-59D50484DF7C,10,Emotionen des Leids,negativ,141724,Leid,"Je habt ihr die Sprache gar verlohren hertzlieber Mann?
","['Je', 'habt', 'ihr', 'die', 'Sprache', 'gar', 'verlohren', 'hertzlieber', 'Mann', '?']"
894,,,,,,,LSch,negativ,141843,CATMA_96EED9B6-D2B4-421A-9A10-477318E55B0F,13,Emotionen der Angst,negativ,141787,Angst,"Ich wolte ihn gerne loß machen / wer weiß ob ich darff.
","['Ich', 'wolte', 'ihn', 'gerne', 'loß', 'machen', '/', 'wer', 'weiß', 'ob', 'ich', 'darff', '.']"
895,puse,,,,,,LSch,negativ,141962,CATMA_DD2679A7-63EF-4E42-9A71-B8E09148793C,25,Emotionen der Angst,negativ,141850,Angst,"Wo es ein grösser Herr gethan hat / so strafft er uns / und steckt uns eben ein solch groß Ding die quere nein.
","['Wo', 'es', 'ein', 'grösser', 'Herr', 'gethan', 'hat', '/', 'so', 'strafft', 'er', 'uns', '/', 'und', 'steckt', 'uns', 'eben', 'ein', 'solch', 'groß', 'Ding', 'die', 'quere', 'nein', '.']"
896,,,,,,,LSch,negativ,142147,CATMA_5F6A009A-E4CD-4F5D-AD98-DCC00675134A,22,Emotionen des Leids,negativ,142045,Leid,Ja ja lieber Nachbar / ich seh es wohl / wie ihr so kläglich thut / ihr must grossen Schmertzen haben.,"['Ja', 'ja', 'lieber', 'Nachbar', '/', 'ich', 'seh', 'es', 'wohl', '/', 'wie', 'ihr', 'so', 'kläglich', 'thut', '/', 'ihr', 'must', 'grossen', 'Schmertzen', 'haben', '.']"
897,ebbe,,,,,,LSch,positiv,142065,CATMA_14107F76-686D-46FB-9BCB-36F856A590F9,2,Emotionen der Zuneigung,positiv,142051,Freundschaft,lieber Nachbar,"['lieber', 'Nachbar']"
898,,,mierten,,,,LSch,negativ,142201,CATMA_06EBC0D4-E19E-4829-AE24-7CD19DC90439,12,Emotionen des Leids,negativ,142148,Leid,"Nehmt mit mir vor lieb / ich will ein bißgen heulen.
","['Nehmt', 'mit', 'mir', 'vor', 'lieb', '/', 'ich', 'will', 'ein', 'bißgen', 'heulen', '.']"
899,,puse,,,,,LSch,negativ,142339,CATMA_C60B9A6A-0729-49A9-A3B7-74EE0CDF72CD,26,Emotionen des Leids,negativ,142208,Leid,Ja das ist die beste Weiber-Hülffe / wenn sie mit Geld und Gute nicht dienen können / dem helffen sie noch mit einem bißgen Wasser.,"['Ja', 'das', 'ist', 'die', 'beste', 'Weiber-Hülffe', '/', 'wenn', 'sie', 'mit', 'Geld', 'und', 'Gute', 'nicht', 'dienen', 'können', '/', 'dem', 'helffen', 'sie', 'noch', 'mit', 'einem', 'bißgen', 'Wasser', '.']"
