,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,Sprachebene,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens,Emotionsbezug_falls_nötig
792,ACHMET,,,,,,LSch,positiv,184202,CATMA_5C9A724E-8B93-4359-997A-243C22FBF933,2,Emotionen der Zuneigung,positiv,184191,Freundschaft,Ihr Freunde,"['Ihr', 'Freunde']",
793,KIUPERLI,,,,,,LSch,negativ,184613,CATMA_264926B7-60B3-4C16-B43B-7E520C9500A6,11,Emotionen der Ablehnung,negativ,184563,Abscheu,"Hört! wie der Bösewicht
So rein sich brennen wil!
","['Hört', '!', 'wie', 'der', 'Bösewicht', 'So', 'rein', 'sich', 'brennen', 'wil', '!']",
794,KIUPERLI,,,,,,LSch,positiv,184613,CATMA_6260806C-E988-4153-A9BF-900DCCCEEFBC,11,Emotionen der Freude,positiv,184563,Schadenfreude,"Hört! wie der Bösewicht
So rein sich brennen wil!
","['Hört', '!', 'wie', 'der', 'Bösewicht', 'So', 'rein', 'sich', 'brennen', 'wil', '!']",
795,,,,,,,LSch,positiv,184651,CATMA_3848F923-926A-4CCB-AE8D-4D535B2BFF55,6,Emotionen der Zuneigung,positiv,184624,Freundschaft,ch leugn ihr Freunde nicht:,"['ch', 'leugn', 'ihr', 'Freunde', 'nicht', ':']",
796,,ACHMET,,,,,LSch,positiv,185009,CATMA_F2C7D6E5-535E-48C8-98D1-C5B7D1184EA7,27,Emotionen der Zuneigung,positiv,184861,Lust,"Ihr kennt des Sultans Arth und seinen Trieb im Lieben.
Ist einer unbeschimpfft / ja unerwürget blieben /
Der ihm im Lieben einzureden sich erkeckt.
","['Ihr', 'kennt', 'des', 'Sultans', 'Arth', 'und', 'seinen', 'Trieb', 'im', 'Lieben', '.', 'Ist', 'einer', 'unbeschimpfft', '/', 'ja', 'unerwürget', 'blieben', '/', 'Der', 'ihm', 'im', 'Lieben', 'einzureden', 'sich', 'erkeckt', '.']",
797,,ACHMET,,,,,LSch,negativ,185009,CATMA_6FEE8ED2-A886-4A4B-9713-899E9980FC78,16,Emotionen des Leids,negativ,184916,Leid,"Ist einer unbeschimpfft / ja unerwürget blieben /
Der ihm im Lieben einzureden sich erkeckt.
","['Ist', 'einer', 'unbeschimpfft', '/', 'ja', 'unerwürget', 'blieben', '/', 'Der', 'ihm', 'im', 'Lieben', 'einzureden', 'sich', 'erkeckt', '.']",
798,BECTAS,,,,,,LSch,negativ,185351,CATMA_7995D46B-A980-4369-8B14-BEE27DB423D6,66,Emotionen der Ablehnung,negativ,185019,Abscheu,"Merckt! wie er seine Wurm ins Sultans Kleid versteckt!
Sich den / den er vor selbst verführt / itzt lästernd schmähet!
Hast du nicht Wachs geschafft / die Tachte selbst gedrehet
Zun Fackeln / die der Fürst der Geilheit zündet an?
Doch laßt uns hörn; mit was der Hund beschönen kan /
Daß der verkürtzte Sold uns noch zurücke bleibet?","['Merckt', '!', 'wie', 'er', 'seine', 'Wurm', 'ins', 'Sultans', 'Kleid', 'versteckt', '!', 'Sich', 'den', '/', 'den', 'er', 'vor', 'selbst', 'verführt', '/', 'itzt', 'lästernd', 'schmähet', '!', 'Hast', 'du', 'nicht', 'Wachs', 'geschafft', '/', 'die', 'Tachte', 'selbst', 'gedrehet', 'Zun', 'Fackeln', '/', 'die', 'der', 'Fürst', 'der', 'Geilheit', 'zündet', 'an', '?', 'Doch', 'laßt', 'uns', 'hörn', ';', 'mit', 'was', 'der', 'Hund', 'beschönen', 'kan', '/', 'Daß', 'der', 'verkürtzte', 'Sold', 'uns', 'noch', 'zurücke', 'bleibet', '?']",
799,,BECTAS,,,,,LSch,positiv,185248,CATMA_8369D777-2113-4662-AABC-F38B903CD4C9,21,Emotionen der Zuneigung,positiv,185138,Lust,"Hast du nicht Wachs geschafft / die Tachte selbst gedrehet
Zun Fackeln / die der Fürst der Geilheit zündet an?","['Hast', 'du', 'nicht', 'Wachs', 'geschafft', '/', 'die', 'Tachte', 'selbst', 'gedrehet', 'Zun', 'Fackeln', '/', 'die', 'der', 'Fürst', 'der', 'Geilheit', 'zündet', 'an', '?']",
800,CADILESCHIER,,,,,,LSch,positiv,185691,CATMA_50EBDAFB-2A83-47FD-A5E5-68A57FB74E83,14,Emotionen der Freude,positiv,185619,Schadenfreude,"Itzt wandelt sich der Hund in einen todten Stein
Und ein unnützes Holtz.","['Itzt', 'wandelt', 'sich', 'der', 'Hund', 'in', 'einen', 'todten', 'Stein', 'Und', 'ein', 'unnützes', 'Holtz', '.']",
801,CADILESCHIER,,,,,,LSch,negativ,185935,CATMA_176F1869-9B1B-4E82-8237-84892C84391F,52,Emotionen der Ablehnung,negativ,185692,Abscheu,"Wer wil im Ampte seyn /

Muß wo / und was das Ampt heischt / reden / sorgen / wachen.
Ja wer die Niedrigen sich läßt zum Götzen machen /
Ist Würd und Amptes nicht / mehr aber Straffens werth /
Als der auß Vorwitz oft auß seinem Zirckel fahrt.
","['Wer', 'wil', 'im', 'Ampte', 'seyn', '/', 'Muß', 'wo', '/', 'und', 'was', 'das', 'Ampt', 'heischt', '/', 'reden', '/', 'sorgen', '/', 'wachen', '.', 'Ja', 'wer', 'die', 'Niedrigen', 'sich', 'läßt', 'zum', 'Götzen', 'machen', '/', 'Ist', 'Würd', 'und', 'Amptes', 'nicht', '/', 'mehr', 'aber', 'Straffens', 'werth', '/', 'Als', 'der', 'auß', 'Vorwitz', 'oft', 'auß', 'seinem', 'Zirckel', 'fahrt', '.']",
802,BECTAS,,,,,,LSch,negativ,186521,CATMA_E3D496F4-2E2A-4AD5-A2F9-D32590D9B3F6,109,Emotionen der Ablehnung,negativ,185945,Abscheu,"Wie zittert nun der Hund? So gehts: Die Last der Sünde
Macht das Gewissen schwer. Ja / wenn die Zwirbel-Winde
Der Laster nehmen schon Seel und Begierden ein /
Muß's Hertze voller Furcht / der Kopff voll Schwindel seyn.
Die Laster haben zwar Granaten-Aepffel-Schalen /
Innwendig sind sie Schlee und Wermuth. Ihre Strahlen
Sind gläntzend / aber Gift und Basilisken-Arth.
Drumb träumt dir nicht umbsonst vom Fall und Hellenfahrt.
Stracks stoßt den Hund zum Hauf' hinauß. Doch an der Schwelle
Faßt ihn / ihr Stummen / an; schickt seinen Geist der Helle
Durch ein paar Stricke zu.
","['Wie', 'zittert', 'nun', 'der', 'Hund', '?', 'So', 'gehts', ':', 'Die', 'Last', 'der', 'Sünde', 'Macht', 'das', 'Gewissen', 'schwer', '.', 'Ja', '/', 'wenn', 'die', 'Zwirbel-Winde', 'Der', 'Laster', 'nehmen', 'schon', 'Seel', 'und', 'Begierden', 'ein', '/', 'Muß', ""'s"", 'Hertze', 'voller', 'Furcht', '/', 'der', 'Kopff', 'voll', 'Schwindel', 'seyn', '.', 'Die', 'Laster', 'haben', 'zwar', 'Granaten-Aepffel-Schalen', '/', 'Innwendig', 'sind', 'sie', 'Schlee', 'und', 'Wermuth', '.', 'Ihre', 'Strahlen', 'Sind', 'gläntzend', '/', 'aber', 'Gift', 'und', 'Basilisken-Arth', '.', 'Drumb', 'träumt', 'dir', 'nicht', 'umbsonst', 'vom', 'Fall', 'und', 'Hellenfahrt', '.', 'Stracks', 'stoßt', 'den', 'Hund', 'zum', 'Hauf', ""'"", 'hinauß', '.', 'Doch', 'an', 'der', 'Schwelle', 'Faßt', 'ihn', '/', 'ihr', 'Stummen', '/', 'an', ';', 'schickt', 'seinen', 'Geist', 'der', 'Helle', 'Durch', 'ein', 'paar', 'Stricke', 'zu', '.']",
803,,BECTAS,,,,,LSch,negativ,186163,CATMA_B4411985-8AAA-4A0F-8288-1ECC2D849070_0,44,Emotionen der Angst,negativ,185945,Angst,"Wie zittert nun der Hund? So gehts: Die Last der Sünde
Macht das Gewissen schwer. Ja / wenn die Zwirbel-Winde
Der Laster nehmen schon Seel und Begierden ein /
Muß's Hertze voller Furcht / der Kopff voll Schwindel seyn.","['Wie', 'zittert', 'nun', 'der', 'Hund', '?', 'So', 'gehts', ':', 'Die', 'Last', 'der', 'Sünde', 'Macht', 'das', 'Gewissen', 'schwer', '.', 'Ja', '/', 'wenn', 'die', 'Zwirbel-Winde', 'Der', 'Laster', 'nehmen', 'schon', 'Seel', 'und', 'Begierden', 'ein', '/', 'Muß', ""'s"", 'Hertze', 'voller', 'Furcht', '/', 'der', 'Kopff', 'voll', 'Schwindel', 'seyn', '.']",
804,,BECTAS,,,,,LSch,negativ,186372,CATMA_B4411985-8AAA-4A0F-8288-1ECC2D849070_1,10,Emotionen der Angst,negativ,186314,Angst,"Drumb träumt dir nicht umbsonst vom Fall und Hellenfahrt.
","['Drumb', 'träumt', 'dir', 'nicht', 'umbsonst', 'vom', 'Fall', 'und', 'Hellenfahrt', '.']",
805,ACHMET,,,,,,LSch,negativ,187254,CATMA_FA7C3719-0152-40F5-8A32-E187B1501C5F,130,Emotionen der Angst,negativ,186531,Verzweiflung,"Behertzigt / was ihr thut!
Besudelt euren Ruhm nicht durch unschuldig Blutt!
Glaubt: daß der Ehre Schatz / den Schweiß und Blutt erwirbet /
Auch durch Gedancken nur / die unrein sind / verdirbet;
Vielmehr wird euer Glantz verfalln in Schmach und Nacht /
Da ihr auß Helden euch zu Unschulds-Henckern macht.
Die Nachwelt würd euch schmähn / der VorfahrnTodten-knochen
Gespenster geben ab / und euch / was ihr verbrochen /
Verweißlich stellen für. Doch trau ich solchen Grimm
Nicht eurer Tugend zu. Die Zagheit raast so schlimm
Auf Unbewehrte nur. Großmüttge Hertzen tragen
Mitleiden mehr mit dem / den Neid und Zufall schlagen;
Ja können Schuldige nicht einst verderben sehn /
Wenn sie fußfällig sich sehn umb Genad anflehn.
","['Behertzigt', '/', 'was', 'ihr', 'thut', '!', 'Besudelt', 'euren', 'Ruhm', 'nicht', 'durch', 'unschuldig', 'Blutt', '!', 'Glaubt', ':', 'daß', 'der', 'Ehre', 'Schatz', '/', 'den', 'Schweiß', 'und', 'Blutt', 'erwirbet', '/', 'Auch', 'durch', 'Gedancken', 'nur', '/', 'die', 'unrein', 'sind', '/', 'verdirbet', ';', 'Vielmehr', 'wird', 'euer', 'Glantz', 'verfalln', 'in', 'Schmach', 'und', 'Nacht', '/', 'Da', 'ihr', 'auß', 'Helden', 'euch', 'zu', 'Unschulds-Henckern', 'macht', '.', 'Die', 'Nachwelt', 'würd', 'euch', 'schmähn', '/', 'der', 'VorfahrnTodten-knochen', 'Gespenster', 'geben', 'ab', '/', 'und', 'euch', '/', 'was', 'ihr', 'verbrochen', '/', 'Verweißlich', 'stellen', 'für', '.', 'Doch', 'trau', 'ich', 'solchen', 'Grimm', 'Nicht', 'eurer', 'Tugend', 'zu', '.', 'Die', 'Zagheit', 'raast', 'so', 'schlimm', 'Auf', 'Unbewehrte', 'nur', '.', 'Großmüttge', 'Hertzen', 'tragen', 'Mitleiden', 'mehr', 'mit', 'dem', '/', 'den', 'Neid', 'und', 'Zufall', 'schlagen', ';', 'Ja', 'können', 'Schuldige', 'nicht', 'einst', 'verderben', 'sehn', '/', 'Wenn', 'sie', 'fußfällig', 'sich', 'sehn', 'umb', 'Genad', 'anflehn', '.']",
806,,,"['BECTAS', 'CADILESCHIER', 'KIUPERLI', 'MUFTI']",,,,LSch,positiv,187254,CATMA_6898E683-B23D-4497-BDEC-B67F666EF6A3,50,Emotionen der Zuneigung,positiv,186976,Verehrung,"Doch trau ich solchen Grimm
Nicht eurer Tugend zu. Die Zagheit raast so schlimm
Auf Unbewehrte nur. Großmüttge Hertzen tragen
Mitleiden mehr mit dem / den Neid und Zufall schlagen;
Ja können Schuldige nicht einst verderben sehn /
Wenn sie fußfällig sich sehn umb Genad anflehn.
","['Doch', 'trau', 'ich', 'solchen', 'Grimm', 'Nicht', 'eurer', 'Tugend', 'zu', '.', 'Die', 'Zagheit', 'raast', 'so', 'schlimm', 'Auf', 'Unbewehrte', 'nur', '.', 'Großmüttge', 'Hertzen', 'tragen', 'Mitleiden', 'mehr', 'mit', 'dem', '/', 'den', 'Neid', 'und', 'Zufall', 'schlagen', ';', 'Ja', 'können', 'Schuldige', 'nicht', 'einst', 'verderben', 'sehn', '/', 'Wenn', 'sie', 'fußfällig', 'sich', 'sehn', 'umb', 'Genad', 'anflehn', '.']",
807,"['BECTAS', 'CADILESCHIER', 'KIUPERLI', 'MUFTI']",,,,,,LSch,negativ,187155,CATMA_89B0EF72-C881-46E9-A5DC-B7787201E697,13,Emotionen des Leids,negativ,187076,Mitleid,"Großmüttge Hertzen tragen
Mitleiden mehr mit dem / den Neid und Zufall schlagen","['Großmüttge', 'Hertzen', 'tragen', 'Mitleiden', 'mehr', 'mit', 'dem', '/', 'den', 'Neid', 'und', 'Zufall', 'schlagen']",
808,BECTAS,,,,,,LSch,negativ,187513,CATMA_D9B6C783-91CA-4ADF-885C-B07D6D7B48FD,47,Emotionen der Ablehnung,negativ,187264,Abscheu,"Schleppt den verzagten Hund weg von des Mufti Füssen.
Gerechte Rache wird durch Knie- und Erde-küssen
Und Fuß-Fall nicht gehemmt. Wer auch sich / wenn er fällt /
So winselnd / so verzagt / so Weib- und Knechtisch stellt /
Ist nicht Erbarmens werth.
","['Schleppt', 'den', 'verzagten', 'Hund', 'weg', 'von', 'des', 'Mufti', 'Füssen', '.', 'Gerechte', 'Rache', 'wird', 'durch', 'Knie-', 'und', 'Erde-küssen', 'Und', 'Fuß-Fall', 'nicht', 'gehemmt', '.', 'Wer', 'auch', 'sich', '/', 'wenn', 'er', 'fällt', '/', 'So', 'winselnd', '/', 'so', 'verzagt', '/', 'so', 'Weib-', 'und', 'Knechtisch', 'stellt', '/', 'Ist', 'nicht', 'Erbarmens', 'werth', '.']",
809,MUFTI,,,,,,LSch,negativ,187582,CATMA_B48B9716-D42C-4A41-B84D-EA2AC33B02A3,11,Emotionen der Ablehnung,negativ,187522,Abscheu,"Stracks / schlinget ihm die Stricke
Umb den verdammten Halß.","['Stracks', '/', 'schlinget', 'ihm', 'die', 'Stricke', 'Umb', 'den', 'verdammten', 'Halß', '.']",
810,ACHMET,,,,,,LSch,negativ,187714,CATMA_261F5AF9-DFA2-4147-85C3-D2E48D43C1DD,19,Emotionen der Angst,negativ,187593,Verzweiflung,"Gerechter Himmel schicke
Doch Recher dieses Mords! Indem fast unerhört;
Daß angeflehter Schirm selbst Flehende versehrt.
","['Gerechter', 'Himmel', 'schicke', 'Doch', 'Recher', 'dieses', 'Mords', '!', 'Indem', 'fast', 'unerhört', ';', 'Daß', 'angeflehter', 'Schirm', 'selbst', 'Flehende', 'versehrt', '.']",
811,KARA CHIAUS,,,,,,LSch,negativ,187790,CATMA_BC5FB7B3-A82B-4081-A189-2F75FBA44308,12,Emotionen der Ablehnung,negativ,187729,Abscheu,Wenn Nattern man ertritt / wolln sie die Zung erst schärffen.,"['Wenn', 'Nattern', 'man', 'ertritt', '/', 'wolln', 'sie', 'die', 'Zung', 'erst', 'schärffen', '.']",
812,,unbekannt,,,,,LSch,negativ,188182,CATMA_5914F7BB-123D-457F-970A-EC09CBDCB749,41,Emotionen des Leids,negativ,187967,Leid,"Diß lehrt: daß Gott zerbricht Hoffärtige wie Scherben /
Daß Mensch und Ameis nur zum eigenen Verderben
So Ehr als Flügel kriegt;162

 daß der wie Glaß zerfällt /
Der nur der Boßheit Nichts für einen Grundstein hält.","['Diß', 'lehrt', ':', 'daß', 'Gott', 'zerbricht', 'Hoffärtige', 'wie', 'Scherben', '/', 'Daß', 'Mensch', 'und', 'Ameis', 'nur', 'zum', 'eigenen', 'Verderben', 'So', 'Ehr', 'als', 'Flügel', 'kriegt', ';', '162', 'daß', 'der', 'wie', 'Glaß', 'zerfällt', '/', 'Der', 'nur', 'der', 'Boßheit', 'Nichts', 'für', 'einen', 'Grundstein', 'hält', '.']",
813,IBRAHIM,,,,,,LSch,negativ,188744,CATMA_29ACEDFB-50E6-423B-82CC-E7D06C948E37,9,Emotionen des Leids,negativ,188692,Leid,So ist durch Meuchel-Mord mein liebster Achmet todt?,"['So', 'ist', 'durch', 'Meuchel-Mord', 'mein', 'liebster', 'Achmet', 'todt', '?']",
814,IBRAHIM,,,,,,LSch,negativ,188881,CATMA_C929EE62-4023-4292-9A47-2CF588AFF76D,3,Emotionen der Ablehnung,negativ,188859,Abscheu,Verteuffelt-böse That!,"['Verteuffelt-böse', 'That', '!']",
815,,,,,,,LSch,negativ,189619,CATMA_DF21F4A3-33E2-4177-81B9-97F1C98300A3,148,Emotionen des Leids,negativ,188882,Leid,"Ach! daß ich / Achmet / hätte
Den Stifter deines Mords / den Mufti / vor erdrückt!
Eh es an dir den Muth zu kühlen ihm gelückt.
Ha! wie hat Ibrahim so schändlich sich vergangen?
So heßlich sich befleckt? als er ihr schlimm Verlangen
So liederlich verhieng. Ja Ibrahim selbst gab
Den Henckern Muth und Strick / als wir dich setzten ab!
Denn / wer die Nattern schon läßt unterm Haupte nisten /
Der lockt sie selbst ins Fleisch / zum Hertzen / zu den Brüsten.
Wer eines Nagelsbreit der Aufruhrs-Glutt räumt ein /
Dem wird ein flammend Brand bald unterm Dache seyn;
Der muß den Wind bald sehn mit seiner Asche spielen.

Ja / der lescht Glutt mit Oel / meynt Kalck mit Flutt zu kühlen /
Wer ein aufrührisch Volck mit linden Fingern streicht.
","['Ach', '!', 'daß', 'ich', '/', 'Achmet', '/', 'hätte', 'Den', 'Stifter', 'deines', 'Mords', '/', 'den', 'Mufti', '/', 'vor', 'erdrückt', '!', 'Eh', 'es', 'an', 'dir', 'den', 'Muth', 'zu', 'kühlen', 'ihm', 'gelückt', '.', 'Ha', '!', 'wie', 'hat', 'Ibrahim', 'so', 'schändlich', 'sich', 'vergangen', '?', 'So', 'heßlich', 'sich', 'befleckt', '?', 'als', 'er', 'ihr', 'schlimm', 'Verlangen', 'So', 'liederlich', 'verhieng', '.', 'Ja', 'Ibrahim', 'selbst', 'gab', 'Den', 'Henckern', 'Muth', 'und', 'Strick', '/', 'als', 'wir', 'dich', 'setzten', 'ab', '!', 'Denn', '/', 'wer', 'die', 'Nattern', 'schon', 'läßt', 'unterm', 'Haupte', 'nisten', '/', 'Der', 'lockt', 'sie', 'selbst', 'ins', 'Fleisch', '/', 'zum', 'Hertzen', '/', 'zu', 'den', 'Brüsten', '.', 'Wer', 'eines', 'Nagelsbreit', 'der', 'Aufruhrs-Glutt', 'räumt', 'ein', '/', 'Dem', 'wird', 'ein', 'flammend', 'Brand', 'bald', 'unterm', 'Dache', 'seyn', ';', 'Der', 'muß', 'den', 'Wind', 'bald', 'sehn', 'mit', 'seiner', 'Asche', 'spielen', '.', 'Ja', '/', 'der', 'lescht', 'Glutt', 'mit', 'Oel', '/', 'meynt', 'Kalck', 'mit', 'Flutt', 'zu', 'kühlen', '/', 'Wer', 'ein', 'aufrührisch', 'Volck', 'mit', 'linden', 'Fingern', 'streicht', '.']",
816,IBRAHIM,,,,,,LSch,negativ,189705,CATMA_CD601A28-887D-4572-84B4-293EC5762802,18,Emotionen der Ablehnung,negativ,189619,Ärger,"Doch / hat kein Mensch als sie Schuld: daß mit ihm erbleicht
Des Sultans rechter Arm.
","['Doch', '/', 'hat', 'kein', 'Mensch', 'als', 'sie', 'Schuld', ':', 'daß', 'mit', 'ihm', 'erbleicht', 'Des', 'Sultans', 'rechter', 'Arm', '.']",
817,,,MUFTI,,,,LSch,negativ,190202,CATMA_4E84D266-4D4E-4396-960A-BFB4C3C2E493,51,Emotionen der Ablehnung,negativ,189933,Abscheu,"Ja mit Verlust des Ruhms; wo wir schnur-stracks nicht waschen
Durch Blutt diß Brandmal ab. Eilt! opfert Achmets Aschen
Das Fleisch der Mörder auf. Wer eilet alsobald /
Erbricht des Mufti Hauß des Henckers mit Gewalt /
Und liefert uns hieher den kalten Kopf des Hundes?
","['Ja', 'mit', 'Verlust', 'des', 'Ruhms', ';', 'wo', 'wir', 'schnur-stracks', 'nicht', 'waschen', 'Durch', 'Blutt', 'diß', 'Brandmal', 'ab', '.', 'Eilt', '!', 'opfert', 'Achmets', 'Aschen', 'Das', 'Fleisch', 'der', 'Mörder', 'auf', '.', 'Wer', 'eilet', 'alsobald', '/', 'Erbricht', 'des', 'Mufti', 'Hauß', 'des', 'Henckers', 'mit', 'Gewalt', '/', 'Und', 'liefert', 'uns', 'hieher', 'den', 'kalten', 'Kopf', 'des', 'Hundes', '?']",
818,,,,,,,LSch,negativ,190374,CATMA_34D8B8EE-C47A-4117-8B80-C71067057E8E,10,Emotionen des Leids,negativ,190322,Leid,Was Sanftmuth schaden thut / hat Achmet uns gelehrt.,"['Was', 'Sanftmuth', 'schaden', 'thut', '/', 'hat', 'Achmet', 'uns', 'gelehrt', '.']",
819,,,,,,nur auf Sprachebene,LSch,positiv,190544,CATMA_9F387559-43B6-4C4B-92FC-DB2F4041EC26,31,Emotionen der Zuneigung,positiv,190392,Verehrung,"Großmächtger Herr und Fürst; Ich muß umb Gnade bitten:
Und daß man über den nicht möge Grimm außschütten /
Der auf der Obern Heiß muß böser Bothe seyn.
","['Großmächtger', 'Herr', 'und', 'Fürst', ';', 'Ich', 'muß', 'umb', 'Gnade', 'bitten', ':', 'Und', 'daß', 'man', 'über', 'den', 'nicht', 'möge', 'Grimm', 'außschütten', '/', 'Der', 'auf', 'der', 'Obern', 'Heiß', 'muß', 'böser', 'Bothe', 'seyn', '.']",
820,,,,,,,LSch,negativ,191416,CATMA_ED0F8BA2-6672-4ED1-A143-0C7CCD5622A4,114,Emotionen der Ablehnung,negativ,190820,Abscheu,"Hört: was der thörchte Schwarm der Sclaven wider mich
Hochfrevelnd sich erkühnt! Solln wir der Narrheit lachen?
Wie? oder alsobald mit Donner auf sie krachen?
Geh und bring ihnen noch die Gnaden-Warnung bey:
Daß schnelle Buß ihr Heil / Trotz ihr Verderben sey.
Doch warumb lassen wir nicht bald den Schwarm zertrennen?
Es muß ein glüend Stahl den kalten Brand verbrennen /
Der durch ein Glied sich schleicht in gantzen Cörper ein;
Denn / da die Asche nicht sol neuer Saame seyn /
Auch nicht mehr Drachen-Köpf auß ihren Strimpfeln blühen /
Muß's Messer / welches kerbt / von Pein und Rache glüen.
","['Hört', ':', 'was', 'der', 'thörchte', 'Schwarm', 'der', 'Sclaven', 'wider', 'mich', 'Hochfrevelnd', 'sich', 'erkühnt', '!', 'Solln', 'wir', 'der', 'Narrheit', 'lachen', '?', 'Wie', '?', 'oder', 'alsobald', 'mit', 'Donner', 'auf', 'sie', 'krachen', '?', 'Geh', 'und', 'bring', 'ihnen', 'noch', 'die', 'Gnaden-Warnung', 'bey', ':', 'Daß', 'schnelle', 'Buß', 'ihr', 'Heil', '/', 'Trotz', 'ihr', 'Verderben', 'sey', '.', 'Doch', 'warumb', 'lassen', 'wir', 'nicht', 'bald', 'den', 'Schwarm', 'zertrennen', '?', 'Es', 'muß', 'ein', 'glüend', 'Stahl', 'den', 'kalten', 'Brand', 'verbrennen', '/', 'Der', 'durch', 'ein', 'Glied', 'sich', 'schleicht', 'in', 'gantzen', 'Cörper', 'ein', ';', 'Denn', '/', 'da', 'die', 'Asche', 'nicht', 'sol', 'neuer', 'Saame', 'seyn', '/', 'Auch', 'nicht', 'mehr', 'Drachen-Köpf', 'auß', 'ihren', 'Strimpfeln', 'blühen', '/', 'Muß', ""'s"", 'Messer', '/', 'welches', 'kerbt', '/', 'von', 'Pein', 'und', 'Rache', 'glüen', '.']",
821,,,,,,,LSch,positiv,190931,CATMA_B262DD46-0CC4-4485-8DC2-9CBC01925643,20,Emotionen der Freude,positiv,190820,Schadenfreude,"Hört: was der thörchte Schwarm der Sclaven wider mich
Hochfrevelnd sich erkühnt! Solln wir der Narrheit lachen?","['Hört', ':', 'was', 'der', 'thörchte', 'Schwarm', 'der', 'Sclaven', 'wider', 'mich', 'Hochfrevelnd', 'sich', 'erkühnt', '!', 'Solln', 'wir', 'der', 'Narrheit', 'lachen', '?']",
822,,,,,,,LSch,negativ,191950,CATMA_B84E5184-9F22-4C19-B01F-7E401DC04CBD_0,22,Emotionen der Ablehnung,negativ,191829,Abscheu,"Wohin wird sich der Hund noch durch den Hochmuth schwingen?
Doch laßt uns schaun: was uns der Meineyds-stifter schreibt.
","['Wohin', 'wird', 'sich', 'der', 'Hund', 'noch', 'durch', 'den', 'Hochmuth', 'schwingen', '?', 'Doch', 'laßt', 'uns', 'schaun', ':', 'was', 'uns', 'der', 'Meineyds-stifter', 'schreibt', '.']",
823,,,,,,,LSch,negativ,192128,CATMA_B84E5184-9F22-4C19-B01F-7E401DC04CBD_1,3,Emotionen der Ablehnung,negativ,192108,Abscheu,Verdammte Lästerung!,"['Verdammte', 'Lästerung', '!']",
824,,,,,,,LSch,negativ,192719,CATMA_8CE9E2BC-ED6E-4A8E-A640-8CCD46BFEE2B,92,Emotionen der Ablehnung,negativ,192233,Abscheu,"Bluttstifter / Mörder / Hund / Aufwickler / Ubelthäter!
Liß dir die Stück hier auf zur Antwort / Ertzverräther!
Wo rennt dein Frevelmuth so blind und rasend hin?
Welch Teufel rührt dein Hertz / bezaubert deinen Sinn?
Ein Sclave wagt sich's Reich dem Käyser abzusprechen?
Wie blitzt der Himmel nicht / so mag der Abgrund brechen!
Und diesen giftgen Schaum der Erde schlingen ein!
Sind noch nicht Hencker dar / die schon geschäftig seyn
Den Ertz-Dieb abzuthun / den Schädel uns zu holen?
","['Bluttstifter', '/', 'Mörder', '/', 'Hund', '/', 'Aufwickler', '/', 'Ubelthäter', '!', 'Liß', 'dir', 'die', 'Stück', 'hier', 'auf', 'zur', 'Antwort', '/', 'Ertzverräther', '!', 'Wo', 'rennt', 'dein', 'Frevelmuth', 'so', 'blind', 'und', 'rasend', 'hin', '?', 'Welch', 'Teufel', 'rührt', 'dein', 'Hertz', '/', 'bezaubert', 'deinen', 'Sinn', '?', 'Ein', 'Sclave', 'wagt', 'sich', ""'s"", 'Reich', 'dem', 'Käyser', 'abzusprechen', '?', 'Wie', 'blitzt', 'der', 'Himmel', 'nicht', '/', 'so', 'mag', 'der', 'Abgrund', 'brechen', '!', 'Und', 'diesen', 'giftgen', 'Schaum', 'der', 'Erde', 'schlingen', 'ein', '!', 'Sind', 'noch', 'nicht', 'Hencker', 'dar', '/', 'die', 'schon', 'geschäftig', 'seyn', 'Den', 'Ertz-Dieb', 'abzuthun', '/', 'den', 'Schädel', 'uns', 'zu', 'holen', '?']",
825,IBRAHIM,KIOSEM,,,,,LSch,negativ,192939,CATMA_C16257AF-47B3-4DF9-B87A-7AFEFC46B761,14,Emotionen der Ablehnung,negativ,192866,Ärger,"Witz aber braucht Geduld /
Wo unbesonnen Zorn und Eyfer mehr kan schaden.","['Witz', 'aber', 'braucht', 'Geduld', '/', 'Wo', 'unbesonnen', 'Zorn', 'und', 'Eyfer', 'mehr', 'kan', 'schaden', '.']",
