,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens,Sprachebene
241,,,,,,LSch,negativ,40804,CATMA_63E08B88-E635-42E5-8102-380E31CF75FB_0,12,Emotionen der Ablehnung,negativ,40750,Ärger,"Ich mercke es schon, du hast die Flucht nehmen wollen?","['Ich', 'mercke', 'es', 'schon', ',', 'du', 'hast', 'die', 'Flucht', 'nehmen', 'wollen', '?']",
242,,,,,,LSch,negativ,40862,CATMA_63E08B88-E635-42E5-8102-380E31CF75FB_1,4,Emotionen der Ablehnung,negativ,40844,Ärger,So hastu gesoffen.,"['So', 'hastu', 'gesoffen', '.']",
243,,,,,,LSch,negativ,40993,CATMA_63E08B88-E635-42E5-8102-380E31CF75FB_2,21,Emotionen der Ablehnung,negativ,40905,Ärger,"Nein, nein, du solst mich nicht betrügen, wan du schlaffen wilst, so gehe in den Stall.
","['Nein', ',', 'nein', ',', 'du', 'solst', 'mich', 'nicht', 'betrügen', ',', 'wan', 'du', 'schlaffen', 'wilst', ',', 'so', 'gehe', 'in', 'den', 'Stall', '.']",
244,,,,Ereignis,,LSch,Emotionale Bewegtheit,40836,CATMA_81A75273-42D5-4EE5-9F95-502848058CC5,5,Emotionale Bewegtheit,Emotionale Bewegtheit,40813,Emotionale Bewegtheit,Behüte mich der Himmel.,"['Behüte', 'mich', 'der', 'Himmel', '.']",
245,,,,,,LSch,negativ,41121,CATMA_941572C0-216A-4A5C-B8B8-CFE16A725745_0,16,Emotionen der Ablehnung,negativ,41043,Abscheu,"Fort, stehe auf du Türck, du Dieb, du übelgeschaffener und ungetreuer Schelm.
","['Fort', ',', 'stehe', 'auf', 'du', 'Türck', ',', 'du', 'Dieb', ',', 'du', 'übelgeschaffener', 'und', 'ungetreuer', 'Schelm', '.']",
246,,,,,,LSch,negativ,41184,CATMA_941572C0-216A-4A5C-B8B8-CFE16A725745_1,6,Emotionen der Ablehnung,negativ,41161,Abscheu,"Zur Arbeit, zur Arbeit.","['Zur', 'Arbeit', ',', 'zur', 'Arbeit', '.']",
247,,,,,,LSch,negativ,41346,CATMA_941572C0-216A-4A5C-B8B8-CFE16A725745_2,24,Emotionen der Ablehnung,negativ,41225,Abscheu,"Wilstu nicht nach meinem Worten hören, so will ich meine Hände und Füße gebrauchen, dich hinweg zu treiben.
Schlägt ihm.
","['Wilstu', 'nicht', 'nach', 'meinem', 'Worten', 'hören', ',', 'so', 'will', 'ich', 'meine', 'Hände', 'und', 'Füße', 'gebrauchen', ',', 'dich', 'hinweg', 'zu', 'treiben', '.', 'Schlägt', 'ihm', '.']",
248,doris,,,Ereignis,,LSch,Emotionale Bewegtheit,41218,CATMA_BC5DAE01-90F5-4D4A-BB0F-04FFE3C62E65,6,Emotionale Bewegtheit,Emotionale Bewegtheit,41193,Emotionale Bewegtheit,"Ach, ums Himmels willen!
","['Ach', ',', 'ums', 'Himmels', 'willen', '!']",
249,,,,,,LSch,negativ,41554,CATMA_99FA30E7-2EDD-451B-A38E-8432AC89AFB0,37,Emotionen des Leids,negativ,41354,Leid,"Siehestu Himmel dieses und erdultest es? Freund Golo, wo einige Barmhertzigkeit in deinen Bußen wohnet, so habe doch Mittleÿden mit mir, meiner Unschuld, meines Alters, meiner Feßel und Ketten halber.","['Siehestu', 'Himmel', 'dieses', 'und', 'erdultest', 'es', '?', 'Freund', 'Golo', ',', 'wo', 'einige', 'Barmhertzigkeit', 'in', 'deinen', 'Bußen', 'wohnet', ',', 'so', 'habe', 'doch', 'Mittleÿden', 'mit', 'mir', ',', 'meiner', 'Unschuld', ',', 'meines', 'Alters', ',', 'meiner', 'Feßel', 'und', 'Ketten', 'halber', '.']",
250,doris,,,,,LSch,positiv,41406,CATMA_88ABCB80-75D5-43C3-B026-6E3B98FD645D,2,Emotionen der Zuneigung,positiv,41395,Freundschaft,Freund Golo,"['Freund', 'Golo']","['Abscheu', 'nur auf Sprachebene']"
251,,,,,,LSch,negativ,41555,CATMA_04028B74-8110-4967-AF4D-752321F135F8,30,Emotionen des Leids,negativ,41395,Mitleid,"Freund Golo, wo einige Barmhertzigkeit in deinen Bußen wohnet, so habe doch Mittleÿden mit mir, meiner Unschuld, meines Alters, meiner Feßel und Ketten halber.
","['Freund', 'Golo', ',', 'wo', 'einige', 'Barmhertzigkeit', 'in', 'deinen', 'Bußen', 'wohnet', ',', 'so', 'habe', 'doch', 'Mittleÿden', 'mit', 'mir', ',', 'meiner', 'Unschuld', ',', 'meines', 'Alters', ',', 'meiner', 'Feßel', 'und', 'Ketten', 'halber', '.']",
252,golo,,,,,LSch,negativ,41589,CATMA_570F55CA-0430-468A-94E6-833C3223788D,7,Emotionen der Ablehnung,negativ,41562,Ärger,"Nichts mehr, fort mit dir!
","['Nichts', 'mehr', ',', 'fort', 'mit', 'dir', '!']",
253,,,,,,LSch,negativ,41884,CATMA_00196FA5-E7CB-44C3-94C1-DD932F011000,53,Emotionen des Leids,negativ,41597,Leid,"Siehe Golo, nim hin dieses schlechte Kleinodt, welches mir noch allein von so viel königlichen Schätzen übrig geblieben ist, und laße mich nur ein kleines Stündlein ruhen, ich kan vor Müthigkeit doch nicht arbeiten, ja der kan auch nicht leben, dem niehmahls einige Ruhe vergönnet wird.
","['Siehe', 'Golo', ',', 'nim', 'hin', 'dieses', 'schlechte', 'Kleinodt', ',', 'welches', 'mir', 'noch', 'allein', 'von', 'so', 'viel', 'königlichen', 'Schätzen', 'übrig', 'geblieben', 'ist', ',', 'und', 'laße', 'mich', 'nur', 'ein', 'kleines', 'Stündlein', 'ruhen', ',', 'ich', 'kan', 'vor', 'Müthigkeit', 'doch', 'nicht', 'arbeiten', ',', 'ja', 'der', 'kan', 'auch', 'nicht', 'leben', ',', 'dem', 'niehmahls', 'einige', 'Ruhe', 'vergönnet', 'wird', '.']",
254,,,,,,LSch,negativ,42232,CATMA_4D652580-E9EA-428E-BD4D-9DA8C9DC8D3F,66,Emotionen des Leids,negativ,41891,Mitleid,"Ich fühle schon etwas Mitleÿden beÿ mir. Wiße derohalben, daß ob ich schon gerecht bin, so bin ich doch auch barmhertzig. Ich vergönne dir die Ruhe, die Billigkeit heist mir solches, und mein eigener Nutzen treibet mich dazu, fraget aber nicht viel darnach wie die Welt urtheilet, ob ichs aus Mitleÿden oder wegen der Verehrung gethan habe.
","['Ich', 'fühle', 'schon', 'etwas', 'Mitleÿden', 'beÿ', 'mir', '.', 'Wiße', 'derohalben', ',', 'daß', 'ob', 'ich', 'schon', 'gerecht', 'bin', ',', 'so', 'bin', 'ich', 'doch', 'auch', 'barmhertzig', '.', 'Ich', 'vergönne', 'dir', 'die', 'Ruhe', ',', 'die', 'Billigkeit', 'heist', 'mir', 'solches', ',', 'und', 'mein', 'eigener', 'Nutzen', 'treibet', 'mich', 'dazu', ',', 'fraget', 'aber', 'nicht', 'viel', 'darnach', 'wie', 'die', 'Welt', 'urtheilet', ',', 'ob', 'ichs', 'aus', 'Mitleÿden', 'oder', 'wegen', 'der', 'Verehrung', 'gethan', 'habe', '.']",nur auf Sprachebene
255,,,,,,LSch,negativ,42537,CATMA_71C04B8D-3E95-4F1F-BD1D-2C581B32F66F,50,Emotionen des Leids,negativ,42244,Leid,"Dieses ist das Glück meines Lebens, diese Grausamkeit war noch übrig vor die armselige Doris, nemlich ein wenig Ruhe von einen boßhafftigen Menschen zu kauffen. Auf so unglückselige Zufälle müßen sich bißweilen die großen verstehen, welche der Himmel Land und Leute zu regieren verordnet hat.
","['Dieses', 'ist', 'das', 'Glück', 'meines', 'Lebens', ',', 'diese', 'Grausamkeit', 'war', 'noch', 'übrig', 'vor', 'die', 'armselige', 'Doris', ',', 'nemlich', 'ein', 'wenig', 'Ruhe', 'von', 'einen', 'boßhafftigen', 'Menschen', 'zu', 'kauffen', '.', 'Auf', 'so', 'unglückselige', 'Zufälle', 'müßen', 'sich', 'bißweilen', 'die', 'großen', 'verstehen', ',', 'welche', 'der', 'Himmel', 'Land', 'und', 'Leute', 'zu', 'regieren', 'verordnet', 'hat', '.']",
256,,,,,,LSch,negativ,42998,CATMA_4FE2AA93-F642-47D6-95B0-F30F8CFA2EEE,23,Emotionen des Leids,negativ,42866,Leid,"Bißweilen schmeÿchelt er,
Verbürget sein Gewehr,
Mir meine Pein zu lindern
Verzweiflung zu verhindern,
Mein Hertze, mein Verwundes.
","['Bißweilen', 'schmeÿchelt', 'er', ',', 'Verbürget', 'sein', 'Gewehr', ',', 'Mir', 'meine', 'Pein', 'zu', 'lindern', 'Verzweiflung', 'zu', 'verhindern', ',', 'Mein', 'Hertze', ',', 'mein', 'Verwundes', '.']",
257,doris,,,,,LSch,negativ,43029,CATMA_864D698C-040A-4790-9E1A-C198B388512F,6,Emotionen des Leids,negativ,43007,Leid,"Orontes, ach! Orontes!","['Orontes', ',', 'ach', '!', 'Orontes', '!']",
258,orontes,,,,,LSch,negativ,43156,CATMA_78A0C950-ED9E-443D-9182-480DAE2C377A,20,Emotionen des Leids,negativ,43040,Leid,"Das fängt er an zu streicheln
Und meiner Seel zu schmeicheln,
Verzweiflung zu verhindern
Und meine Qvaal zu lindern
","['Das', 'fängt', 'er', 'an', 'zu', 'streicheln', 'Und', 'meiner', 'Seel', 'zu', 'schmeicheln', ',', 'Verzweiflung', 'zu', 'verhindern', 'Und', 'meine', 'Qvaal', 'zu', 'lindern']",
259,orontes,,,,,LSch,positiv,43236,CATMA_6426019A-A7C6-4908-83C9-E4ED61FA9244,17,Emotionen der Freude,positiv,43156,Freude,"O Gott! der süßen Schmertzen,
Wan giebstu volle Ruh?
Und Freude diesem Hertzen?
","['O', 'Gott', '!', 'der', 'süßen', 'Schmertzen', ',', 'Wan', 'giebstu', 'volle', 'Ruh', '?', 'Und', 'Freude', 'diesem', 'Hertzen', '?']",
260,orontes,,,,,LSch,negativ,43236,CATMA_D1ED30EC-AD0F-4398-AD50-3F5887AC1AF8,17,Emotionen des Leids,negativ,43156,Leid,"O Gott! der süßen Schmertzen,
Wan giebstu volle Ruh?
Und Freude diesem Hertzen?
","['O', 'Gott', '!', 'der', 'süßen', 'Schmertzen', ',', 'Wan', 'giebstu', 'volle', 'Ruh', '?', 'Und', 'Freude', 'diesem', 'Hertzen', '?']",
261,,,,,,LSch,Emotionale Bewegtheit,43389,CATMA_63CCCB0B-BBA9-419B-96EF-52780D88E87D,21,Emotionale Bewegtheit,Emotionale Bewegtheit,43282,Emotionale Bewegtheit,Holla! Orontes was hörestu? Wer redet da von Doris! Wer verwirret die Gedancken in einer königlichen Brust?,"['Holla', '!', 'Orontes', 'was', 'hörestu', '?', 'Wer', 'redet', 'da', 'von', 'Doris', '!', 'Wer', 'verwirret', 'die', 'Gedancken', 'in', 'einer', 'königlichen', 'Brust', '?']",
262,,,,,,LSch,negativ,43462,CATMA_0E60F358-82EB-4317-A023-BAA4AE520B38,12,Emotionen der Angst,negativ,43398,Verzweiflung,"Eine Persohn, Orontes, welche mit Doris deinetwegen sterben muß.","['Eine', 'Persohn', ',', 'Orontes', ',', 'welche', 'mit', 'Doris', 'deinetwegen', 'sterben', 'muß', '.']",
263,,,,,,LSch,negativ,43779,CATMA_9C3CCF44-9B88-4992-90FE-D0BFB214DA88,60,Emotionen des Leids,negativ,43473,Leid,"Ich höre Orontes Nahmen nennen, ich höre die Doris reden. O Himmel! Dieses war die Stimme, dieses waren die Seuffzer von meiner Irdischen Göttin. Wo bistu Doris? Wo ist der Edle Schatten deines Geistes? Ich sehe nichts auf allen Seiten, meine Gedancken haben mich verführet, ich habe mich selber betrogen.
","['Ich', 'höre', 'Orontes', 'Nahmen', 'nennen', ',', 'ich', 'höre', 'die', 'Doris', 'reden', '.', 'O', 'Himmel', '!', 'Dieses', 'war', 'die', 'Stimme', ',', 'dieses', 'waren', 'die', 'Seuffzer', 'von', 'meiner', 'Irdischen', 'Göttin', '.', 'Wo', 'bistu', 'Doris', '?', 'Wo', 'ist', 'der', 'Edle', 'Schatten', 'deines', 'Geistes', '?', 'Ich', 'sehe', 'nichts', 'auf', 'allen', 'Seiten', ',', 'meine', 'Gedancken', 'haben', 'mich', 'verführet', ',', 'ich', 'habe', 'mich', 'selber', 'betrogen', '.']",
264,orontes,,,,,LSch,positiv,43675,CATMA_2EF11DB6-8D99-43D3-9E1F-B8ADB7DF254F,26,Emotionen der Zuneigung,positiv,43541,Verehrung,"Dieses war die Stimme, dieses waren die Seuffzer von meiner Irdischen Göttin. Wo bistu Doris? Wo ist der Edle Schatten deines Geistes?","['Dieses', 'war', 'die', 'Stimme', ',', 'dieses', 'waren', 'die', 'Seuffzer', 'von', 'meiner', 'Irdischen', 'Göttin', '.', 'Wo', 'bistu', 'Doris', '?', 'Wo', 'ist', 'der', 'Edle', 'Schatten', 'deines', 'Geistes', '?']",
265,,,,,,LSch,negativ,43958,CATMA_137514E8-9AE6-4CA1-8A63-3596B978CEEC,34,Emotionen des Leids,negativ,43779,Leid,"Es fängt mir an zu schmeicheln,
Und meine Seel zu streicheln,
Verzweÿflung zu verhindern,
Und meine Qvaal zu lindern,
Giebt Laabsal meinem Hertzen,
Der Gott der süßen Schmertzen;
","['Es', 'fängt', 'mir', 'an', 'zu', 'schmeicheln', ',', 'Und', 'meine', 'Seel', 'zu', 'streicheln', ',', 'Verzweÿflung', 'zu', 'verhindern', ',', 'Und', 'meine', 'Qvaal', 'zu', 'lindern', ',', 'Giebt', 'Laabsal', 'meinem', 'Hertzen', ',', 'Der', 'Gott', 'der', 'süßen', 'Schmertzen', ';']",
266,orontes,,,,,LSch,positiv,43956,CATMA_E3563D43-2AE2-42C3-9DDB-F0D9217A550F,10,Emotionen der Freude,positiv,43897,Freude,"Giebt Laabsal meinem Hertzen,
Der Gott der süßen Schmertzen","['Giebt', 'Laabsal', 'meinem', 'Hertzen', ',', 'Der', 'Gott', 'der', 'süßen', 'Schmertzen']",
267,,,,,,LSch,negativ,44125,CATMA_9DE28958-EC55-45C1-8E6B-F747B99B5A93,34,Emotionen der Angst,negativ,43958,Verzweiflung,"Doch kan die Doris Ich
Nach diesen nimmer sehen
Was hilfft die Hoffnung mich,
Und mein betrübtes Flehen?
O Himmel! was wirds entlich seÿn?
Die Freÿheit oder der Todt.
","['Doch', 'kan', 'die', 'Doris', 'Ich', 'Nach', 'diesen', 'nimmer', 'sehen', 'Was', 'hilfft', 'die', 'Hoffnung', 'mich', ',', 'Und', 'mein', 'betrübtes', 'Flehen', '?', 'O', 'Himmel', '!', 'was', 'wirds', 'entlich', 'seÿn', '?', 'Die', 'Freÿheit', 'oder', 'der', 'Todt', '.']",
268,doris,,,,,LSch,negativ,44161,CATMA_46DCCA61-4125-4C9E-B615-B7574022D556_0,6,Emotionen der Angst,negativ,44134,Verzweiflung,Die Freÿheit oder der Todt.,"['Die', 'Freÿheit', 'oder', 'der', 'Todt', '.']",
269,doris,,,,,LSch,negativ,44208,CATMA_46DCCA61-4125-4C9E-B615-B7574022D556_1,3,Emotionen der Angst,negativ,44194,Verzweiflung,"Die Freÿheit.
","['Die', 'Freÿheit', '.']",
270,orontes,,,,,LSch,negativ,44185,CATMA_A9E62EF9-DAAC-489F-89CA-9AEC2DECC726_0,3,Emotionen der Angst,negativ,44172,Verzweiflung,Die Freÿheit!,"['Die', 'Freÿheit', '!']",
271,orontes,,,,,LSch,negativ,44245,CATMA_A9E62EF9-DAAC-489F-89CA-9AEC2DECC726_1,6,Emotionen der Angst,negativ,44218,Verzweiflung,Die Freÿheit oder der Todt.,"['Die', 'Freÿheit', 'oder', 'der', 'Todt', '.']",
272,,,,,,LSch,negativ,44285,CATMA_D88F3142-2BE3-4409-8F2D-486B9E532C0B,7,Emotionen der Angst,negativ,44254,Verzweiflung,Der letzte wird vor Doris seÿn.,"['Der', 'letzte', 'wird', 'vor', 'Doris', 'seÿn', '.']",
273,orontes,,,,,LSch,Emotionale Bewegtheit,44314,CATMA_56E33B81-2903-4970-B0B0-8E56E1E2B36A,6,Emotionale Bewegtheit,Emotionale Bewegtheit,44296,Emotionale Bewegtheit,Holla! Wer ist da?,"['Holla', '!', 'Wer', 'ist', 'da', '?']",
274,doris,,,,,LSch,negativ,44495,CATMA_45E5D895-A958-4806-95E8-53DE08A77000,5,Emotionen des Leids,negativ,44468,Leid,Das Glück zu meinen Schaden,"['Das', 'Glück', 'zu', 'meinen', 'Schaden']",
275,doris,,,,,LSch,negativ,44556,CATMA_DF2BE30C-3D0E-4E5E-BDAD-BD2988331A82,5,Emotionen des Leids,negativ,44529,Leid,Dem Verhängnüß des Himmels.,"['Dem', 'Verhängnüß', 'des', 'Himmels', '.']",
276,doris,orontes,,,,LSch,negativ,44595,CATMA_1B68B592-8AF8-4FB2-8AC4-00FBD01451AF,4,Emotionen des Leids,negativ,44567,Leid,"Eine grausamme Herrschafft.
","['Eine', 'grausamme', 'Herrschafft', '.']",
277,doris,orontes,,,,LSch,negativ,44706,CATMA_2F1FCD0C-6542-468D-8A12-F2405DB933DC,3,Emotionen des Leids,negativ,44690,Leid,Warumb weinestu?,"['Warumb', 'weinestu', '?']",
278,,,,,,LSch,negativ,44734,CATMA_DBE78B39-9979-4061-B17A-C501FF30CEB9,5,Emotionen des Leids,negativ,44715,Leid,"Ich weiß es nicht.
","['Ich', 'weiß', 'es', 'nicht', '.']",
279,orontes,,,,,LSch,Emotionale Bewegtheit,44783,CATMA_40DFFF50-51B8-4700-985D-967A3363B32A,4,Emotionale Bewegtheit,Emotionale Bewegtheit,44769,Emotionale Bewegtheit,Was thuest du?,"['Was', 'thuest', 'du', '?']",
280,,,,,,LSch,positiv,44809,CATMA_9673C61E-98A1-41F6-9D45-BF6B46E3A683,4,Emotionen der Zuneigung,positiv,44792,Verehrung,Ich verehre euch.,"['Ich', 'verehre', 'euch', '.']",
281,,,,,,LSch,negativ,44873,CATMA_2A297968-EFF5-4464-BEBC-4F0332FB2070_0,9,Emotionen der Angst,negativ,44839,Verzweiflung,"Es ist beßer, daß ich hier sterbe.","['Es', 'ist', 'beßer', ',', 'daß', 'ich', 'hier', 'sterbe', '.']",
282,,,,,,LSch,negativ,44932,CATMA_2A297968-EFF5-4464-BEBC-4F0332FB2070_1,4,Emotionen der Angst,negativ,44919,Verzweiflung,O ihr Götter.,"['O', 'ihr', 'Götter', '.']",
283,,orontes,,,,LSch,negativ,44910,CATMA_C9468C38-55A7-48AA-9076-25734ABAACA2,4,Emotionen des Leids,negativ,44884,Leid,Stehe auf unglückseeliger.,"['Stehe', 'auf', 'unglückseeliger', '.']",
284,,,,,,LSch,negativ,45200,CATMA_2E5C7C18-127D-4984-9AE0-5F1D4C85B786,14,Emotionen des Leids,negativ,45131,Leid,Ach! Wie sehr gehet mir das Angedencken der Stadt Memphis zu Hertzen!,"['Ach', '!', 'Wie', 'sehr', 'gehet', 'mir', 'das', 'Angedencken', 'der', 'Stadt', 'Memphis', 'zu', 'Hertzen', '!']",
285,,,,Ereignis,,LSch,negativ,45232,CATMA_19B39388-3CCB-4585-BE12-DBC04EE8815A,6,Emotionen des Leids,negativ,45209,Leid,Und mir noch viel mehr.,"['Und', 'mir', 'noch', 'viel', 'mehr', '.']",
286,,orontes,,,,LSch,negativ,45369,CATMA_D0B81105-4378-4AF9-85CE-45E67C4C0154,2,Emotionen des Leids,negativ,45357,Leid,Elende Doris,"['Elende', 'Doris']",
287,,,,,,LSch,Emotionale Bewegtheit,45403,CATMA_21E8F6A2-ED83-4F06-A204-B3F1C91112FB,6,Emotionale Bewegtheit,Emotionale Bewegtheit,45371,Emotionale Bewegtheit,Aber kennestu nicht den Orontes?,"['Aber', 'kennestu', 'nicht', 'den', 'Orontes', '?']",
288,,,,,,LSch,positiv,45439,CATMA_D4B2B4BB-0453-40D1-B802-D8E110E649DB,7,Emotionen der Zuneigung,positiv,45412,Liebe,"Ich kenne ihn gar zu wohl.
","['Ich', 'kenne', 'ihn', 'gar', 'zu', 'wohl', '.']",
289,,,,,,LSch,negativ,45439,CATMA_C57DAA31-4A9A-49F2-BDC0-A866F0BBA5C0,7,Emotionen des Leids,negativ,45412,Leid,"Ich kenne ihn gar zu wohl.
","['Ich', 'kenne', 'ihn', 'gar', 'zu', 'wohl', '.']",
290,,,,,,LSch,Emotionale Bewegtheit,45480,CATMA_33B8B30B-78E8-4A7C-8BF9-A6514C0D3D95,7,Emotionale Bewegtheit,Emotionale Bewegtheit,45449,Emotionale Bewegtheit,Aber ich habe dich nie gesehen?,"['Aber', 'ich', 'habe', 'dich', 'nie', 'gesehen', '?']",
291,doris,,,Ereignis,,LSch,negativ,45517,CATMA_DAD8AE8C-BE73-4C78-9105-0F25BB9A133B,6,Emotionen der Angst,negativ,45489,Verzweiflung,Ach wolte dieses der Himmel!,"['Ach', 'wolte', 'dieses', 'der', 'Himmel', '!']",
292,,,,,,LSch,negativ,45735,CATMA_F3A19656-F829-4306-BBD1-E44A0F513694_0,3,Emotionen des Leids,negativ,45719,Leid,"Daß Orontes ...
","['Daß', 'Orontes', '...']",
293,,,,,,LSch,negativ,45782,CATMA_F3A19656-F829-4306-BBD1-E44A0F513694_1,5,Emotionen des Leids,negativ,45759,Leid,"Nicht erkennen kan, ...","['Nicht', 'erkennen', 'kan', ',', '...']",
294,,,,,,LSch,negativ,45828,CATMA_F3A19656-F829-4306-BBD1-E44A0F513694_2,3,Emotionen des Leids,negativ,45806,Leid,Diesen unglückseligen.,"['Diesen', 'unglückseligen', '.']",
295,orontes,,,Ereignis,,LSch,Emotionale Bewegtheit,45852,CATMA_02F8816E-B652-4FAC-BDA6-6EDF7A8164CA,3,Emotionale Bewegtheit,Emotionale Bewegtheit,45839,Emotionale Bewegtheit,Aber wodurch?,"['Aber', 'wodurch', '?']",
296,orontes,,,,,LSch,negativ,45984,CATMA_3422242C-91F1-4BCE-9708-C18CCAA0908C,3,Emotionen der Ablehnung,negativ,45962,Ärger,Ungestühmer Rathgeber.,"['Ungestühmer', 'Rathgeber', '.']",
297,artaxerxes,,,,,LSch,negativ,46271,CATMA_20B339E9-1972-4F1A-A6FC-A46A35DB0306,44,Emotionen der Ablehnung,negativ,46031,Ärger,"Was ist dieses? Wohnet kein Begierde der Ehre in eines Königs Hertzen? Dürffen auch verächtliche Sclaven, die zu knechtischer Arbeit, Ja, zum Ruder verdammet seÿn, mit Monarchen umgehen, also daß einer dem andern sein Anliegen offenbahret?
","['Was', 'ist', 'dieses', '?', 'Wohnet', 'kein', 'Begierde', 'der', 'Ehre', 'in', 'eines', 'Königs', 'Hertzen', '?', 'Dürffen', 'auch', 'verächtliche', 'Sclaven', ',', 'die', 'zu', 'knechtischer', 'Arbeit', ',', 'Ja', ',', 'zum', 'Ruder', 'verdammet', 'seÿn', ',', 'mit', 'Monarchen', 'umgehen', ',', 'also', 'daß', 'einer', 'dem', 'andern', 'sein', 'Anliegen', 'offenbahret', '?']",
298,artaxerxes,,,,,LSch,negativ,46270,CATMA_F0756D27-3867-4636-BF8C-94B12BCB12B3,30,Emotionen der Ablehnung,negativ,46102,Abscheu,"Dürffen auch verächtliche Sclaven, die zu knechtischer Arbeit, Ja, zum Ruder verdammet seÿn, mit Monarchen umgehen, also daß einer dem andern sein Anliegen offenbahret?","['Dürffen', 'auch', 'verächtliche', 'Sclaven', ',', 'die', 'zu', 'knechtischer', 'Arbeit', ',', 'Ja', ',', 'zum', 'Ruder', 'verdammet', 'seÿn', ',', 'mit', 'Monarchen', 'umgehen', ',', 'also', 'daß', 'einer', 'dem', 'andern', 'sein', 'Anliegen', 'offenbahret', '?']",
299,orontes,,unpersönlich,,,LSch,negativ,46341,CATMA_584A0F3D-83F4-485F-9350-B502301F7AD7,12,Emotionen der Ablehnung,negativ,46281,Abscheu,"Der ist nicht alle Zeit verächtlich, der gefeßelte Füße hat.","['Der', 'ist', 'nicht', 'alle', 'Zeit', 'verächtlich', ',', 'der', 'gefeßelte', 'Füße', 'hat', '.']",
300,artaxerxes,,,,,LSch,negativ,46449,CATMA_FDC7D79C-0327-49B1-B8DB-ABE882AA7044,3,Emotionen der Ablehnung,negativ,46425,Abscheu,"Schweig Nichtswürdiger!
","['Schweig', 'Nichtswürdiger', '!']",
301,orontes,,artaxerxes,,,LSch,negativ,46466,CATMA_2CA49C55-42AF-427A-B2EA-536273C9D89B,2,Emotionen der Ablehnung,negativ,46459,Ärger,"Holla!
","['Holla', '!']",
302,artaxerxes,,orontes,,,LSch,negativ,46642,CATMA_826B7071-76E9-4A5C-91F5-3C10B581F0BC,23,Emotionen der Ablehnung,negativ,46508,Ärger,"Mangelt es vieleicht in Persien an Edlen, Fürtreflichen, und Getreuen Gemüthern, die eurer Gunst und Gesellschafft beßer würdig wären?","['Mangelt', 'es', 'vieleicht', 'in', 'Persien', 'an', 'Edlen', ',', 'Fürtreflichen', ',', 'und', 'Getreuen', 'Gemüthern', ',', 'die', 'eurer', 'Gunst', 'und', 'Gesellschafft', 'beßer', 'würdig', 'wären', '?']",
303,artaxerxes,,,,,LSch,negativ,46789,CATMA_E76C5B95-0F63-4DCF-B216-D42CB97E4A7B,14,Emotionen der Ablehnung,negativ,46734,Ärger,"Wann ein König reden will, so rede er mit wem er soll.
","['Wann', 'ein', 'König', 'reden', 'will', ',', 'so', 'rede', 'er', 'mit', 'wem', 'er', 'soll', '.']",
304,orontes,,,,,LSch,negativ,46823,CATMA_882B13AC-0302-4E77-A747-7CF7DF24205B,5,Emotionen der Ablehnung,negativ,46799,Ärger,"Ihr lästert die Demuth.
","['Ihr', 'lästert', 'die', 'Demuth', '.']",
305,artaxerxes,,,,,LSch,negativ,46947,CATMA_964B4D38-5DE8-45A3-ACAA-AFDF23D1B47D,5,Emotionen der Ablehnung,negativ,46921,Ärger,Wer versichert euch deßen?,"['Wer', 'versichert', 'euch', 'deßen', '?']",
306,,,,,,LSch,negativ,47325,CATMA_1DB5533E-72E3-46D1-93F1-988224545449,26,Emotionen der Ablehnung,negativ,47180,Ärger,"Dieses, daß ich nicht geirret habe, einen König zu schelten, welcher seinen eigenen Sinnen folget, und die Sclaven seiner Gesellschaft würdiget.
","['Dieses', ',', 'daß', 'ich', 'nicht', 'geirret', 'habe', ',', 'einen', 'König', 'zu', 'schelten', ',', 'welcher', 'seinen', 'eigenen', 'Sinnen', 'folget', ',', 'und', 'die', 'Sclaven', 'seiner', 'Gesellschaft', 'würdiget', '.']",
