,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens,Sprachebene
43,,,,,,VH,positiv,11295,CATMA_9245DF1A-C739-47D1-A194-9DE9CFB897A7,36,Emotionen der Zuneigung,positiv,11076,Verehrung,"Mich, wie auch meinen bruder Triebe ein hefftiges Verlangen eure Maÿestätt, der ihr durch so vill eroberungen euch zu dem einigen wunderwerckh der welt gemacht in Tüeffester demueth dero Thron würdigste füese zuküessen,","['Mich', ',', 'wie', 'auch', 'meinen', 'bruder', 'Triebe', 'ein', 'hefftiges', 'Verlangen', 'eure', 'Maÿestätt', ',', 'der', 'ihr', 'durch', 'so', 'vill', 'eroberungen', 'euch', 'zu', 'dem', 'einigen', 'wunderwerckh', 'der', 'welt', 'gemacht', 'in', 'Tüeffester', 'demueth', 'dero', 'Thron', 'würdigste', 'füese', 'zuküessen', ',']",
44,,,,,,VH,positiv,11738,CATMA_FE759FEF-AD83-4744-A345-BEA06EBDDF83,29,Emotionen der Zuneigung,positiv,11546,Liebe,"Obschon deine schöne hände gebunden sein, so haben doch deine sonnenstrahlende augen die freÿheit vnd gewalt mein bishero freÿes hertz in Vnauffläsliche liebes=bande zu verstrickhen.
Abseits.
","['Obschon', 'deine', 'schöne', 'hände', 'gebunden', 'sein', ',', 'so', 'haben', 'doch', 'deine', 'sonnenstrahlende', 'augen', 'die', 'freÿheit', 'vnd', 'gewalt', 'mein', 'bishero', 'freÿes', 'hertz', 'in', 'Vnauffläsliche', 'liebes=bande', 'zu', 'verstrickhen', '.', 'Abseits', '.']",
45,,,,,,VH,positiv,12076,CATMA_426FF8A8-D89F-4CBA-9A3E-627C5A15DB5E,23,Emotionen der Freude,positiv,11950,Freude,"Ewer Maÿestät befehl soll auf das eÿfrigste vollzogen werden, (wie lachet doch daß glükh meinen liebes anfang erfreulich an).
","['Ewer', 'Maÿestät', 'befehl', 'soll', 'auf', 'das', 'eÿfrigste', 'vollzogen', 'werden', ',', '(', 'wie', 'lachet', 'doch', 'daß', 'glükh', 'meinen', 'liebes', 'anfang', 'erfreulich', 'an', ')', '.']",
46,attila,,,,,VH,negativ,12593,CATMA_3DBE9EFA-B074-4D74-93E2-D1CFAFC04EEC,13,Emotionen der Ablehnung,negativ,12521,Ärger,"Einen strickh an dem halß solstu dauor bekhomen, du vnersätiger Pengel.
","['Einen', 'strickh', 'an', 'dem', 'halß', 'solstu', 'dauor', 'bekhomen', ',', 'du', 'vnersätiger', 'Pengel', '.']",
47,,,,,,VH,negativ,12757,CATMA_B3A69F66-86DE-4770-A0CA-2D634639DF54,17,Emotionen der Ablehnung,negativ,12678,Ärger,"Dir haben wirs befohlen, du solst es auch verrichten, oder du bist des Todtes.
","['Dir', 'haben', 'wirs', 'befohlen', ',', 'du', 'solst', 'es', 'auch', 'verrichten', ',', 'oder', 'du', 'bist', 'des', 'Todtes', '.']",
48,,,,,,VH,negativ,13548,CATMA_1FB226B8-47F6-4A8D-AD2C-C4B5443DF215,90,Emotionen der Ablehnung,negativ,13109,Ärger,"Das der Teuffel den krüg holle, wan es was thun gibt, so fünden sich gleich ein gantzer galgen voll kerls, auß  welchen ein ieder befelgt, diser komme hieher, der ander gehe dorthin, vnd so fortan, wans aber zum Monath=sold auszahlen kombt, da ist niemand zu hauß, der einen armen Tropfen ein kreutzer gebe, einer schibt es auf disen, vnd diser auf einen, mit kurzen, zum befellen gibt es tausend Officire, zum auszahlen offt nicht einen.
","['Das', 'der', 'Teuffel', 'den', 'krüg', 'holle', ',', 'wan', 'es', 'was', 'thun', 'gibt', ',', 'so', 'fünden', 'sich', 'gleich', 'ein', 'gantzer', 'galgen', 'voll', 'kerls', ',', 'auß', 'welchen', 'ein', 'ieder', 'befelgt', ',', 'diser', 'komme', 'hieher', ',', 'der', 'ander', 'gehe', 'dorthin', ',', 'vnd', 'so', 'fortan', ',', 'wans', 'aber', 'zum', 'Monath=sold', 'auszahlen', 'kombt', ',', 'da', 'ist', 'niemand', 'zu', 'hauß', ',', 'der', 'einen', 'armen', 'Tropfen', 'ein', 'kreutzer', 'gebe', ',', 'einer', 'schibt', 'es', 'auf', 'disen', ',', 'vnd', 'diser', 'auf', 'einen', ',', 'mit', 'kurzen', ',', 'zum', 'befellen', 'gibt', 'es', 'tausend', 'Officire', ',', 'zum', 'auszahlen', 'offt', 'nicht', 'einen', '.']",
49,,,,,,VH,negativ,13614,CATMA_E0EE8164-7146-49E8-A21D-393E434B8855,11,Emotionen der Ablehnung,negativ,13558,Ärger,"Schweige bößwicht, vnd vollziehe, was ich dir befollen.
","['Schweige', 'bößwicht', ',', 'vnd', 'vollziehe', ',', 'was', 'ich', 'dir', 'befollen', '.']",
50,,,,,,VH,negativ,14158,CATMA_E6FEE538-3B3B-450B-92A0-D08A809240AD,106,Emotionen der Ablehnung,negativ,13621,Ärger,"Ich muß wohl, ob ich gleich nicht will, der krüg ist eine rechte Vnglükhsschuel, in welcher die vornehmsten lectionen die gedult der gehorsam, wie auch hunger vnd durst Leÿden sein. Begehrt mann zu essen, so ist die erste speiß Prigelsuppen. Verlangt man zu trinckhen, so ist es rother wein, welchen man einen aus seinen eÿgnen ruckhen presset. In Summa, wen sein glükh feindt ist, der wärde nur ein gemeiner Soldath wie ich. Aber ich mächt bald zu vill brädigen, derowegen ists besser, daß ich mit gesunder hauth meinen abmarsch nehme. ","['Ich', 'muß', 'wohl', ',', 'ob', 'ich', 'gleich', 'nicht', 'will', ',', 'der', 'krüg', 'ist', 'eine', 'rechte', 'Vnglükhsschuel', ',', 'in', 'welcher', 'die', 'vornehmsten', 'lectionen', 'die', 'gedult', 'der', 'gehorsam', ',', 'wie', 'auch', 'hunger', 'vnd', 'durst', 'Leÿden', 'sein', '.', 'Begehrt', 'mann', 'zu', 'essen', ',', 'so', 'ist', 'die', 'erste', 'speiß', 'Prigelsuppen', '.', 'Verlangt', 'man', 'zu', 'trinckhen', ',', 'so', 'ist', 'es', 'rother', 'wein', ',', 'welchen', 'man', 'einen', 'aus', 'seinen', 'eÿgnen', 'ruckhen', 'presset', '.', 'In', 'Summa', ',', 'wen', 'sein', 'glükh', 'feindt', 'ist', ',', 'der', 'wärde', 'nur', 'ein', 'gemeiner', 'Soldath', 'wie', 'ich', '.', 'Aber', 'ich', 'mächt', 'bald', 'zu', 'vill', 'brädigen', ',', 'derowegen', 'ists', 'besser', ',', 'daß', 'ich', 'mit', 'gesunder', 'hauth', 'meinen', 'abmarsch', 'nehme', '.']",
51,,,,,,VH,negativ,14158,CATMA_F401C1BB-F2F2-42C8-ACFB-DC3417C9D95D,106,Emotionen des Leids,negativ,13621,Leid,"Ich muß wohl, ob ich gleich nicht will, der krüg ist eine rechte Vnglükhsschuel, in welcher die vornehmsten lectionen die gedult der gehorsam, wie auch hunger vnd durst Leÿden sein. Begehrt mann zu essen, so ist die erste speiß Prigelsuppen. Verlangt man zu trinckhen, so ist es rother wein, welchen man einen aus seinen eÿgnen ruckhen presset. In Summa, wen sein glükh feindt ist, der wärde nur ein gemeiner Soldath wie ich. Aber ich mächt bald zu vill brädigen, derowegen ists besser, daß ich mit gesunder hauth meinen abmarsch nehme. ","['Ich', 'muß', 'wohl', ',', 'ob', 'ich', 'gleich', 'nicht', 'will', ',', 'der', 'krüg', 'ist', 'eine', 'rechte', 'Vnglükhsschuel', ',', 'in', 'welcher', 'die', 'vornehmsten', 'lectionen', 'die', 'gedult', 'der', 'gehorsam', ',', 'wie', 'auch', 'hunger', 'vnd', 'durst', 'Leÿden', 'sein', '.', 'Begehrt', 'mann', 'zu', 'essen', ',', 'so', 'ist', 'die', 'erste', 'speiß', 'Prigelsuppen', '.', 'Verlangt', 'man', 'zu', 'trinckhen', ',', 'so', 'ist', 'es', 'rother', 'wein', ',', 'welchen', 'man', 'einen', 'aus', 'seinen', 'eÿgnen', 'ruckhen', 'presset', '.', 'In', 'Summa', ',', 'wen', 'sein', 'glükh', 'feindt', 'ist', ',', 'der', 'wärde', 'nur', 'ein', 'gemeiner', 'Soldath', 'wie', 'ich', '.', 'Aber', 'ich', 'mächt', 'bald', 'zu', 'vill', 'brädigen', ',', 'derowegen', 'ists', 'besser', ',', 'daß', 'ich', 'mit', 'gesunder', 'hauth', 'meinen', 'abmarsch', 'nehme', '.']",
52,,,,,,VH,negativ,14314,CATMA_B96D4BED-3696-47A3-BD57-63FB8968E96B,17,Emotionen der Ablehnung,negativ,14223,Ärger," merckh mirs, daß du mich hast ligen heissen, vnd mich hier offendlich zuschanden gemacht.
","['merckh', 'mirs', ',', 'daß', 'du', 'mich', 'hast', 'ligen', 'heissen', ',', 'vnd', 'mich', 'hier', 'offendlich', 'zuschanden', 'gemacht', '.']",
53,torismondo,,,,,VH,negativ,14377,CATMA_4C5C8B2A-FDD9-4A11-BDBC-6BDBCEEEC148,11,Emotionen des Leids,negativ,14327,Mitleid,"Verzeiche mirs Liso, es war so böß nicht gemaint.
","['Verzeiche', 'mirs', 'Liso', ',', 'es', 'war', 'so', 'böß', 'nicht', 'gemaint', '.']",
54,,,,,,VH,negativ,14596,CATMA_A8FAAB8F-52BC-4412-BEB1-E272C31B6EE5,10,Emotionen der Ablehnung,negativ,14550,Ärger,"Wilstu gehen, oder soll ich dir füese machen?
","['Wilstu', 'gehen', ',', 'oder', 'soll', 'ich', 'dir', 'füese', 'machen', '?']",
55,attila,,,,,VH,positiv,15170,CATMA_3ED44002-0EAA-4BC5-8C8E-BD400B7B325F,27,Emotionen der Zuneigung,positiv,15019,Liebe,"- Vnd ihr meine Götterschöne Lerianna, die ihr die Seele meines Lebens vnd meiner Liebe seÿdt, werdet hinfüro mein Hertz auf ewig vnzertheilt besüzen.
","['-', 'Vnd', 'ihr', 'meine', 'Götterschöne', 'Lerianna', ',', 'die', 'ihr', 'die', 'Seele', 'meines', 'Lebens', 'vnd', 'meiner', 'Liebe', 'seÿdt', ',', 'werdet', 'hinfüro', 'mein', 'Hertz', 'auf', 'ewig', 'vnzertheilt', 'besüzen', '.']",
56,,,,,,VH,positiv,15227,CATMA_D0E53D08-EE54-4540-BFA7-FD78F2D60E05,9,Emotionen der Zuneigung,positiv,15181,Liebe,"Also wunsche ichs von euch ô mein beherscher.
","['Also', 'wunsche', 'ichs', 'von', 'euch', 'ô', 'mein', 'beherscher', '.']",
57,,,,,,VH,positiv,15274,CATMA_F1C90ECC-6A59-4D73-A448-45BCDD9B6968_0,9,Emotionen der Zuneigung,positiv,15236,Liebe,"Also schwäre ichs euch, ô mein leben.
","['Also', 'schwäre', 'ichs', 'euch', ',', 'ô', 'mein', 'leben', '.']",
58,,,,,,VH,positiv,15505,CATMA_F1C90ECC-6A59-4D73-A448-45BCDD9B6968_1,19,Emotionen der Zuneigung,positiv,15400,Liebe,"Mein Hertz ist ein Vestalischer Altar, auf welchen das fewer meiner liebe gegen euch nie erleschen wird.
","['Mein', 'Hertz', 'ist', 'ein', 'Vestalischer', 'Altar', ',', 'auf', 'welchen', 'das', 'fewer', 'meiner', 'liebe', 'gegen', 'euch', 'nie', 'erleschen', 'wird', '.']",
59,,,,,,VH,positiv,15640,CATMA_F1C90ECC-6A59-4D73-A448-45BCDD9B6968_2,9,Emotionen der Zuneigung,positiv,15582,Liebe,"In disen liebes=tempel wüntsche ich meine stätte wohnung.
","['In', 'disen', 'liebes=tempel', 'wüntsche', 'ich', 'meine', 'stätte', 'wohnung', '.']",
60,,,,,,VH,positiv,15901,CATMA_F1C90ECC-6A59-4D73-A448-45BCDD9B6968_3,20,Emotionen der Zuneigung,positiv,15774,Liebe,"Vnd ich vertauschte mein glükh mit keinen Gott, weil ewre liebes=bezeugungen mich auf erden vergöttert vnd vnsterblich machen. ","['Vnd', 'ich', 'vertauschte', 'mein', 'glükh', 'mit', 'keinen', 'Gott', ',', 'weil', 'ewre', 'liebes=bezeugungen', 'mich', 'auf', 'erden', 'vergöttert', 'vnd', 'vnsterblich', 'machen', '.']",
61,,,,,,VH,positiv,15391,CATMA_53A8311B-D3BE-4E0B-AE44-DC9E1BD0C341_0,18,Emotionen der Zuneigung,positiv,15285,Liebe,"Meine seel ist ein Liebes=tempel, in welcher kein andere Gottheith als die Ewrige Soll angebettet werden.
","['Meine', 'seel', 'ist', 'ein', 'Liebes=tempel', ',', 'in', 'welcher', 'kein', 'andere', 'Gottheith', 'als', 'die', 'Ewrige', 'Soll', 'angebettet', 'werden', '.']",
62,,,,,,VH,positiv,15573,CATMA_53A8311B-D3BE-4E0B-AE44-DC9E1BD0C341_1,9,Emotionen der Zuneigung,positiv,15516,Liebe,"Von disen Liebes=fewer wüntsche ich verzehret zu werden.
","['Von', 'disen', 'Liebes=fewer', 'wüntsche', 'ich', 'verzehret', 'zu', 'werden', '.']",
63,,,,,,VH,positiv,15765,CATMA_53A8311B-D3BE-4E0B-AE44-DC9E1BD0C341_2,19,Emotionen der Zuneigung,positiv,15651,Liebe,"Ich beneÿde den Gottinen den himmel nicht, weill ewre liebe mit mehr dan himlischer Süssigkeit mich überschüttet.
","['Ich', 'beneÿde', 'den', 'Gottinen', 'den', 'himmel', 'nicht', ',', 'weill', 'ewre', 'liebe', 'mit', 'mehr', 'dan', 'himlischer', 'Süssigkeit', 'mich', 'überschüttet', '.']",
64,,,,,,VH,negativ,16455,CATMA_B8BAC75B-F69E-44A4-BA2D-9F26B44DCB3E,11,Emotionen der Angst,negativ,16390,Angst,"Ach wehe! ein kalter angst=schweiß durchdringt alle meine Adern.
","['Ach', 'wehe', '!', 'ein', 'kalter', 'angst=schweiß', 'durchdringt', 'alle', 'meine', 'Adern', '.']",
65,attila,,,,,VH,positiv,16527,CATMA_96E49CD7-B518-42E2-BD97-5B9418B65260,10,Emotionen der Zuneigung,positiv,16464,Liebe,"Warumb erblaset ihr? was betrübet euch mein hertzens=freindin?
","['Warumb', 'erblaset', 'ihr', '?', 'was', 'betrübet', 'euch', 'mein', 'hertzens=freindin', '?']",
66,,,,,,VH,negativ,16810,CATMA_FFA5BF09-779D-40DA-9FDE-198D874329EB,46,Emotionen der Angst,negativ,16538,Angst,"Ich weiß es nicht gnädigster Herr dises allein weiß ich, das, als Ondego Euer Maÿestät die ankunfft eines frembden frawens=bildes berichtet, mein hertz als von einen Tonner erschröcket anfünge zu klopffen, vnd eine Tödliche forcht in alle meine Glidtmassen sich ergossen.
","['Ich', 'weiß', 'es', 'nicht', 'gnädigster', 'Herr', 'dises', 'allein', 'weiß', 'ich', ',', 'das', ',', 'als', 'Ondego', 'Euer', 'Maÿestät', 'die', 'ankunfft', 'eines', 'frembden', 'frawens=bildes', 'berichtet', ',', 'mein', 'hertz', 'als', 'von', 'einen', 'Tonner', 'erschröcket', 'anfünge', 'zu', 'klopffen', ',', 'vnd', 'eine', 'Tödliche', 'forcht', 'in', 'alle', 'meine', 'Glidtmassen', 'sich', 'ergossen', '.']",
67,attila,,,,,VH,negativ,16857,CATMA_A60F60BF-C543-42CD-A64B-97B219DFB1E0,7,Emotionen des Leids,negativ,16819,Mitleid,"Aber auß was Vrsach mein auserwehlte?
","['Aber', 'auß', 'was', 'Vrsach', 'mein', 'auserwehlte', '?']",
68,,,,,,VH,negativ,17067,CATMA_560E40A5-A6C5-4F02-8BF6-DEA06A234122,36,Emotionen der Angst,negativ,16868,Angst,"Dises wie ich gemeldet weis ich nicht - allein besorge ich, daß nicht etwan dero ankunfft vor mich Vnglükhseelig seÿ, von welcher die blose Zeitung ein so vngewöhnliches entsezen in mir erreget hat.
","['Dises', 'wie', 'ich', 'gemeldet', 'weis', 'ich', 'nicht', '-', 'allein', 'besorge', 'ich', ',', 'daß', 'nicht', 'etwan', 'dero', 'ankunfft', 'vor', 'mich', 'Vnglükhseelig', 'seÿ', ',', 'von', 'welcher', 'die', 'blose', 'Zeitung', 'ein', 'so', 'vngewöhnliches', 'entsezen', 'in', 'mir', 'erreget', 'hat', '.']",
69,,,,,,VH,positiv,17274,CATMA_910963CA-AF03-4C61-959B-2FBCA6B4C5DD,35,Emotionen der Zuneigung,positiv,17076,Liebe,"Verbannet dise vnbilliche forcht meine Liebste. Vnd gebet zu,  daß in dem schneegebürg eures busens, von welchen meine liebe sich entzündet, sie auch zugleich durch einen kueß Ihre erkhülung fünde.
","['Verbannet', 'dise', 'vnbilliche', 'forcht', 'meine', 'Liebste', '.', 'Vnd', 'gebet', 'zu', ',', 'daß', 'in', 'dem', 'schneegebürg', 'eures', 'busens', ',', 'von', 'welchen', 'meine', 'liebe', 'sich', 'entzündet', ',', 'sie', 'auch', 'zugleich', 'durch', 'einen', 'kueß', 'Ihre', 'erkhülung', 'fünde', '.']",
70,,,,,,VH,positiv,17376,CATMA_B6FBCAA4-455C-4CF4-86A0-2B471848B494,17,Emotionen der Zuneigung,positiv,17295,Liebe,"Ihr suchet beÿ mir erkhülung, die ich doch ein gantzes fewer von euer Liebe bin. ","['Ihr', 'suchet', 'beÿ', 'mir', 'erkhülung', ',', 'die', 'ich', 'doch', 'ein', 'gantzes', 'fewer', 'von', 'euer', 'Liebe', 'bin', '.']",
71,,,,,,VH,negativ,17518,CATMA_95B81C6A-2D06-491A-A4DF-EDAEC39F9ADC,21,Emotionen der Angst,negativ,17376,Angst,"Aber hier kombt die frembde schönheit. Ach mir! Ihre lieb=zwingende holdseeligkeit erweckhet eine verzweiffelte Eÿffersucht in meiner Seelen.
","['Aber', 'hier', 'kombt', 'die', 'frembde', 'schönheit', '.', 'Ach', 'mir', '!', 'Ihre', 'lieb=zwingende', 'holdseeligkeit', 'erweckhet', 'eine', 'verzweiffelte', 'Eÿffersucht', 'in', 'meiner', 'Seelen', '.']",
72,,,,,,VH,negativ,18069,CATMA_C08FA3E0-AB9B-40B4-8426-0BEC395BB188,86,Emotionen der Ablehnung,negativ,17560,Abscheu,"Verbärge Irene die tödliche schmertzensdörner in deinen busen, vnd bemahle mit vorstellten frewdens=rosen dein betrübtes angesicht, Trage hönig in deinen mundt, vnd gall in dem hertzen, deine zunge rede von Liebe, vnd deine brust flamme von hass vnd rache. Beherzt Irene erzeige, das es auch den weiberlichen geschlecht weder an grosmütigkeit noch an Verstand ermangle, ein wüchtiges vorhaben glükhseelig auszuführen. Aber still, ich sehe hier schon den mörder meines Ehegemahls, den Tÿrannen meiner frewden.
","['Verbärge', 'Irene', 'die', 'tödliche', 'schmertzensdörner', 'in', 'deinen', 'busen', ',', 'vnd', 'bemahle', 'mit', 'vorstellten', 'frewdens=rosen', 'dein', 'betrübtes', 'angesicht', ',', 'Trage', 'hönig', 'in', 'deinen', 'mundt', ',', 'vnd', 'gall', 'in', 'dem', 'hertzen', ',', 'deine', 'zunge', 'rede', 'von', 'Liebe', ',', 'vnd', 'deine', 'brust', 'flamme', 'von', 'hass', 'vnd', 'rache', '.', 'Beherzt', 'Irene', 'erzeige', ',', 'das', 'es', 'auch', 'den', 'weiberlichen', 'geschlecht', 'weder', 'an', 'grosmütigkeit', 'noch', 'an', 'Verstand', 'ermangle', ',', 'ein', 'wüchtiges', 'vorhaben', 'glükhseelig', 'auszuführen', '.', 'Aber', 'still', ',', 'ich', 'sehe', 'hier', 'schon', 'den', 'mörder', 'meines', 'Ehegemahls', ',', 'den', 'Tÿrannen', 'meiner', 'frewden', '.']",
73,,,,,,VH,negativ,18069,CATMA_BBEDBF3C-3D5A-401C-B8FA-A78A2B0E1C34,86,Emotionen des Leids,negativ,17560,Leid,"Verbärge Irene die tödliche schmertzensdörner in deinen busen, vnd bemahle mit vorstellten frewdens=rosen dein betrübtes angesicht, Trage hönig in deinen mundt, vnd gall in dem hertzen, deine zunge rede von Liebe, vnd deine brust flamme von hass vnd rache. Beherzt Irene erzeige, das es auch den weiberlichen geschlecht weder an grosmütigkeit noch an Verstand ermangle, ein wüchtiges vorhaben glükhseelig auszuführen. Aber still, ich sehe hier schon den mörder meines Ehegemahls, den Tÿrannen meiner frewden.
","['Verbärge', 'Irene', 'die', 'tödliche', 'schmertzensdörner', 'in', 'deinen', 'busen', ',', 'vnd', 'bemahle', 'mit', 'vorstellten', 'frewdens=rosen', 'dein', 'betrübtes', 'angesicht', ',', 'Trage', 'hönig', 'in', 'deinen', 'mundt', ',', 'vnd', 'gall', 'in', 'dem', 'hertzen', ',', 'deine', 'zunge', 'rede', 'von', 'Liebe', ',', 'vnd', 'deine', 'brust', 'flamme', 'von', 'hass', 'vnd', 'rache', '.', 'Beherzt', 'Irene', 'erzeige', ',', 'das', 'es', 'auch', 'den', 'weiberlichen', 'geschlecht', 'weder', 'an', 'grosmütigkeit', 'noch', 'an', 'Verstand', 'ermangle', ',', 'ein', 'wüchtiges', 'vorhaben', 'glükhseelig', 'auszuführen', '.', 'Aber', 'still', ',', 'ich', 'sehe', 'hier', 'schon', 'den', 'mörder', 'meines', 'Ehegemahls', ',', 'den', 'Tÿrannen', 'meiner', 'frewden', '.']",
74,ersartes,,,,,VH,positiv,18296,CATMA_AFCF6D45-2041-41C4-B5C2-139AE8C35676,36,Emotionen der Zuneigung,positiv,18080,Freundschaft,"Gehet behüthsam gnädigste königin, damit nicht die rache, welche ihr einen andern zu verüben gedenckhet, auf euch selbst zuruckh prelle. Eine vorsichtige Verstellung seÿ der Lehr= vnd grundsaz aller ewer handlungen.
","['Gehet', 'behüthsam', 'gnädigste', 'königin', ',', 'damit', 'nicht', 'die', 'rache', ',', 'welche', 'ihr', 'einen', 'andern', 'zu', 'verüben', 'gedenckhet', ',', 'auf', 'euch', 'selbst', 'zuruckh', 'prelle', '.', 'Eine', 'vorsichtige', 'Verstellung', 'seÿ', 'der', 'Lehr=', 'vnd', 'grundsaz', 'aller', 'ewer', 'handlungen', '.']",
75,lerianna,,,,,VH,negativ,18796,CATMA_3084E84F-3C0E-4E63-B436-6FBC503F45A1,14,Emotionen der Angst,negativ,18732,Angst,"O sterne sie nennet sich seine brauth, was wird hier auß werden.","['O', 'sterne', 'sie', 'nennet', 'sich', 'seine', 'brauth', ',', 'was', 'wird', 'hier', 'auß', 'werden', '.']",
76,ersartes,,,,,VH,negativ,18943,CATMA_AF1E2469-CF13-4C30-9207-B1511D99D0AC,23,Emotionen der Angst,negativ,18817,Angst,"O Vnglickh, der wüttrich erstumet über der Königin bezeugung, waß für ein ende wird disen anfang des betrugs wohl begleitten?
","['O', 'Vnglickh', ',', 'der', 'wüttrich', 'erstumet', 'über', 'der', 'Königin', 'bezeugung', ',', 'waß', 'für', 'ein', 'ende', 'wird', 'disen', 'anfang', 'des', 'betrugs', 'wohl', 'begleitten', '?']",
77,attila,,,,,VH,positiv,19060,CATMA_0F684BD3-15F1-44A7-B0DD-C1177562C579,18,Emotionen der Zuneigung,positiv,18952,Liebe,Was für eine himlische schönheit glänzet doch aus disen weis nicht soll ich sagen frawen= oder Gotter=bildt.,"['Was', 'für', 'eine', 'himlische', 'schönheit', 'glänzet', 'doch', 'aus', 'disen', 'weis', 'nicht', 'soll', 'ich', 'sagen', 'frawen=', 'oder', 'Gotter=bildt', '.']",
78,,,,,,VH,positiv,19377,CATMA_14EFBA3F-A589-4E04-8210-1D0EA3557CC0,37,Emotionen der Zuneigung,positiv,19173,Liebe,"Ewer Maÿestät biß in dem Todt lieb vnd leibeÿgne Honoria, welche durch das bloße ruhm gericht ewer dapferkeit sterblichst in euch verliebt worden. Ehe sie noch etwaß auser den nahmen an euch erkennet hat.","['Ewer', 'Maÿestät', 'biß', 'in', 'dem', 'Todt', 'lieb', 'vnd', 'leibeÿgne', 'Honoria', ',', 'welche', 'durch', 'das', 'bloße', 'ruhm', 'gericht', 'ewer', 'dapferkeit', 'sterblichst', 'in', 'euch', 'verliebt', 'worden', '.', 'Ehe', 'sie', 'noch', 'etwaß', 'auser', 'den', 'nahmen', 'an', 'euch', 'erkennet', 'hat', '.']",
79,irene,,,,,VH,negativ,19421,CATMA_7AA6D377-DF1A-47A1-A4A0-99A8F11C5D1A,8,Emotionen der Angst,negativ,19379,Angst,Hilff doch mein betrug befördern o himmel.,"['Hilff', 'doch', 'mein', 'betrug', 'befördern', 'o', 'himmel', '.']",
80,,,,,,VH,negativ,19593,CATMA_39451C70-C0D4-4254-ABA9-8CF553618169,26,Emotionen des Leids,negativ,19443,Leid,"Hat denn ô helle dise schon Todt geglaubte Honoria wider lebendig werden müssen vmb durch ihr leben alle meine frewde vnd hoffnung sterben zu machen.
","['Hat', 'denn', 'ô', 'helle', 'dise', 'schon', 'Todt', 'geglaubte', 'Honoria', 'wider', 'lebendig', 'werden', 'müssen', 'vmb', 'durch', 'ihr', 'leben', 'alle', 'meine', 'frewde', 'vnd', 'hoffnung', 'sterben', 'zu', 'machen', '.']",
81,,,,,,VH,negativ,19593,CATMA_E0337041-1267-4BB9-B495-019F7BF0C0AE,26,Emotionen der Angst,negativ,19443,Angst,"Hat denn ô helle dise schon Todt geglaubte Honoria wider lebendig werden müssen vmb durch ihr leben alle meine frewde vnd hoffnung sterben zu machen.
","['Hat', 'denn', 'ô', 'helle', 'dise', 'schon', 'Todt', 'geglaubte', 'Honoria', 'wider', 'lebendig', 'werden', 'müssen', 'vmb', 'durch', 'ihr', 'leben', 'alle', 'meine', 'frewde', 'vnd', 'hoffnung', 'sterben', 'zu', 'machen', '.']",
82,,,,,,VH,positiv,19793,CATMA_6C196E67-BB94-4523-AB8A-4381AA1AFBE3,28,Emotionen der Freude,positiv,19611,Freude,"Wie? Vnuergleichlichste Honoria hat dan die Vorsorg des himmels ewere schönheit für Attilen aufbehalten, welche wür schon als einen raub des ergrümten wasser=gotts beseuffzet haben.
","['Wie', '?', 'Vnuergleichlichste', 'Honoria', 'hat', 'dan', 'die', 'Vorsorg', 'des', 'himmels', 'ewere', 'schönheit', 'für', 'Attilen', 'aufbehalten', ',', 'welche', 'wür', 'schon', 'als', 'einen', 'raub', 'des', 'ergrümten', 'wasser=gotts', 'beseuffzet', 'haben', '.']",
