,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,Sprachebene,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
384,ghirardini,,,,,,ER,negativ,90341,CATMA_9A965669-E297-41AC-B0E9-DB62DED77C48,8,Emotionen des Leids,negativ,90289,Leid,"Wo wird die wunderschöne Bibliothec geblieben seyn?
","['Wo', 'wird', 'die', 'wunderschöne', 'Bibliothec', 'geblieben', 'seyn', '?']"
385,angelo,,,,,,ER,negativ,90500,CATMA_DB08F681-AA30-4E88-AD81-6CE74AF731E3,29,Emotionen des Leids,negativ,90350,Leid,"Ach / das wird am meisten beklagt: So viel 1000. Cronen als sie gekostet hat / so unbarmhertzig hat sie auf den grossen Feuer-Hauffen folgen müssen.

","['Ach', '/', 'das', 'wird', 'am', 'meisten', 'beklagt', ':', 'So', 'viel', '1000', '.', 'Cronen', 'als', 'sie', 'gekostet', 'hat', '/', 'so', 'unbarmhertzig', 'hat', 'sie', 'auf', 'den', 'grossen', 'Feuer-Hauffen', 'folgen', 'müssen', '.']"
386,ghirardini,,,,,,ER,negativ,90659,CATMA_B88940C8-574A-4BCC-A13B-FC8B4769B5EC,23,Emotionen des Leids,negativ,90512,Leid,"Es ist ein allgemeines Unglück / welches die meisten BiBLioTHEcken verderbet und viel gelehrte Schrifften der Nachwelt aus den Augen gerissen hat.
","['Es', 'ist', 'ein', 'allgemeines', 'Unglück', '/', 'welches', 'die', 'meisten', 'BiBLioTHEcken', 'verderbet', 'und', 'viel', 'gelehrte', 'Schrifften', 'der', 'Nachwelt', 'aus', 'den', 'Augen', 'gerissen', 'hat', '.']"
387,angelo,,,,,,ER,negativ,90775,CATMA_4BA13B6C-470A-43B1-84C2-AD5EAD961D19,19,Emotionen des Leids,negativ,90668,Leid,"Aber wil sich niemand erbarmen / daß die ändern RARiTÄten von Neapolis nicht auf einmahl zu Grunde gehen ?
","['Aber', 'wil', 'sich', 'niemand', 'erbarmen', '/', 'daß', 'die', 'ändern', 'RARiTÄten', 'von', 'Neapolis', 'nicht', 'auf', 'einmahl', 'zu', 'Grunde', 'gehen', '?']"
388,,,,,,,ER,negativ,91382,CATMA_229486DA-22E7-4470-8F12-22A8EA24BB0A,41,Emotionen des Leids,negativ,91152,Leid,ch gedachte es wohl / daß mein Pallast nicht würde verschonet bleiben: doch die besten Vogel sind ausgeflogen / die ledigen Wände kunt ich nirgends hin packen: also haben sie den unsinnigen Buben zu einem Freuden- Spiele gedienet.,"['ch', 'gedachte', 'es', 'wohl', '/', 'daß', 'mein', 'Pallast', 'nicht', 'würde', 'verschonet', 'bleiben', ':', 'doch', 'die', 'besten', 'Vogel', 'sind', 'ausgeflogen', '/', 'die', 'ledigen', 'Wände', 'kunt', 'ich', 'nirgends', 'hin', 'packen', ':', 'also', 'haben', 'sie', 'den', 'unsinnigen', 'Buben', 'zu', 'einem', 'Freuden-', 'Spiele', 'gedienet', '.']"
389,afflitto,,unbekannt,,,,ER,negativ,91478,CATMA_66886B53-412F-4B4D-BB6F-E547DEDA5AB8,6,Emotionen des Leids,negativ,91446,Mitleid,Sein Hauß Heget der Erden gleich,"['Sein', 'Hauß', 'Heget', 'der', 'Erden', 'gleich']"
390,,afflitto,,,,,ER,negativ,91557,CATMA_CB6D3FDA-A28C-44D6-B2D9-E16CEA75B503,12,Emotionen der Ablehnung,negativ,91481,Abscheu,"und das Volck hat eine sonderbare Grausamkeit gegen dieses Hauß gebrauchet.
","['und', 'das', 'Volck', 'hat', 'eine', 'sonderbare', 'Grausamkeit', 'gegen', 'dieses', 'Hauß', 'gebrauchet', '.']"
391,anaclerio,,,,,,ER,negativ,91817,CATMA_78C6C9F2-2128-4390-80AF-A303A774EA97,12,Emotionen des Leids,negativ,91745,Mitleid,"Doch schade um die wunderschönen RARiTÄten / daß sie verbrennen sollen.
","['Doch', 'schade', 'um', 'die', 'wunderschönen', 'RARiTÄten', '/', 'daß', 'sie', 'verbrennen', 'sollen', '.']"
392,,,,,,,ER,negativ,92176,CATMA_16D9EA8D-C248-4F9A-975E-A0B277E48099,17,Emotionen der Ablehnung,negativ,92086,Abscheu,"Ich wil doch gerne erfahren / wenn sich der Bluthund an dem Brennen wird gesätiget haben.
","['Ich', 'wil', 'doch', 'gerne', 'erfahren', '/', 'wenn', 'sich', 'der', 'Bluthund', 'an', 'dem', 'Brennen', 'wird', 'gesätiget', 'haben', '.']"
393,afflitto,,,,,,ER,negativ,92285,CATMA_25D80D73-9115-43F7-8C61-77CF1AB61674,12,Emotionen des Leids,negativ,92227,Mitleid,"Ach der Hertzog von Caivano hat auch an die Reihe gemust.
","['Ach', 'der', 'Hertzog', 'von', 'Caivano', 'hat', 'auch', 'an', 'die', 'Reihe', 'gemust', '.']"
394,anaclerio,,unbekannt,,,,ER,negativ,92344,CATMA_AE63AF59-1EAA-4A11-B337-85A4167951EA,7,Emotionen des Leids,negativ,92297,Mitleid,"Da wird unverwindlicher Schade geschehen seyn.
","['Da', 'wird', 'unverwindlicher', 'Schade', 'geschehen', 'seyn', '.']"
395,afflitto,,,,,,ER,negativ,92847,CATMA_15F3F381-3DFD-4C56-9B85-1FDE06D9787D,79,Emotionen des Leids,negativ,92400,Leid, die besten und gewissesten Documenta hat er bey sich / damit hat Neapolis einen Schatz aus der Antiquität verlohren / welcher sich mit keinem Golde wieder ersetzen list. Die Geistlichen Schildereyen wurden in die Klöster ausgetheilet / doch die besten Kunst-Stücke / welche Weltlich waren / die musten mit den Büchern in das Feuer / und der Vorrath war so groß / daß sie an zwey Hauffen nicht genung hatten / sie musten auch den dritten anzünden.,"['die', 'besten', 'und', 'gewissesten', 'Documenta', 'hat', 'er', 'bey', 'sich', '/', 'damit', 'hat', 'Neapolis', 'einen', 'Schatz', 'aus', 'der', 'Antiquität', 'verlohren', '/', 'welcher', 'sich', 'mit', 'keinem', 'Golde', 'wieder', 'ersetzen', 'list', '.', 'Die', 'Geistlichen', 'Schildereyen', 'wurden', 'in', 'die', 'Klöster', 'ausgetheilet', '/', 'doch', 'die', 'besten', 'Kunst-Stücke', '/', 'welche', 'Weltlich', 'waren', '/', 'die', 'musten', 'mit', 'den', 'Büchern', 'in', 'das', 'Feuer', '/', 'und', 'der', 'Vorrath', 'war', 'so', 'groß', '/', 'daß', 'sie', 'an', 'zwey', 'Hauffen', 'nicht', 'genung', 'hatten', '/', 'sie', 'musten', 'auch', 'den', 'dritten', 'anzünden', '.']"
396,afflitto,,,,,,ER,negativ,93042,CATMA_5A319086-6A3C-4206-83E1-E84C4A23F81D,22,Emotionen des Leids,negativ,92915,Leid,"Es wird nicht lange anstehen / so werden alle Kirchen und Klöster exequiret werden / dahin niemand das geringste SALViren kan.
","['Es', 'wird', 'nicht', 'lange', 'anstehen', '/', 'so', 'werden', 'alle', 'Kirchen', 'und', 'Klöster', 'exequiret', 'werden', '/', 'dahin', 'niemand', 'das', 'geringste', 'SALViren', 'kan', '.']"
397,afflitto,,,,,,ER,positiv,93270,CATMA_879DAFC3-F6F0-4381-89B3-C8947B7BEF8F,14,Emotionen der Freude,positiv,93199,Freude,"Wohl dem / der bey solcher Noth noch einen frischen Muth behalten kan.
","['Wohl', 'dem', '/', 'der', 'bey', 'solcher', 'Noth', 'noch', 'einen', 'frischen', 'Muth', 'behalten', 'kan', '.']"
398,,,,,,,ER,Emotionale Bewegtheit,93498,CATMA_643647EB-FA54-4E03-932F-0170FF125C03,31,Emotionale Bewegtheit,Emotionale Bewegtheit,93350,Emotionale Bewegtheit,"Ey / ey / das kan ich mir nicht einbilden : Es wird gewiß ein Mißverstand seyn. Bona Vita. Ich wil hoffen / wir Geistlichen werden verschonet seyn.
","['Ey', '/', 'ey', '/', 'das', 'kan', 'ich', 'mir', 'nicht', 'einbilden', ':', 'Es', 'wird', 'gewiß', 'ein', 'Mißverstand', 'seyn', '.', 'Bona', 'Vita', '.', 'Ich', 'wil', 'hoffen', '/', 'wir', 'Geistlichen', 'werden', 'verschonet', 'seyn', '.']"
399,domenico,,,,,,ER,Emotionale Bewegtheit,93796,CATMA_0D52FA67-E488-4620-9BC8-035B9C71FC7A,10,Emotionale Bewegtheit,Emotionale Bewegtheit,93756,Emotionale Bewegtheit,"Ey / ey es wird ein Irrthum dabey seyn.
","['Ey', '/', 'ey', 'es', 'wird', 'ein', 'Irrthum', 'dabey', 'seyn', '.']"
400,allegro,,,,,,ER,negativ,93888,CATMA_48AC6D9A-1024-46D6-AF7D-C8CEE898A428,13,Emotionen der Ablehnung,negativ,93827,Ärger,Ey / ey / du alter Causenmacher / es ist freylich ein Irrthum,"['Ey', '/', 'ey', '/', 'du', 'alter', 'Causenmacher', '/', 'es', 'ist', 'freylich', 'ein', 'Irrthum']"
401,allegro,,,,,,ER,negativ,94121,CATMA_C1F23F17-2992-44AF-93F7-4B4AF5F613D7,13,Emotionen der Ablehnung,negativ,94056,Abscheu,Du bist ein schwacher Schelm / aber deine Lügen sind gar starck. ,"['Du', 'bist', 'ein', 'schwacher', 'Schelm', '/', 'aber', 'deine', 'Lügen', 'sind', 'gar', 'starck', '.']"
402,bonavita,,,,,,ER,positiv,94371,CATMA_94E5F9A8-D5EF-4441-A6D5-273F86440B7B,13,Emotionen der Zuneigung,positiv,94305,Freundschaft,Ach guter Freund / sprecht nur / es wäre nichts verhanden gewesen.,"['Ach', 'guter', 'Freund', '/', 'sprecht', 'nur', '/', 'es', 'wäre', 'nichts', 'verhanden', 'gewesen', '.']"
403,,,,,,nur auf Sprachebene,ER,positiv,94455,CATMA_FD4D9E6F-946D-4CF4-8BFB-E2BE642B6D8E,16,Emotionen der Zuneigung,positiv,94382,Freundschaft,Guter Freund / ich hab es nicht gewust / daß man im Kloster lügen lernte.,"['Guter', 'Freund', '/', 'ich', 'hab', 'es', 'nicht', 'gewust', '/', 'daß', 'man', 'im', 'Kloster', 'lügen', 'lernte', '.']"
404,,,,,,,ER,negativ,94563,CATMA_8D11E748-4300-478E-9AF0-33BF223B0BFB,37,Emotionen der Ablehnung,negativ,94382,Ärger,"Guter Freund / ich hab es nicht gewust / daß man im Kloster lügen lernte. Komt nur / komt / und last mich eure Fuchslöcher vrsmren / darnach wil ich schon aus gutem Gewissen reden.
","['Guter', 'Freund', '/', 'ich', 'hab', 'es', 'nicht', 'gewust', '/', 'daß', 'man', 'im', 'Kloster', 'lügen', 'lernte', '.', 'Komt', 'nur', '/', 'komt', '/', 'und', 'last', 'mich', 'eure', 'Fuchslöcher', 'vrsmren', '/', 'darnach', 'wil', 'ich', 'schon', 'aus', 'gutem', 'Gewissen', 'reden', '.']"
405,allegro,,,,,,ER,negativ,94814,CATMA_A8FD99B2-9833-4D92-9F4A-716A0A2E745D,18,Emotionen der Ablehnung,negativ,94722,Abscheu,"Du Schelm / du Bettler / hastu das Gelübde der Armut / und kanst ein Trinckgeld austheilen?
","['Du', 'Schelm', '/', 'du', 'Bettler', '/', 'hastu', 'das', 'Gelübde', 'der', 'Armut', '/', 'und', 'kanst', 'ein', 'Trinckgeld', 'austheilen', '?']"
406,masaniello,,,,,,ER,positiv,96017,CATMA_DB749B01-42EE-403D-AE90-94E201FC7630,66,Emotionen der Freude,positiv,95661,Freude,"So komt numehr ihr getreuen NEAPOLiTAner / und sehet / wie sich der Staat / von eurem Vaterlande verändert hat. Die Bluthunde liegen zu Boden / welche sich mit eurem Marcke gesitiget haben: Und wer nunmehr die H. JusTitz um Hülffe anruffen wird / der soll durch keinen un- nöthigen Process aufgehalten werden. Herr Geonino, was ist dieses vor ein Libell ?
","['So', 'komt', 'numehr', 'ihr', 'getreuen', 'NEAPOLiTAner', '/', 'und', 'sehet', '/', 'wie', 'sich', 'der', 'Staat', '/', 'von', 'eurem', 'Vaterlande', 'verändert', 'hat', '.', 'Die', 'Bluthunde', 'liegen', 'zu', 'Boden', '/', 'welche', 'sich', 'mit', 'eurem', 'Marcke', 'gesitiget', 'haben', ':', 'Und', 'wer', 'nunmehr', 'die', 'H.', 'JusTitz', 'um', 'Hülffe', 'anruffen', 'wird', '/', 'der', 'soll', 'durch', 'keinen', 'un-', 'nöthigen', 'Process', 'aufgehalten', 'werden', '.', 'Herr', 'Geonino', ',', 'was', 'ist', 'dieses', 'vor', 'ein', 'Libell', '?']"
407,masaniello,,,,,,ER,negativ,95850,CATMA_892235FC-A945-4154-982D-1E980BF90095,14,Emotionen der Ablehnung,negativ,95772,Abscheu, Die Bluthunde liegen zu Boden / welche sich mit eurem Marcke gesitiget haben:,"['Die', 'Bluthunde', 'liegen', 'zu', 'Boden', '/', 'welche', 'sich', 'mit', 'eurem', 'Marcke', 'gesitiget', 'haben', ':']"
408,masaniello,,,,,nur auf Sprachebene,ER,negativ,96246,CATMA_08FEB019-6E0B-40EB-ABBF-267AEBEFCCCE,10,Emotionen der Ablehnung,negativ,96195,Ärger," oder es sol der schuldige Theil den Kopff lassen.
","['oder', 'es', 'sol', 'der', 'schuldige', 'Theil', 'den', 'Kopff', 'lassen', '.']"
409,,vitale,,,,,ER,negativ,96673,CATMA_E3CA5F43-02AD-492D-9A1B-4D9D906BBB63,29,Emotionen der Ablehnung,negativ,96512,Ärger,"Hie giebt ein ehrlicher Mann ein Schreiben ein / der beschweret sich gegen seinem Nachbar / daß er ihm die Kosten zu der Schiedewand nicht wolle tragen helffen.
","['Hie', 'giebt', 'ein', 'ehrlicher', 'Mann', 'ein', 'Schreiben', 'ein', '/', 'der', 'beschweret', 'sich', 'gegen', 'seinem', 'Nachbar', '/', 'daß', 'er', 'ihm', 'die', 'Kosten', 'zu', 'der', 'Schiedewand', 'nicht', 'wolle', 'tragen', 'helffen', '.']"
410,masaniello,,,,,,ER,negativ,96801,CATMA_594695F0-71BD-4438-9693-BB9FA23FD380,23,Emotionen der Ablehnung,negativ,96686,Ärger,"Jagt den unruhigen Nachbar aus dem Hause / und last ihn so lange in dem Gefängnis zappeln / biß er gewilliget hat.
","['Jagt', 'den', 'unruhigen', 'Nachbar', 'aus', 'dem', 'Hause', '/', 'und', 'last', 'ihn', 'so', 'lange', 'in', 'dem', 'Gefängnis', 'zappeln', '/', 'biß', 'er', 'gewilliget', 'hat', '.']"
411,piccone,,,,,,ER,negativ,96961,CATMA_2A03D17A-45DB-4A91-9DC8-DC3E3839B2CE,23,Emotionen der Ablehnung,negativ,96846,Abscheu,"Mein Herr / da ist ein Bürger / der hat geseuffzet / als wir dem Schelmen / dem Mehl-Zöllner das Hauß verbrennten.
","['Mein', 'Herr', '/', 'da', 'ist', 'ein', 'Bürger', '/', 'der', 'hat', 'geseuffzet', '/', 'als', 'wir', 'dem', 'Schelmen', '/', 'dem', 'Mehl-Zöllner', 'das', 'Hauß', 'verbrennten', '.']"
412,,piccone,,,,,ER,negativ,96961,CATMA_B1FA2959-F2B6-42B3-8338-B50A22C94BAF,23,Emotionen des Leids,negativ,96846,Leid,"Mein Herr / da ist ein Bürger / der hat geseuffzet / als wir dem Schelmen / dem Mehl-Zöllner das Hauß verbrennten.
","['Mein', 'Herr', '/', 'da', 'ist', 'ein', 'Bürger', '/', 'der', 'hat', 'geseuffzet', '/', 'als', 'wir', 'dem', 'Schelmen', '/', 'dem', 'Mehl-Zöllner', 'das', 'Hauß', 'verbrennten', '.']"
413,arpaja,,,,,,ER,negativ,97025,CATMA_C7827E2A-3489-45D5-80DF-DFFDD6F0868D,10,Emotionen der Ablehnung,negativ,96970,Abscheu,"Hund / wiltu dich der Macht des Volckes wiedersetzen ?
","['Hund', '/', 'wiltu', 'dich', 'der', 'Macht', 'des', 'Volckes', 'wiedersetzen', '?']"
414,,,,,,,ER,negativ,97070,CATMA_24374654-42AF-4223-9655-28CB8025D5D0,9,Emotionen des Leids,negativ,97033,Leid,"Ach! Gnade / ich habe nichts gethan.
","['Ach', '!', 'Gnade', '/', 'ich', 'habe', 'nichts', 'gethan', '.']"
415,,,,,,,ER,negativ,97176,CATMA_E1F47566-0DD2-4DA4-9509-473488153618,7,Emotionen des Leids,negativ,97149,Leid,"O weh / ich bin verlohren!
","['O', 'weh', '/', 'ich', 'bin', 'verlohren', '!']"
416,masaniello,,,,,,ER,negativ,97263,CATMA_CCDA7F6B-BD95-42F2-B1AF-EF6E362B35E7,13,Emotionen der Ablehnung,negativ,97189,Abscheu,"Augenblicks last ihn aufhencken / so wird ihm das Seuffzen verboten seyn.
","['Augenblicks', 'last', 'ihn', 'aufhencken', '/', 'so', 'wird', 'ihm', 'das', 'Seuffzen', 'verboten', 'seyn', '.']"
417,,,,,,,ER,negativ,97318,CATMA_D02CE456-4E17-482B-9EF7-9A78EB757214,10,Emotionen des Leids,negativ,97271,Leid,"Ach / wohin wend ich mich bey meiner Unschuld!
","['Ach', '/', 'wohin', 'wend', 'ich', 'mich', 'bey', 'meiner', 'Unschuld', '!']"
418,,,,Ereignis,,,ER,negativ,97649,CATMA_542200BE-A24F-42EC-8E95-1B2B297BB533,14,Emotionen des Leids,negativ,97583,Leid,"Ich wil es liefern: Man lasse mir nur vor dißmahl Gnade zukommen.
","['Ich', 'wil', 'es', 'liefern', ':', 'Man', 'lasse', 'mir', 'nur', 'vor', 'dißmahl', 'Gnade', 'zukommen', '.']"
419,masaniello,,,,,,ER,negativ,97751,CATMA_B36ABE00-BFCD-4673-8275-649AE033B4F1,17,Emotionen der Ablehnung,negativ,97662,Abscheu,Was geht dich die Gnade an? auffl reisset dem Bösewicht den Kopff von dem Nacken herunter,"['Was', 'geht', 'dich', 'die', 'Gnade', 'an', '?', 'auffl', 'reisset', 'dem', 'Bösewicht', 'den', 'Kopff', 'von', 'dem', 'Nacken', 'herunter']"
420,,,,,,,ER,negativ,97785,CATMA_686814D6-9932-4DA5-97F4-746121376F24,5,Emotionen des Leids,negativ,97762,Leid,"ch habe nichts gethan.
","['ch', 'habe', 'nichts', 'gethan', '.']"
421,arpaja,,titta,,,,ER,negativ,97870,CATMA_9165247F-C428-406C-B036-EA27CCAF929A,15,Emotionen der Ablehnung,negativ,97794,Abscheu,"Wenn der Kopff vor den Hintersten hegen wird / da solstu noch weniger thun.
","['Wenn', 'der', 'Kopff', 'vor', 'den', 'Hintersten', 'hegen', 'wird', '/', 'da', 'solstu', 'noch', 'weniger', 'thun', '.']"
422,titta,,,,,,ER,negativ,97895,CATMA_DA9C4F3E-47A8-429D-B79C-A76EF08C806D,4,Emotionen des Leids,negativ,97878,Leid,"O grausame Zeit!
","['O', 'grausame', 'Zeit', '!']"
423,,,,,,,ER,negativ,97982,CATMA_ECB004EF-4315-4CA2-9A8A-F245D3B6830D,6,Emotionen der Ablehnung,negativ,97958,Abscheu,"Da hab ich eine Bestie.
","['Da', 'hab', 'ich', 'eine', 'Bestie', '.']"
424,,,,,,,ER,negativ,98037,CATMA_13D107B7-7840-45E4-8B44-19C50C27327E,10,Emotionen des Leids,negativ,97991,Leid,"Last mich gehen / ich bin eine ehrliche Frau.
","['Last', 'mich', 'gehen', '/', 'ich', 'bin', 'eine', 'ehrliche', 'Frau', '.']"
425,furfante,,,,,,ER,negativ,98089,CATMA_6BABBB16-B450-45E5-9A91-16566547F867,7,Emotionen der Ablehnung,negativ,98048,Abscheu,"Die Ehrligkeit soll dir bezahlet werden.
","['Die', 'Ehrligkeit', 'soll', 'dir', 'bezahlet', 'werden', '.']"
426,furfante,,,,,,ER,negativ,98324,CATMA_2F150C73-C35B-48C7-9CC3-FC8811F95534,11,Emotionen der Ablehnung,negativ,98262,Abscheu," Die Frau hat sich wiedersetzt / und ist ungehorsam gewesen.

","['Die', 'Frau', 'hat', 'sich', 'wiedersetzt', '/', 'und', 'ist', 'ungehorsam', 'gewesen', '.']"
427,,,,,,,ER,negativ,98392,CATMA_3313C95B-4133-414D-A931-2BA1FFF17F15,14,Emotionen des Leids,negativ,98333,Leid,"ch / ich wil es noch thun / es wird nichts versäumet seyn!
","['ch', '/', 'ich', 'wil', 'es', 'noch', 'thun', '/', 'es', 'wird', 'nichts', 'versäumet', 'seyn', '!']"
428,masaniello,,,,,,ER,negativ,98503,CATMA_DCED8105-131E-4ADA-8B9A-08A202BB4437,19,Emotionen der Ablehnung,negativ,98406,Abscheu,"ie Gnaden-Zeit ist freylich versäumt; geisselt sie wohl ab / und werffet sie hernach in die See.
","['ie', 'Gnaden-Zeit', 'ist', 'freylich', 'versäumt', ';', 'geisselt', 'sie', 'wohl', 'ab', '/', 'und', 'werffet', 'sie', 'hernach', 'in', 'die', 'See', '.']"
429,rubina,,,,,,ER,negativ,98549,CATMA_93337B02-B931-4470-8B8E-978CB887216D,8,Emotionen des Leids,negativ,98512,Leid,"Ach! die Strafe ist zu schröcklich!

","['Ach', '!', 'die', 'Strafe', 'ist', 'zu', 'schröcklich', '!']"
430,rubina,,,Ereignis,,,ER,negativ,98748,CATMA_897D4985-44D1-4B43-B410-AD1D2C98F1B6,15,Emotionen des Leids,negativ,98680,Leid,"Ach / hätt ich das gewust / wie gern hätt ich wollen gehorsam seyn.
","['Ach', '/', 'hätt', 'ich', 'das', 'gewust', '/', 'wie', 'gern', 'hätt', 'ich', 'wollen', 'gehorsam', 'seyn', '.']"
431,formaggio,,,,,,ER,negativ,98959,CATMA_6E5DAAAC-2B4E-47DB-AB22-D664F1DE4F3A,6,Emotionen der Ablehnung,negativ,98918,Abscheu," Dieser Edelmann ist ungehorsam gewesen.
","['Dieser', 'Edelmann', 'ist', 'ungehorsam', 'gewesen', '.']"
432,,,,,,,ER,negativ,99079,CATMA_0937385B-9AE1-430A-B5DC-90AD2A3B96CB,19,Emotionen des Leids,negativ,98967,Leid,"Die Unwissenheit wird mich entschuldigen / ich kan wohl sagen / daß mich kein Mensch dessentwegen erinnert hat.
","['Die', 'Unwissenheit', 'wird', 'mich', 'entschuldigen', '/', 'ich', 'kan', 'wohl', 'sagen', '/', 'daß', 'mich', 'kein', 'Mensch', 'dessentwegen', 'erinnert', 'hat', '.']"
433,masaniello,,,,,,ER,negativ,99131,CATMA_593324C3-218C-4CAB-8B0D-6E3EA19B1359,8,Emotionen der Ablehnung,negativ,99092,Abscheu,"Du Bestie / wilstu noch gerecht seyn ?
","['Du', 'Bestie', '/', 'wilstu', 'noch', 'gerecht', 'seyn', '?']"
434,masaniello,,sarpi,,,,ER,negativ,99362,CATMA_C1C81C81-DFF7-4EEF-98A2-F821701929C1,12,Emotionen der Ablehnung,negativ,99288,Ärger,"Was wir befehlen / dabey soll niemand etliche Stunden Bedenckzeit nehmen.
","['Was', 'wir', 'befehlen', '/', 'dabey', 'soll', 'niemand', 'etliche', 'Stunden', 'Bedenckzeit', 'nehmen', '.']"
435,,,masaniello,,,,ER,positiv,99448,CATMA_795EC433-F613-480F-BAA6-8B03050100DE,14,Emotionen der Zuneigung,positiv,99370,Verehrung,"Ich höre den Befehl zum ersten mahl / er sol Augenblicklich vollzogen werden.
","['Ich', 'höre', 'den', 'Befehl', 'zum', 'ersten', 'mahl', '/', 'er', 'sol', 'Augenblicklich', 'vollzogen', 'werden', '.']"
436,masaniello,,,,,,ER,negativ,99616,CATMA_30350B7D-DC4E-4AAC-B49F-3857821DEE58,28,Emotionen der Ablehnung,negativ,99461,Abscheu,"Der rechte Augenblick ist schon verschwunden. Reisst ihn hin / und weil ihn nach einem ehrlichen Tode verlanget / so mag er zur Gnade ARCHiBusiret werden.
","['Der', 'rechte', 'Augenblick', 'ist', 'schon', 'verschwunden', '.', 'Reisst', 'ihn', 'hin', '/', 'und', 'weil', 'ihn', 'nach', 'einem', 'ehrlichen', 'Tode', 'verlanget', '/', 'so', 'mag', 'er', 'zur', 'Gnade', 'ARCHiBusiret', 'werden', '.']"
437,,,masaniello,,,,ER,negativ,99708,CATMA_9948CE2B-04C1-4365-BF85-349C9713CA09,15,Emotionen des Leids,negativ,99624,Leid,"Ich bezeuge mit dem Himmel / daß ich keines Ungehorsams wegen kan gestrafft werden.
","['Ich', 'bezeuge', 'mit', 'dem', 'Himmel', '/', 'daß', 'ich', 'keines', 'Ungehorsams', 'wegen', 'kan', 'gestrafft', 'werden', '.']"
438,pasquella,,,,,,ER,positiv,99976,CATMA_6F3C9F0B-0BAB-4702-AD78-82C3CC253F5B,3,Emotionen der Zuneigung,positiv,99956,Liebe,Hertzliebster Mann /,"['Hertzliebster', 'Mann', '/']"
439,pasquella,,,,,,ER,negativ,100066,CATMA_5ECBFC3B-E497-450B-BF98-B71F41D7D066,20,Emotionen der Ablehnung,negativ,99956,Abscheu,"Hertzliebster Mann / da ist ein verfluchter Schelm / der hat das Brodt um etliche Untzen zu leicht gebacken.

","['Hertzliebster', 'Mann', '/', 'da', 'ist', 'ein', 'verfluchter', 'Schelm', '/', 'der', 'hat', 'das', 'Brodt', 'um', 'etliche', 'Untzen', 'zu', 'leicht', 'gebacken', '.']"
440,,,masaniello,,,,ER,negativ,100192,CATMA_D773FF68-85A5-4CAA-AF5F-1B1326ED61BF,22,Emotionen des Leids,negativ,100075,Leid,Gewiß ich habe keine Schuld: ob meine Frau oder der Beck-Knecht etwas versehen hat / dawieder wil ich nicht streiten.,"['Gewiß', 'ich', 'habe', 'keine', 'Schuld', ':', 'ob', 'meine', 'Frau', 'oder', 'der', 'Beck-Knecht', 'etwas', 'versehen', 'hat', '/', 'dawieder', 'wil', 'ich', 'nicht', 'streiten', '.']"
441,pasquella,,,,,,ER,negativ,100242,CATMA_CAC88350-70A3-4C1D-8AD6-DC9EC53B097A,10,Emotionen der Ablehnung,negativ,100206,Abscheu,a / ja / du bist gar der rechte Voge,"['a', '/', 'ja', '/', 'du', 'bist', 'gar', 'der', 'rechte', 'Voge']"
442,,,masaniello,,,,ER,positiv,100368,CATMA_42212307-DA55-45C4-A3B5-954840E10E68,22,Emotionen der Zuneigung,positiv,100256,Verehrung,"ch habe mich gar gerne nach dem Befehl gerichtet / ich wil auch ins künftige das Brodt gar gerne selber wiegen.
","['ch', 'habe', 'mich', 'gar', 'gerne', 'nach', 'dem', 'Befehl', 'gerichtet', '/', 'ich', 'wil', 'auch', 'ins', 'künftige', 'das', 'Brodt', 'gar', 'gerne', 'selber', 'wiegen', '.']"
443,masaniello,,,,,,ER,negativ,100566,CATMA_F6709E6C-BE4C-4DBC-BB08-7856B5FD9A74,37,Emotionen der Ablehnung,negativ,100381,Abscheu,"Du Bösewicht / du solst es am längsten gewogen haben. Auf / und wo der nechste Back-Ofen ist / da steckt den Betrüger in die volle Glut. Unser Handel ist wegen des Brodtes angefangen.

","['Du', 'Bösewicht', '/', 'du', 'solst', 'es', 'am', 'längsten', 'gewogen', 'haben', '.', 'Auf', '/', 'und', 'wo', 'der', 'nechste', 'Back-Ofen', 'ist', '/', 'da', 'steckt', 'den', 'Betrüger', 'in', 'die', 'volle', 'Glut', '.', 'Unser', 'Handel', 'ist', 'wegen', 'des', 'Brodtes', 'angefangen', '.']"
