,Unnamed: 0,Emotionsbezug_falls_nötig,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,Sprachebene,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
480,745,,,,IBRAHIM,,,,LSch,positiv,173580.0,CATMA_6A66D120-5D3E-412F-971C-9733AF023246,24,Emotionen der Zuneigung,positiv,173460.0,Verehrung,"Ich legs gehörsamst ab; und küsse Knie und Fuß /
Aufopfernd auch diß Haupt / wo Treue büssen muß
Und Unschuld untergehn.","['Ich', 'legs', 'gehörsamst', 'ab', ';', 'und', 'küsse', 'Knie', 'und', 'Fuß', '/', 'Aufopfernd', 'auch', 'diß', 'Haupt', '/', 'wo', 'Treue', 'büssen', 'muß', 'Und', 'Unschuld', 'untergehn', '.']"
481,746,,,,IBRAHIM,,,nur auf Sprachebene,LSch,positiv,173844.0,CATMA_228D2AAF-6CE6-461B-BA67-180050B6CB98,21,Emotionen der Zuneigung,positiv,173745.0,Verehrung,"Ich dancke für die Gnad / und schwere: daß ich bin
Begierig für das Heil des Reiches zu erblassen.
","['Ich', 'dancke', 'für', 'die', 'Gnad', '/', 'und', 'schwere', ':', 'daß', 'ich', 'bin', 'Begierig', 'für', 'das', 'Heil', 'des', 'Reiches', 'zu', 'erblassen', '.']"
482,747,,MEHEMET,,IBRAHIM,,,nur auf Sprachebene,LSch,positiv,174017.0,CATMA_003B04E5-1E4E-4B33-8418-2DAE6E34A131,10,Emotionen der Zuneigung,positiv,173968.0,Verehrung,Die Wercke werden seyn der Wortte Kern und Licht.,"['Die', 'Wercke', 'werden', 'seyn', 'der', 'Wortte', 'Kern', 'und', 'Licht', '.']"
483,748,,,,,,,,LSch,positiv,174085.0,CATMA_3DF3771B-67B1-4B70-8D24-D3F36C2595D4,14,Emotionen der Zuneigung,positiv,174028.0,Verehrung,Geht nun und sagt: was uns hat Heer und Volck zu dancken.,"['Geht', 'nun', 'und', 'sagt', ':', 'was', 'uns', 'hat', 'Heer', 'und', 'Volck', 'zu', 'dancken', '.']"
484,749,,IBRAHIM,,,,,,LSch,negativ,174137.0,CATMA_3AE54777-6500-478D-88E4-03D665EECDCA,10,Emotionen der Ablehnung,negativ,174086.0,Ärger,Du aber halt hinfort dich besser in den Schrancken.,"['Du', 'aber', 'halt', 'hinfort', 'dich', 'besser', 'in', 'den', 'Schrancken', '.']"
485,750,,BECTAS,,,,,,LSch,positiv,175168.0,CATMA_D0C84E75-678E-47F4-A880-F88BD238900B,152,Emotionen der Zuneigung,positiv,174353.0,Verehrung,"Ihr Helden / derer Arm den Grundstein hat gelegt
Zu Oßmanns Stul und Reich / die ihr die Last bewegt
Des Grichschen Käyserthums / und zu des Machmets Füssen
Sein Zepter abgesenckt / die ihr den Zaum zerrissen
Des strengen Isters habt / auf Selims Haupt gesätzt
Der Mammelucken Kron / und euren Ruhm geetzt
Ins Nilus Sonnenthürm; in Arzirums Gemäuer
In Tebris Asch und Grauß / mit Schwefel / Blut und Feuer
Den Nahmen habt gepregt der Janitscharen ein;
Ihr Helden / sag ich / sol hier euer Kirchhof seyn?
Wo ihr die Siegs-Panier ins Sultans Hand gewehret.
Sol hier des Heeres Kern durch Hunger seyn verzehret /
Der Ardens Mängel oft gelücklich überstand?
Der Muth / mit welchem ihr bekämpft der Perser Land /
Die Tugend / die ihr ließt bey Ravans Stürmung schauen /
Mit der ihr Bagadet risst auß Chach Sefi Klauen /
","['Ihr', 'Helden', '/', 'derer', 'Arm', 'den', 'Grundstein', 'hat', 'gelegt', 'Zu', 'Oßmanns', 'Stul', 'und', 'Reich', '/', 'die', 'ihr', 'die', 'Last', 'bewegt', 'Des', 'Grichschen', 'Käyserthums', '/', 'und', 'zu', 'des', 'Machmets', 'Füssen', 'Sein', 'Zepter', 'abgesenckt', '/', 'die', 'ihr', 'den', 'Zaum', 'zerrissen', 'Des', 'strengen', 'Isters', 'habt', '/', 'auf', 'Selims', 'Haupt', 'gesätzt', 'Der', 'Mammelucken', 'Kron', '/', 'und', 'euren', 'Ruhm', 'geetzt', 'Ins', 'Nilus', 'Sonnenthürm', ';', 'in', 'Arzirums', 'Gemäuer', 'In', 'Tebris', 'Asch', 'und', 'Grauß', '/', 'mit', 'Schwefel', '/', 'Blut', 'und', 'Feuer', 'Den', 'Nahmen', 'habt', 'gepregt', 'der', 'Janitscharen', 'ein', ';', 'Ihr', 'Helden', '/', 'sag', 'ich', '/', 'sol', 'hier', 'euer', 'Kirchhof', 'seyn', '?', 'Wo', 'ihr', 'die', 'Siegs-Panier', 'ins', 'Sultans', 'Hand', 'gewehret', '.', 'Sol', 'hier', 'des', 'Heeres', 'Kern', 'durch', 'Hunger', 'seyn', 'verzehret', '/', 'Der', 'Ardens', 'Mängel', 'oft', 'gelücklich', 'überstand', '?', 'Der', 'Muth', '/', 'mit', 'welchem', 'ihr', 'bekämpft', 'der', 'Perser', 'Land', '/', 'Die', 'Tugend', '/', 'die', 'ihr', 'ließt', 'bey', 'Ravans', 'Stürmung', 'schauen', '/', 'Mit', 'der', 'ihr', 'Bagadet', 'risst', 'auß', 'Chach', 'Sefi', 'Klauen', '/']"
486,751,,,,,,,,LSch,negativ,176078.0,CATMA_04E879CB-3186-419C-8D67-D59AEC7733AF,171,Emotionen des Leids,negativ,175168.0,Mitleid,"Die Brandmal auf der Stirn und Wunden auf der Brust /
Die Abaßa euch schlug /153

 der Hencker / welcher Lust
Auß euren Martern soog / der auß den Eingeweiden
Der Mütter / für der Zeit ließ eure Kinder schneiden /
Die Narben / die ihr noch von Assacs Stürmen tragt /
Die der Kosacken Trotz hat in die Flucht gejagt.
Das Blutt / das neulich noch wie Ström auß euch geronnen
Als Retimo gestürmt / Canea ward genommen /
Verwundet meine Seel / und schneidet mir durchs Hertz /
Wenn ich erstaunt hör an; wie Ibrahim Schimpf und Schertz
Auß euren Klagen macht; und euch als Sclaven schätzet.
Nachdem er uns das Geld zu Schaden abgesetzet /154


Euch bettelarm gemacht / verschmälert er nun gar
Den schlechten Kriegs-Sold euch / die ihr mit viel Gefahr
Umb wenig Asper müßt155

 iedweden Tag das Leben

Verkauffen / ja für ihm in grössern Sorgen schweben /
Als wenn so Pers' als Christ auf euch die Schwerdter wetzt.
","['Die', 'Brandmal', 'auf', 'der', 'Stirn', 'und', 'Wunden', 'auf', 'der', 'Brust', '/', 'Die', 'Abaßa', 'euch', 'schlug', '/153', 'der', 'Hencker', '/', 'welcher', 'Lust', 'Auß', 'euren', 'Martern', 'soog', '/', 'der', 'auß', 'den', 'Eingeweiden', 'Der', 'Mütter', '/', 'für', 'der', 'Zeit', 'ließ', 'eure', 'Kinder', 'schneiden', '/', 'Die', 'Narben', '/', 'die', 'ihr', 'noch', 'von', 'Assacs', 'Stürmen', 'tragt', '/', 'Die', 'der', 'Kosacken', 'Trotz', 'hat', 'in', 'die', 'Flucht', 'gejagt', '.', 'Das', 'Blutt', '/', 'das', 'neulich', 'noch', 'wie', 'Ström', 'auß', 'euch', 'geronnen', 'Als', 'Retimo', 'gestürmt', '/', 'Canea', 'ward', 'genommen', '/', 'Verwundet', 'meine', 'Seel', '/', 'und', 'schneidet', 'mir', 'durchs', 'Hertz', '/', 'Wenn', 'ich', 'erstaunt', 'hör', 'an', ';', 'wie', 'Ibrahim', 'Schimpf', 'und', 'Schertz', 'Auß', 'euren', 'Klagen', 'macht', ';', 'und', 'euch', 'als', 'Sclaven', 'schätzet', '.', 'Nachdem', 'er', 'uns', 'das', 'Geld', 'zu', 'Schaden', 'abgesetzet', '/154', 'Euch', 'bettelarm', 'gemacht', '/', 'verschmälert', 'er', 'nun', 'gar', 'Den', 'schlechten', 'Kriegs-Sold', 'euch', '/', 'die', 'ihr', 'mit', 'viel', 'Gefahr', 'Umb', 'wenig', 'Asper', 'müßt155', 'iedweden', 'Tag', 'das', 'Leben', 'Verkauffen', '/', 'ja', 'für', 'ihm', 'in', 'grössern', 'Sorgen', 'schweben', '/', 'Als', 'wenn', 'so', 'Pers', ""'"", 'als', 'Christ', 'auf', 'euch', 'die', 'Schwerdter', 'wetzt', '.']"
487,752,,,BECTAS,DIE JANITSCHAREN,,,,LSch,positiv,175721.0,CATMA_75128848-F1A8-4194-B4C2-514B3FAC6113,9,Emotionen der Freude,positiv,175667.0,Schadenfreude,"wie Ibrahim Schimpf und Schertz
Auß euren Klagen macht","['wie', 'Ibrahim', 'Schimpf', 'und', 'Schertz', 'Auß', 'euren', 'Klagen', 'macht']"
488,753,,BECTAS,,,,,,LSch,negativ,176755.0,CATMA_4FDDFFDE-15C1-4300-92A1-33A7F5E39589,88,Emotionen der Ablehnung,negativ,176306.0,Abscheu,"die / die geneigt uns sind /
Als Feinde rottet auß / und derer Kinder schändet /
Die uns der Mahumed zu Hohen-Priestern sendet.
Ihr Helden / hört und starrt ob dieser grausen That:
Daß unsers Mufti Kind sich selbst ermordet hat;
Weil sie vom Ibrahim durch Noth-Zucht ward beflecket.
In ihren Brüsten hat hier dieser Dolch gestecket;
Sagt: ob hier mit mehr Fug die Thrän / ihr Blutt abwischt;
Als man mit's Thäters Blutt der Todten Leich auffrischt.
","['die', '/', 'die', 'geneigt', 'uns', 'sind', '/', 'Als', 'Feinde', 'rottet', 'auß', '/', 'und', 'derer', 'Kinder', 'schändet', '/', 'Die', 'uns', 'der', 'Mahumed', 'zu', 'Hohen-Priestern', 'sendet', '.', 'Ihr', 'Helden', '/', 'hört', 'und', 'starrt', 'ob', 'dieser', 'grausen', 'That', ':', 'Daß', 'unsers', 'Mufti', 'Kind', 'sich', 'selbst', 'ermordet', 'hat', ';', 'Weil', 'sie', 'vom', 'Ibrahim', 'durch', 'Noth-Zucht', 'ward', 'beflecket', '.', 'In', 'ihren', 'Brüsten', 'hat', 'hier', 'dieser', 'Dolch', 'gestecket', ';', 'Sagt', ':', 'ob', 'hier', 'mit', 'mehr', 'Fug', 'die', 'Thrän', '/', 'ihr', 'Blutt', 'abwischt', ';', 'Als', 'man', 'mit', ""'s"", 'Thäters', 'Blutt', 'der', 'Todten', 'Leich', 'auffrischt', '.']"
489,755,,,,,,,,LSch,negativ,178194.0,CATMA_3FB20EB8-4814-4284-B0E6-9F3A2B5ACBAD,155,Emotionen der Ablehnung,negativ,177400.0,Abscheu,"Ich stimme seinen Fall. Kan er auf schlecht Verbrechen /
Ja oft der Unschuld selbst Gutt / Ehr / und Halß absprechen;
So sol des Blutthunds Schuld / der die Gesätze braucht /
Wie eine Schlang ihr Gift / das / wenn sie Frembd' anhaucht /
Ist tödlich / aber ihr zu süsser Nahrung dienet /
Unstraffbar nicht mehr seyn. Hat sich der Hund erkühnet
Auf der Polacken Heisch uns zu Schmach / Trotz und Hohn /
Ein ihm fast gleiches Haupt den Tarter Cham vom Thron
Und Zepter abzuthun /156

 so düncks ihn auch nicht frembde /

Wenn ihm sein Purper-Kleid ein Hanffen Sclaven-Hämbde /
Sein Halßband auß Rubin / auß Perl und Diamant /
Damit er wie ein Weib behengt Haupt / Halß und Hand /
Ein hären Strick wird seyn / und ihm die Kehl einschlingen:
Daß Seel und Bluttjäscht muß auß Mund und Nase springen.
","['Ich', 'stimme', 'seinen', 'Fall', '.', 'Kan', 'er', 'auf', 'schlecht', 'Verbrechen', '/', 'Ja', 'oft', 'der', 'Unschuld', 'selbst', 'Gutt', '/', 'Ehr', '/', 'und', 'Halß', 'absprechen', ';', 'So', 'sol', 'des', 'Blutthunds', 'Schuld', '/', 'der', 'die', 'Gesätze', 'braucht', '/', 'Wie', 'eine', 'Schlang', 'ihr', 'Gift', '/', 'das', '/', 'wenn', 'sie', 'Frembd', ""'"", 'anhaucht', '/', 'Ist', 'tödlich', '/', 'aber', 'ihr', 'zu', 'süsser', 'Nahrung', 'dienet', '/', 'Unstraffbar', 'nicht', 'mehr', 'seyn', '.', 'Hat', 'sich', 'der', 'Hund', 'erkühnet', 'Auf', 'der', 'Polacken', 'Heisch', 'uns', 'zu', 'Schmach', '/', 'Trotz', 'und', 'Hohn', '/', 'Ein', 'ihm', 'fast', 'gleiches', 'Haupt', 'den', 'Tarter', 'Cham', 'vom', 'Thron', 'Und', 'Zepter', 'abzuthun', '/156', 'so', 'düncks', 'ihn', 'auch', 'nicht', 'frembde', '/', 'Wenn', 'ihm', 'sein', 'Purper-Kleid', 'ein', 'Hanffen', 'Sclaven-Hämbde', '/', 'Sein', 'Halßband', 'auß', 'Rubin', '/', 'auß', 'Perl', 'und', 'Diamant', '/', 'Damit', 'er', 'wie', 'ein', 'Weib', 'behengt', 'Haupt', '/', 'Halß', 'und', 'Hand', '/', 'Ein', 'hären', 'Strick', 'wird', 'seyn', '/', 'und', 'ihm', 'die', 'Kehl', 'einschlingen', ':', 'Daß', 'Seel', 'und', 'Bluttjäscht', 'muß', 'auß', 'Mund', 'und', 'Nase', 'springen', '.']"
490,757,,,,,,,,LSch,negativ,179160.0,CATMA_AA182EE0-50BF-4007-B2C9-9D1B50E46D49,31,Emotionen des Leids,negativ,179016.0,Leid,"Uns aber / derer Spiel muß Feind / Sturm /Welle / Feuer /
Schwerdt / Hitze / Kälte seyn / entzeucht er und verkürtzt
Das saure Brodt / den Sold.","['Uns', 'aber', '/', 'derer', 'Spiel', 'muß', 'Feind', '/', 'Sturm', '/Welle', '/', 'Feuer', '/', 'Schwerdt', '/', 'Hitze', '/', 'Kälte', 'seyn', '/', 'entzeucht', 'er', 'und', 'verkürtzt', 'Das', 'saure', 'Brodt', '/', 'den', 'Sold', '.']"
491,758,,unbekannt,,,,,,LSch,negativ,179346.0,CATMA_912BF66B-69F3-4848-B9C0-1CBB72953239,17,Emotionen der Ablehnung,negativ,179259.0,Abscheu,"Mein Wunsch nichts minder ist: der Blutthund sol erkalten;
Und nicht mehr Käyser seyn. ","['Mein', 'Wunsch', 'nichts', 'minder', 'ist', ':', 'der', 'Blutthund', 'sol', 'erkalten', ';', 'Und', 'nicht', 'mehr', 'Käyser', 'seyn', '.']"
492,759,,unbekannt,,,,,,LSch,negativ,179827.0,CATMA_05ED8A93-3B22-4ED2-A76E-4315DA21ECD0,93,Emotionen der Angst,negativ,179346.0,Angst,"Allein ist unsre Hand
Gewachsen diesem Werck? Euch Brüdern ist bekand /
Wie viel ihr außer uns aufs Sultans Seite stehen /
Wie Achmet keinen leicht ins innre Schloß läßt gehen /
Der nicht ist sein Geschöpf und Werckzeug böser That /
Wie er die Spahi meist in seinen Händen hat /
Wie vielen unter uns sey Hertz und Muth gebrochen /
Seit Oßmanns Tod an uns so grausam ward gerochen.
Ja wagt er sich den Schwarm des Pöfels anzuflehn /
Wird morgen man von uns kein gantz Gebeine sehn.
","['Allein', 'ist', 'unsre', 'Hand', 'Gewachsen', 'diesem', 'Werck', '?', 'Euch', 'Brüdern', 'ist', 'bekand', '/', 'Wie', 'viel', 'ihr', 'außer', 'uns', 'aufs', 'Sultans', 'Seite', 'stehen', '/', 'Wie', 'Achmet', 'keinen', 'leicht', 'ins', 'innre', 'Schloß', 'läßt', 'gehen', '/', 'Der', 'nicht', 'ist', 'sein', 'Geschöpf', 'und', 'Werckzeug', 'böser', 'That', '/', 'Wie', 'er', 'die', 'Spahi', 'meist', 'in', 'seinen', 'Händen', 'hat', '/', 'Wie', 'vielen', 'unter', 'uns', 'sey', 'Hertz', 'und', 'Muth', 'gebrochen', '/', 'Seit', 'Oßmanns', 'Tod', 'an', 'uns', 'so', 'grausam', 'ward', 'gerochen', '.', 'Ja', 'wagt', 'er', 'sich', 'den', 'Schwarm', 'des', 'Pöfels', 'anzuflehn', '/', 'Wird', 'morgen', 'man', 'von', 'uns', 'kein', 'gantz', 'Gebeine', 'sehn', '.']"
493,760,,,,,,,,LSch,negativ,179726.0,CATMA_BC84D65E-4182-4CD7-AEF7-B9DE3E346B72,20,Emotionen des Leids,negativ,179625.0,Leid,"Wie vielen unter uns sey Hertz und Muth gebrochen /
Seit Oßmanns Tod an uns so grausam ward gerochen.","['Wie', 'vielen', 'unter', 'uns', 'sey', 'Hertz', 'und', 'Muth', 'gebrochen', '/', 'Seit', 'Oßmanns', 'Tod', 'an', 'uns', 'so', 'grausam', 'ward', 'gerochen', '.']"
494,761,,,BECTAS,,,,,LSch,negativ,179983.0,CATMA_7D262A23-758C-4AD4-BD4D-1357E52F773D,27,Emotionen der Angst,negativ,179837.0,Angst,"Welch Traum mag in dir Furcht / welch Schatten Zagheit hecken?
Läßt sich ein Janitschar so schlechte Blendung schrecken /
Für dem die Welt erbebt?","['Welch', 'Traum', 'mag', 'in', 'dir', 'Furcht', '/', 'welch', 'Schatten', 'Zagheit', 'hecken', '?', 'Läßt', 'sich', 'ein', 'Janitschar', 'so', 'schlechte', 'Blendung', 'schrecken', '/', 'Für', 'dem', 'die', 'Welt', 'erbebt', '?']"
495,762,,"['BECTAS', 'DIE JANITSCHAREN']",,,,,,LSch,negativ,180286.0,CATMA_2748D084-0A16-435A-9BD0-1F5394784753,40,Emotionen der Ablehnung,negativ,180086.0,Abscheu,"Laß ihn den Pöfel schützen /
Die Spahi bey ihm stehn; wenn unsre Wolcken blitzen /
Wird / durch was unser Strahl nicht unverhindert fährt /
Obs Stein und Ertzt schon ist / in Asch und Staub verkehrt.
","['Laß', 'ihn', 'den', 'Pöfel', 'schützen', '/', 'Die', 'Spahi', 'bey', 'ihm', 'stehn', ';', 'wenn', 'unsre', 'Wolcken', 'blitzen', '/', 'Wird', '/', 'durch', 'was', 'unser', 'Strahl', 'nicht', 'unverhindert', 'fährt', '/', 'Obs', 'Stein', 'und', 'Ertzt', 'schon', 'ist', '/', 'in', 'Asch', 'und', 'Staub', 'verkehrt', '.']"
496,763,,,MOLLAH,,,,,LSch,negativ,180790.0,CATMA_7326613E-14F6-4EBF-A042-4B476277133A,28,Emotionen der Angst,negativ,180658.0,Angst,"Mein Herr / der Groß-Visir kommt zitternd in das Hauß /
Und bittet: daß wir ihn in ein Gemach verstecken /
Biß daß der Mufti kommt.
","['Mein', 'Herr', '/', 'der', 'Groß-Visir', 'kommt', 'zitternd', 'in', 'das', 'Hauß', '/', 'Und', 'bittet', ':', 'daß', 'wir', 'ihn', 'in', 'ein', 'Gemach', 'verstecken', '/', 'Biß', 'daß', 'der', 'Mufti', 'kommt', '.']"
497,764,,ACHMET,unbekannt,,,,,LSch,negativ,180834.0,CATMA_7DE07571-59DE-4EE5-838A-EFEB066E469B,6,Emotionen der Angst,negativ,180802.0,Angst,Was wahrsagt uns sein Schrecken?,"['Was', 'wahrsagt', 'uns', 'sein', 'Schrecken', '?']"
498,765,,BECTAS,,,,,,LSch,negativ,181017.0,CATMA_B83C63D7-7616-44BB-800D-D4A34AA6A78A,8,Emotionen der Ablehnung,negativ,180970.0,Abscheu,Dem Hund unzweifelbar die Würde schon genommen.,"['Dem', 'Hund', 'unzweifelbar', 'die', 'Würde', 'schon', 'genommen', '.']"
499,766,,KIUPERLI,,,,,,LSch,negativ,181544.0,CATMA_A70DA128-1390-4611-A223-1160C177ADC5,28,Emotionen der Ablehnung,negativ,181403.0,Abscheu,"Ihr Brüder / kommt und brecht
Dem Bösewicht den Halß / den Gott und Himmel bländen:
Daß er ins Garn selbst rennt sich liefernd unsern Händen.","['Ihr', 'Brüder', '/', 'kommt', 'und', 'brecht', 'Dem', 'Bösewicht', 'den', 'Halß', '/', 'den', 'Gott', 'und', 'Himmel', 'bländen', ':', 'Daß', 'er', 'ins', 'Garn', 'selbst', 'rennt', 'sich', 'liefernd', 'unsern', 'Händen', '.']"
500,767,,BECTAS,,,,,,LSch,negativ,181710.0,CATMA_8CA00DAD-9C04-43E3-9C3C-008014641D33,29,Emotionen der Ablehnung,negativ,181545.0,Abscheu,"Wenn diese That vollbracht / so rennt mit gleichem Muth
Auch selbst den Blutthund an? stoßt die durch Achmets Blutt
Erwärmte Sebel ihm durch sein verzweifelt Hertze.","['Wenn', 'diese', 'That', 'vollbracht', '/', 'so', 'rennt', 'mit', 'gleichem', 'Muth', 'Auch', 'selbst', 'den', 'Blutthund', 'an', '?', 'stoßt', 'die', 'durch', 'Achmets', 'Blutt', 'Erwärmte', 'Sebel', 'ihm', 'durch', 'sein', 'verzweifelt', 'Hertze', '.']"
501,768,,KARA CHIAUS,,,,,,LSch,negativ,181845.0,CATMA_83E71AF3-DFBB-48C7-B384-3822A4B5B3AA,4,Emotionen der Ablehnung,negativ,181824.0,Abscheu,"Den Achmet abzuthun.
","['Den', 'Achmet', 'abzuthun', '.']"
502,770,,MUFTI,,,,,,LSch,negativ,182536.0,CATMA_666E8046-FBD1-455D-BB2F-A3B9D20E2941,2,Emotionen der Ablehnung,negativ,182528.0,Abscheu,Der Hund,"['Der', 'Hund']"
503,772,,,,,,,,LSch,negativ,182629.0,CATMA_CB0B5E56-5635-45A5-95C3-5E80231ECF25,7,Emotionen der Ablehnung,negativ,182591.0,Abscheu,Jagt mir stracks den Bösewicht hinauß.,"['Jagt', 'mir', 'stracks', 'den', 'Bösewicht', 'hinauß', '.']"
504,773,,BECTAS,,,,,,LSch,negativ,182688.0,CATMA_39816BF0-C586-42BA-A5AC-205EA3A1FB02,10,Emotionen der Ablehnung,negativ,182639.0,Abscheu,"Laßt uns den Hund allhier vorher zu Rede setzen.
","['Laßt', 'uns', 'den', 'Hund', 'allhier', 'vorher', 'zu', 'Rede', 'setzen', '.']"
505,774,,KIUPERLI,,ACHMET,,,,LSch,negativ,182749.0,CATMA_71D42562-F63A-42D9-9FE9-69F4E9CB805E,9,Emotionen der Ablehnung,negativ,182699.0,Abscheu,In seinem Blutte vor die kalten Schwerdter netzen.,"['In', 'seinem', 'Blutte', 'vor', 'die', 'kalten', 'Schwerdter', 'netzen', '.']"
506,779,,,,,,,,LSch,negativ,183297.0,CATMA_817782CD-7B07-47FF-98E7-30D5BA23C50D,11,Emotionen der Angst,negativ,183247.0,Angst,Hilf Himmel! träumet mir? wo werd ich hingeführet?,"['Hilf', 'Himmel', '!', 'träumet', 'mir', '?', 'wo', 'werd', 'ich', 'hingeführet', '?']"
507,781,,ACHMET,MUFTI,,,,,LSch,negativ,183383.0,CATMA_586DCA93-3EC7-46E2-B9F9-F3F7092A062D,7,Emotionen der Angst,negativ,183346.0,Angst,"woher rühret
Diß sein Entsetzen her?
","['woher', 'rühret', 'Diß', 'sein', 'Entsetzen', 'her', '?']"
508,782,,,BECTAS,,,,,LSch,negativ,183476.0,CATMA_ECE927B2-2C58-4229-8015-EE432EAB316F,17,Emotionen der Angst,negativ,183393.0,Angst,"Der / den's Gewissen schreckt /
Meynt: daß auch klare Luft voll Donnerkeile steckt.","['Der', '/', 'den', ""'s"", 'Gewissen', 'schreckt', '/', 'Meynt', ':', 'daß', 'auch', 'klare', 'Luft', 'voll', 'Donnerkeile', 'steckt', '.']"
509,783,,,,,,,,LSch,negativ,183635.0,CATMA_FD13429F-1B1F-43AA-A622-1648DC867EE3,16,Emotionen der Angst,negativ,183549.0,Verzweiflung,"Der / den's Verhängnüß drückt / muß hohe Schutz-Säuln ehren /
Zu Gnaden-Bildern flihn.","['Der', '/', 'den', ""'s"", 'Verhängnüß', 'drückt', '/', 'muß', 'hohe', 'Schutz-Säuln', 'ehren', '/', 'Zu', 'Gnaden-Bildern', 'flihn', '.']"
510,784,,,,,,,,LSch,positiv,183779.0,CATMA_0252C5CB-776E-478F-B400-A2E3B623C8D0,29,Emotionen der Freude,positiv,183645.0,Schadenfreude,"Hört / was itzt Mufti gilt!
Den er vor angespien / ist itzt sein Gnaden-Bild /

Dem er die Tochter nam / der sol ihn itzt beschirmen!
","['Hört', '/', 'was', 'itzt', 'Mufti', 'gilt', '!', 'Den', 'er', 'vor', 'angespien', '/', 'ist', 'itzt', 'sein', 'Gnaden-Bild', '/', 'Dem', 'er', 'die', 'Tochter', 'nam', '/', 'der', 'sol', 'ihn', 'itzt', 'beschirmen', '!']"
511,786,,ACHMET,,,,,,LSch,positiv,183818.0,CATMA_81DE9458-96C3-4591-A0E1-AB9FE7298A85,3,Emotionen der Zuneigung,positiv,183806.0,Freundschaft,mein Freund:,"['mein', 'Freund', ':']"
512,787,,,,,,,,LSch,negativ,184109.0,CATMA_DD92CF5B-3387-4130-B33F-9D2B1138F11C,34,Emotionen der Angst,negativ,183923.0,Angst,"Der gestern-grosse Berg
Sucht Schatten itzt bey dir; und der Gefallne bittet;
Weil Glück und Himmel meist nicht einen Keil außschüttet:
Er woll ein Lorberbaum ihm für mehr Blitzen seyn.
","['Der', 'gestern-grosse', 'Berg', 'Sucht', 'Schatten', 'itzt', 'bey', 'dir', ';', 'und', 'der', 'Gefallne', 'bittet', ';', 'Weil', 'Glück', 'und', 'Himmel', 'meist', 'nicht', 'einen', 'Keil', 'außschüttet', ':', 'Er', 'woll', 'ein', 'Lorberbaum', 'ihm', 'für', 'mehr', 'Blitzen', 'seyn', '.']"
513,791,,,,,,,,LSch,Emotionale Bewegtheit,184306.0,CATMA_687FE902-06AB-400A-9220-1339C8CFCCE1_1,12,Emotionale Bewegtheit,Emotionale Bewegtheit,184248.0,Emotionale Bewegtheit,Wolt ihr nach's Pöfels Arth auf mich ein Urtheil sprechen?,"['Wolt', 'ihr', 'nach', ""'s"", 'Pöfels', 'Arth', 'auf', 'mich', 'ein', 'Urtheil', 'sprechen', '?']"
514,792,,ACHMET,,,,,,LSch,positiv,184202.0,CATMA_5C9A724E-8B93-4359-997A-243C22FBF933,2,Emotionen der Zuneigung,positiv,184191.0,Freundschaft,Ihr Freunde,"['Ihr', 'Freunde']"
515,795,,,,,,,,LSch,positiv,184651.0,CATMA_3848F923-926A-4CCB-AE8D-4D535B2BFF55,6,Emotionen der Zuneigung,positiv,184624.0,Freundschaft,ch leugn ihr Freunde nicht:,"['ch', 'leugn', 'ihr', 'Freunde', 'nicht', ':']"
516,796,,,ACHMET,,,,,LSch,positiv,185009.0,CATMA_F2C7D6E5-535E-48C8-98D1-C5B7D1184EA7,27,Emotionen der Zuneigung,positiv,184861.0,Lust,"Ihr kennt des Sultans Arth und seinen Trieb im Lieben.
Ist einer unbeschimpfft / ja unerwürget blieben /
Der ihm im Lieben einzureden sich erkeckt.
","['Ihr', 'kennt', 'des', 'Sultans', 'Arth', 'und', 'seinen', 'Trieb', 'im', 'Lieben', '.', 'Ist', 'einer', 'unbeschimpfft', '/', 'ja', 'unerwürget', 'blieben', '/', 'Der', 'ihm', 'im', 'Lieben', 'einzureden', 'sich', 'erkeckt', '.']"
517,798,,BECTAS,,,,,,LSch,negativ,185351.0,CATMA_7995D46B-A980-4369-8B14-BEE27DB423D6,66,Emotionen der Ablehnung,negativ,185019.0,Abscheu,"Merckt! wie er seine Wurm ins Sultans Kleid versteckt!
Sich den / den er vor selbst verführt / itzt lästernd schmähet!
Hast du nicht Wachs geschafft / die Tachte selbst gedrehet
Zun Fackeln / die der Fürst der Geilheit zündet an?
Doch laßt uns hörn; mit was der Hund beschönen kan /
Daß der verkürtzte Sold uns noch zurücke bleibet?","['Merckt', '!', 'wie', 'er', 'seine', 'Wurm', 'ins', 'Sultans', 'Kleid', 'versteckt', '!', 'Sich', 'den', '/', 'den', 'er', 'vor', 'selbst', 'verführt', '/', 'itzt', 'lästernd', 'schmähet', '!', 'Hast', 'du', 'nicht', 'Wachs', 'geschafft', '/', 'die', 'Tachte', 'selbst', 'gedrehet', 'Zun', 'Fackeln', '/', 'die', 'der', 'Fürst', 'der', 'Geilheit', 'zündet', 'an', '?', 'Doch', 'laßt', 'uns', 'hörn', ';', 'mit', 'was', 'der', 'Hund', 'beschönen', 'kan', '/', 'Daß', 'der', 'verkürtzte', 'Sold', 'uns', 'noch', 'zurücke', 'bleibet', '?']"
