,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,year_genre,genre,subgenre,date
77,77,GerDracor/lessing-miss-sara-sampson.xml,Geht ab.,0,8,stage_direction,1,2,inner_speech,,#der_wirt,23.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
78,78,GerDracor/lessing-miss-sara-sampson.xml,Der mittlere Vorhang wird aufgezogen.,0,37,stage_direction,1,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
79,79,GerDracor/lessing-miss-sara-sampson.xml,Mellefonts Zimmer.,0,18,stage_direction,1,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
80,80,GerDracor/lessing-miss-sara-sampson.xml,Mellefont und hernach sein Bedienter.,0,37,stage_direction,1,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
81,81,GerDracor/lessing-miss-sara-sampson.xml,unangekleidet in einem Lehnstuhle.,0,34,stage_direction,1,3,speech_part,,#mellefont,24.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
92,92,GerDracor/lessing-miss-sara-sampson.xml,kommend.,0,8,stage_direction,1,3,speech_part,,#norton,25.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
129,129,GerDracor/lessing-miss-sara-sampson.xml,Betty.,0,6,stage_direction,1,4,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
130,130,GerDracor/lessing-miss-sara-sampson.xml,Mellefont.,7,17,stage_direction,1,4,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
131,131,GerDracor/lessing-miss-sara-sampson.xml,Norton.,18,25,stage_direction,1,4,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
136,136,GerDracor/lessing-miss-sara-sampson.xml,Schluchzend.,0,12,stage_direction,1,4,inner_speech,,#betty,39.0,FEMALE,suffering,negative,emotions of suffering and empathy,_1730_1770,,,
154,154,GerDracor/lessing-miss-sara-sampson.xml,Betty geht ab.,0,14,stage_direction,1,4,inner_speech,,#mellefont,42.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
155,155,GerDracor/lessing-miss-sara-sampson.xml,Mellefont.,0,10,stage_direction,1,5,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
156,156,GerDracor/lessing-miss-sara-sampson.xml,Norton.,11,18,stage_direction,1,5,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
164,164,GerDracor/lessing-miss-sara-sampson.xml,"Indem er sich
                die Augen abtrocknet.",0,51,stage_direction,1,5,inner_speech,,#mellefont,44.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
182,182,GerDracor/lessing-miss-sara-sampson.xml,Sara.,0,5,stage_direction,1,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
183,183,GerDracor/lessing-miss-sara-sampson.xml,Mellefont.,6,16,stage_direction,1,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
184,184,GerDracor/lessing-miss-sara-sampson.xml,Norton.,17,24,stage_direction,1,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
185,185,GerDracor/lessing-miss-sara-sampson.xml,indem er ihr entgegen geht.,0,27,stage_direction,1,6,speech_part,,#mellefont,49.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
188,188,GerDracor/lessing-miss-sara-sampson.xml,zum Bedienten.,0,14,stage_direction,1,6,speech_part,,#mellefont,51.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
190,190,GerDracor/lessing-miss-sara-sampson.xml,im Abgehen.,0,11,stage_direction,1,6,speech_part,,#norton,52.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
192,192,GerDracor/lessing-miss-sara-sampson.xml,Sara.,0,5,stage_direction,1,7,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
193,193,GerDracor/lessing-miss-sara-sampson.xml,Mellefont.,6,16,stage_direction,1,7,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
196,196,GerDracor/lessing-miss-sara-sampson.xml,sie setzt sich.,0,15,stage_direction,1,7,speech_part,,#sara,54.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
323,323,GerDracor/lessing-miss-sara-sampson.xml,Norton.,0,7,stage_direction,1,8,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
324,324,GerDracor/lessing-miss-sara-sampson.xml,Mellefont.,8,18,stage_direction,1,8,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
325,325,GerDracor/lessing-miss-sara-sampson.xml,Sara.,19,24,stage_direction,1,8,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
332,332,GerDracor/lessing-miss-sara-sampson.xml,Indem er den Brief betrachtet.,0,30,stage_direction,1,8,inner_speech,,#mellefont,87.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
343,343,GerDracor/lessing-miss-sara-sampson.xml,indem er sie bis an die Szene begleitet.,0,40,stage_direction,1,8,speech_part,,#mellefont,95.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
345,345,GerDracor/lessing-miss-sara-sampson.xml,Mellefont.,0,10,stage_direction,1,9,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
346,346,GerDracor/lessing-miss-sara-sampson.xml,Norton.,11,18,stage_direction,1,9,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
347,347,GerDracor/lessing-miss-sara-sampson.xml,der den Brief noch ansieht.,0,27,stage_direction,1,9,speech_part,,#mellefont,96.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
365,365,GerDracor/lessing-miss-sara-sampson.xml,er liest.,0,9,stage_direction,1,9,speech_part,,#norton,99.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
370,370,GerDracor/lessing-miss-sara-sampson.xml,liest weiter.,0,13,stage_direction,1,9,speech_part,,#norton,101.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
375,375,GerDracor/lessing-miss-sara-sampson.xml,fährt fort.,0,11,stage_direction,1,9,speech_part,,#norton,103.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
381,381,GerDracor/lessing-miss-sara-sampson.xml,"Er reißt ihm den Brief aus der Hand und liest
                selbst.",0,69,stage_direction,1,9,inner_speech,,#mellefont,106.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
398,398,GerDracor/lessing-miss-sara-sampson.xml,Indem er in den Brief sieht.,0,28,stage_direction,1,9,inner_speech,,#mellefont,110.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
402,402,GerDracor/lessing-miss-sara-sampson.xml,"Sie gehen
              ab.",0,27,stage_direction,1,9,inner_speech,,#mellefont,110.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
403,403,GerDracor/lessing-miss-sara-sampson.xml,"Der Schauplatz stellt das Zimmer der Marwood vor, in einem andern Gasthofe.",0,75,stage_direction,2,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
404,404,GerDracor/lessing-miss-sara-sampson.xml,"Marwood
            im Neglischee.",76,110,stage_direction,2,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
405,405,GerDracor/lessing-miss-sara-sampson.xml,Hannah.,111,118,stage_direction,2,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
444,444,GerDracor/lessing-miss-sara-sampson.xml,Ein Bedienter.,0,14,stage_direction,2,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
445,445,GerDracor/lessing-miss-sara-sampson.xml,Marwood.,15,23,stage_direction,2,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
446,446,GerDracor/lessing-miss-sara-sampson.xml,Hannah.,24,31,stage_direction,2,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
453,453,GerDracor/lessing-miss-sara-sampson.xml,Der Bediente geht ab.,0,21,stage_direction,2,2,inner_speech,,#marwood,129.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
468,468,GerDracor/lessing-miss-sara-sampson.xml,Mellefont.,0,10,stage_direction,2,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
469,469,GerDracor/lessing-miss-sara-sampson.xml,Marwood.,11,19,stage_direction,2,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
470,470,GerDracor/lessing-miss-sara-sampson.xml,Hannah.,20,27,stage_direction,2,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
471,471,GerDracor/lessing-miss-sara-sampson.xml,der mit einer wilden Stellung herein tritt.,0,43,stage_direction,2,3,speech_part,,#mellefont,137.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
474,474,GerDracor/lessing-miss-sara-sampson.xml,die ihm mit offnen Armen lächelnd entgegen rennt.,0,49,stage_direction,2,3,speech_part,,#marwood,138.0,FEMALE,joy,positive,emotions of pleasure,_1730_1770,,,
476,476,GerDracor/lessing-miss-sara-sampson.xml,bei Seite.,0,10,stage_direction,2,3,speech_part,,#mellefont,139.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
511,511,GerDracor/lessing-miss-sara-sampson.xml,bei Seite.,0,10,stage_direction,2,3,speech_part,,#mellefont,153.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
517,517,GerDracor/lessing-miss-sara-sampson.xml,vertraulich.,0,12,stage_direction,2,3,speech_part,,#marwood,154.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
583,583,GerDracor/lessing-miss-sara-sampson.xml,die ihn zurück hält.,0,20,stage_direction,2,3,speech_part,,#marwood,168.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
589,589,GerDracor/lessing-miss-sara-sampson.xml,Hannah geht ab.,0,15,stage_direction,2,3,inner_speech,,#marwood,168.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
595,595,GerDracor/lessing-miss-sara-sampson.xml,Arabella.,0,9,stage_direction,2,4,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
596,596,GerDracor/lessing-miss-sara-sampson.xml,Hannah.,10,17,stage_direction,2,4,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
597,597,GerDracor/lessing-miss-sara-sampson.xml,Mellefont.,18,28,stage_direction,2,4,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
598,598,GerDracor/lessing-miss-sara-sampson.xml,Marwood.,29,37,stage_direction,2,4,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
605,605,GerDracor/lessing-miss-sara-sampson.xml,mit abgewandtem Gesichte.,0,25,stage_direction,2,4,speech_part,,#mellefont,174.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
608,608,GerDracor/lessing-miss-sara-sampson.xml,indem sie ihm furchtsam näher tritt.,0,36,stage_direction,2,4,speech_part,,#arabella,175.0,FEMALE,fear,negative,emotions of anxiety,_1730_1770,,,
636,636,GerDracor/lessing-miss-sara-sampson.xml,die vor ihm niederfällt.,0,24,stage_direction,2,4,speech_part,,#arabella,180.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
647,647,GerDracor/lessing-miss-sara-sampson.xml,"hält sie zurück, indem sie sich niederwerfen will.",0,50,stage_direction,2,4,speech_part,,#mellefont,182.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
649,649,GerDracor/lessing-miss-sara-sampson.xml,"Hebt sie
                auf.",0,29,stage_direction,2,4,inner_speech,,#mellefont,182.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
654,654,GerDracor/lessing-miss-sara-sampson.xml,die ihn umarmt.,0,15,stage_direction,2,4,speech_part,,#marwood,186.0,FEMALE,joy,positive,emotions of pleasure,_1730_1770,,,
660,660,GerDracor/lessing-miss-sara-sampson.xml,schmeichelnd.,0,13,stage_direction,2,4,speech_part,,#arabella,189.0,FEMALE,love,positive,emotions of affection,_1730_1770,,,
693,693,GerDracor/lessing-miss-sara-sampson.xml,Mellefont geht ab.,0,18,stage_direction,2,4,inner_speech,,#arabella,201.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
694,694,GerDracor/lessing-miss-sara-sampson.xml,Marwood.,0,8,stage_direction,2,5,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
695,695,GerDracor/lessing-miss-sara-sampson.xml,Arabella.,9,18,stage_direction,2,5,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
696,696,GerDracor/lessing-miss-sara-sampson.xml,Hannah.,19,26,stage_direction,2,5,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
697,697,GerDracor/lessing-miss-sara-sampson.xml,nachdem sie tief Atem geholt.,0,29,stage_direction,2,5,speech_part,,#marwood,202.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
701,701,GerDracor/lessing-miss-sara-sampson.xml,Sie setzt sich.,0,15,stage_direction,2,5,inner_speech,,#marwood,202.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
716,716,GerDracor/lessing-miss-sara-sampson.xml,Verächtlich.,0,12,stage_direction,2,5,inner_speech,,#marwood,208.0,FEMALE,anger,negative,emotions of rejection,_1730_1770,,,
731,731,GerDracor/lessing-miss-sara-sampson.xml,Schluchzend.,0,12,stage_direction,2,5,inner_speech,,#arabella,214.0,FEMALE,suffering,negative,emotions of suffering and empathy,_1730_1770,,,
741,741,GerDracor/lessing-miss-sara-sampson.xml,Mellefont.,0,10,stage_direction,2,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
742,742,GerDracor/lessing-miss-sara-sampson.xml,Marwood.,11,19,stage_direction,2,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
743,743,GerDracor/lessing-miss-sara-sampson.xml,Arabella.,20,29,stage_direction,2,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
744,744,GerDracor/lessing-miss-sara-sampson.xml,Hannah.,30,37,stage_direction,2,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
746,746,GerDracor/lessing-miss-sara-sampson.xml,Sie steht auf.,0,14,stage_direction,2,6,inner_speech,,#marwood,220.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
747,747,GerDracor/lessing-miss-sara-sampson.xml,hitzig.,0,7,stage_direction,2,6,speech_part,,#mellefont,221.0,MALE,anger,negative,emotions of rejection,_1730_1770,,,
753,753,GerDracor/lessing-miss-sara-sampson.xml,hastig.,0,7,stage_direction,2,6,speech_part,,#marwood,224.0,FEMALE,being moved,being moved,being moved,_1730_1770,,,
758,758,GerDracor/lessing-miss-sara-sampson.xml,furchtsam.,0,10,stage_direction,2,6,speech_part,,#arabella,228.0,FEMALE,fear,negative,emotions of anxiety,_1730_1770,,,
770,770,GerDracor/lessing-miss-sara-sampson.xml,die beide zurückhält.,0,21,stage_direction,2,6,speech_part,,#marwood,232.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
778,778,GerDracor/lessing-miss-sara-sampson.xml,Indem er sie zurück halten will.,0,32,stage_direction,2,6,inner_speech,,#mellefont,237.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
780,780,GerDracor/lessing-miss-sara-sampson.xml,"Hannah und Arabella gehen
              ab.",0,43,stage_direction,2,6,inner_speech,,#marwood,238.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
781,781,GerDracor/lessing-miss-sara-sampson.xml,Mellefont.,0,10,stage_direction,2,7,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
782,782,GerDracor/lessing-miss-sara-sampson.xml,Marwood.,11,19,stage_direction,2,7,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
785,785,GerDracor/lessing-miss-sara-sampson.xml,bitter.,0,7,stage_direction,2,7,speech_part,,#mellefont,240.0,MALE,abhorrence,negative,emotions of rejection,_1730_1770,,,
788,788,GerDracor/lessing-miss-sara-sampson.xml,spöttisch.,0,10,stage_direction,2,7,speech_part,,#marwood,241.0,FEMALE,abhorrence,negative,emotions of rejection,_1730_1770,,,
825,825,GerDracor/lessing-miss-sara-sampson.xml,erschrocken.,0,12,stage_direction,2,7,speech_part,,#mellefont,248.0,MALE,being moved,being moved,being moved,_1730_1770,,,
839,839,GerDracor/lessing-miss-sara-sampson.xml,"Sie geht mit einem Dolche, den sie aus dem Busen reißt, auf ihn
                los.",0,84,stage_direction,2,7,inner_speech,,#marwood,251.0,FEMALE,anger,negative,emotions of rejection,_1730_1770,,,
841,841,GerDracor/lessing-miss-sara-sampson.xml,"der ihr in den Arm fällt, und den Dolch entreißt.",0,49,stage_direction,2,7,speech_part,,#mellefont,252.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
845,845,GerDracor/lessing-miss-sara-sampson.xml,mit gerungenen Händen.,0,22,stage_direction,2,7,speech_part,,#marwood,253.0,FEMALE,suffering,negative,emotions of suffering and empathy,_1730_1770,,,
857,857,GerDracor/lessing-miss-sara-sampson.xml,Hannah erschrocken.,0,19,stage_direction,2,8,pre_speech,,,,,being moved,being moved,being moved,_1730_1770,,,
858,858,GerDracor/lessing-miss-sara-sampson.xml,Marwood.,20,28,stage_direction,2,8,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
859,859,GerDracor/lessing-miss-sara-sampson.xml,Mellefont.,29,39,stage_direction,2,8,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
865,865,GerDracor/lessing-miss-sara-sampson.xml,Er will gehen.,0,14,stage_direction,2,8,inner_speech,,#mellefont,260.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
890,890,GerDracor/lessing-miss-sara-sampson.xml,Nachdem er einen Augenblick nachgedacht.,0,40,stage_direction,2,8,inner_speech,,#mellefont,270.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
899,899,GerDracor/lessing-miss-sara-sampson.xml,Geht ab.,0,8,stage_direction,2,8,inner_speech,,#mellefont,272.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
906,906,GerDracor/lessing-miss-sara-sampson.xml,Ein Saal im ersten Gasthofe.,0,28,stage_direction,3,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
907,907,GerDracor/lessing-miss-sara-sampson.xml,Sir William Sampson.,0,20,stage_direction,3,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
908,908,GerDracor/lessing-miss-sara-sampson.xml,Waitwell.,21,30,stage_direction,3,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
943,943,GerDracor/lessing-miss-sara-sampson.xml,"Sie gehen
                beide auf verschiedenen Seiten ab.",0,60,stage_direction,3,1,inner_speech,,#sir_william,280.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
944,944,GerDracor/lessing-miss-sara-sampson.xml,Das Zimmer der Sara.,0,20,stage_direction,3,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
945,945,GerDracor/lessing-miss-sara-sampson.xml,Miß Sara.,21,30,stage_direction,3,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
946,946,GerDracor/lessing-miss-sara-sampson.xml,Mellefont.,31,41,stage_direction,3,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
986,986,GerDracor/lessing-miss-sara-sampson.xml,Gehet ab.,0,9,stage_direction,3,2,inner_speech,,#mellefont,297.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
987,987,GerDracor/lessing-miss-sara-sampson.xml,allein.,0,7,stage_direction,3,2,speech_part,,#sara,298.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
990,990,GerDracor/lessing-miss-sara-sampson.xml,Waitwell.,0,9,stage_direction,3,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
991,991,GerDracor/lessing-miss-sara-sampson.xml,Sara.,10,15,stage_direction,3,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,,,
992,992,GerDracor/lessing-miss-sara-sampson.xml,zwischen der Szene.,0,19,stage_direction,3,3,speech_part,,#betty,299.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
994,994,GerDracor/lessing-miss-sara-sampson.xml,die sich umsieht.,0,17,stage_direction,3,3,speech_part,,#sara,300.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
1036,1036,GerDracor/lessing-miss-sara-sampson.xml,indem er sich die Augen wischt.,0,31,stage_direction,3,3,speech_part,,#waitwell,309.0,MALE,suffering,negative,emotions of suffering and empathy,_1730_1770,,,
1081,1081,GerDracor/lessing-miss-sara-sampson.xml,etwas bei Seite.,0,16,stage_direction,3,3,speech_part,,#waitwell,325.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
1097,1097,GerDracor/lessing-miss-sara-sampson.xml,"Sie
                erbricht den Brief.",0,39,stage_direction,3,3,inner_speech,,#sara,330.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
1100,1100,GerDracor/lessing-miss-sara-sampson.xml,Sie lieset.,0,11,stage_direction,3,3,inner_speech,,#sara,330.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
1166,1166,GerDracor/lessing-miss-sara-sampson.xml,Sie fängt an für sich zu lesen.,0,31,stage_direction,3,3,inner_speech,,#sara,342.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
1167,1167,GerDracor/lessing-miss-sara-sampson.xml,bei Seite.,0,10,stage_direction,3,3,speech_part,,#waitwell,343.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
1170,1170,GerDracor/lessing-miss-sara-sampson.xml,nachdem sie einige Augenblicke gelesen.,0,39,stage_direction,3,3,speech_part,,#sara,344.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,,,
