,id,assignment,main_type,main_sub_type,type,value,amount_type,polarity,base_polarity,main_emotion_class,tag_type,text,length_in_tokens,start,end,annotator,gender,connected_emotion_id
2549,CATMA_454D9B54-AA65-4B14-A689-FA15E5547C43_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Mann,1,73492,73496,ER,MALE,CATMA_8BFFB103-6BDC-4931-9351-A43611D46155
2550,CATMA_41C3CB64-CB42-4837-92BA-7964428FBF5F_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,luise,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Mädchen,1,73480,73487,ER,FEMALE,CATMA_E182F16F-A16D-45FE-8A36-D4381F8378F3
2551,CATMA_18ABB1EE-B593-497F-B831-C114C0FA0049,Explizites_Target:_Charakter,target,Charakter,explicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Mann,1,73492,73496,ER,MALE,CATMA_E182F16F-A16D-45FE-8A36-D4381F8378F3
2552,CATMA_E182F16F-A16D-45FE-8A36-D4381F8378F3,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe," Sie
 einem Mädchen den Mann entwenden, der die ganze
              Welt dieses Mädchens ist?",15,73468,73561,ER,MALE,
2553,CATMA_B2486B85-1827-457F-86AD-3DFF1E2C9375_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Mann,1,73573,73577,ER,MALE,CATMA_65B732A2-4D81-4E24-A688-0FBECF451330
2554,CATMA_CBD35526-E455-4389-B4AE-0D24DA1223A5_0,Explizites_Target:_Charakter,target,Charakter,explicit,luise,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Mädchen,1,73586,73593,ER,FEMALE,CATMA_65B732A2-4D81-4E24-A688-0FBECF451330
2555,CATMA_26BCF7B4-803C-4F49-9B9F-FA4DCE912D4A,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,luise,single,negativ,negativ,Emotionen der Angst,Angst,"sprengt ihn ängstlich an.
",5,74552,74578,ER,FEMALE,
2556,CATMA_26BCF7B4-803C-4F49-9B9F-FA4DCE912D4A,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,impliziter Autor,single,negativ,negativ,Emotionen der Angst,Angst,"sprengt ihn ängstlich an.
",5,74552,74578,ER,impliziter Autor,
2557,CATMA_CB51E87A-6B3B-4FB3-A085-F0D624C54A54_0,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Angst,Was,1,74578,74581,ER,Nicht-Charakter,CATMA_90C74ABB-9C6F-459F-9D95-A70AE69FA284
2558,CATMA_90C74ABB-9C6F-459F-9D95-A70AE69FA284,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,luise,single,negativ,negativ,Emotionen der Angst,Angst,"Was, Vater, was?
",6,74578,74595,ER,FEMALE,
2559,CATMA_B63B7A26-C25F-4443-85CB-5153CDFF2706,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,miller,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,rennt wie toll auf und nieder,6,74603,74632,ER,MALE,
2560,CATMA_B63B7A26-C25F-4443-85CB-5153CDFF2706,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,impliziter Autor,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,rennt wie toll auf und nieder,6,74603,74632,ER,impliziter Autor,
2561,CATMA_37A5531C-D47C-4D71-98C5-30F48E2A2C40,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Angst,Was,1,74803,74806,ER,Nicht-Charakter,CATMA_4188BBD4-0808-4D76-89F7-D5C9F5714AEF
2562,CATMA_4188BBD4-0808-4D76-89F7-D5C9F5714AEF,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,luise,single,negativ,negativ,Emotionen der Angst,Angst,"Um Gottes willen! Was?
",6,74785,74808,ER,FEMALE,
2563,CATMA_F0F038EB-AF58-4FCD-889B-85681F7239D2_0,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,miller,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit, Was es gibt?,4,74919,74932,ER,MALE,
2564,CATMA_F0F038EB-AF58-4FCD-889B-85681F7239D2_1,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,miller,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit," Was es gibt? – Was wirds geben, du
              Rabenaas? – Der Teufel ist los, und dich soll das Wetter schlagen.
",25,75019,75136,ER,MALE,
2565,CATMA_3CEC264D-7C9F-466D-84C4-6800AF3A843E,Explizites_Target:_Charakter,target,Charakter,explicit,millerin,single,negativ,negativ,Emotionen der Ablehnung,Ärger,dich,1,75105,75109,ER,FEMALE,CATMA_67B71D2A-F8CE-467C-AF5A-BC589B9351DF
2566,CATMA_67B71D2A-F8CE-467C-AF5A-BC589B9351DF,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,miller,single,negativ,negativ,Emotionen der Ablehnung,Ärger," und dich soll das Wetter schlagen.
",7,75100,75136,ER,MALE,
2567,CATMA_1EE8978F-6A13-4344-9CC6-0ED5B0CB382C,Explizites_Target:_Charakter,target,Charakter,explicit,millerin,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Donnermaul,1,75222,75232,ER,FEMALE,CATMA_7A5F0BEB-9325-46B9-B6D1-1D44E504A734
2568,CATMA_FC5BDDF9-8FF5-4445-898A-D3CCBB84B9E5,Explizite_Source:_Experiencer,source,Experiencer,explicit,miller,single,negativ,negativ,Emotionen der Ablehnung,Ärger,ichs,1,75317,75321,ER,MALE,CATMA_7A5F0BEB-9325-46B9-B6D1-1D44E504A734
2569,CATMA_FD66DF1A-F0D1-4D8C-96F4-7C80585D15B0_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,miller,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,ich,1,75432,75435,ER,MALE,CATMA_4D6E8AF2-47E3-4EDF-9919-A0B84E67AB86
2570,CATMA_5AAA0562-8CF8-42B3-80C6-B334C73AB56A,Explizite_Source:_Experiencer,source,Experiencer,explicit,luise,single,negativ,negativ,Emotionen der Angst,Angst,Ich,1,75553,75556,ER,FEMALE,CATMA_B21F0762-A780-4EF9-B4AE-64AD456C6714
2571,CATMA_3E8D69C0-2129-4B44-8CCA-EDA377403B06,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,miller,single,negativ,negativ,Emotionen der Ablehnung,Ärger, Lacht voll Bosheit.,4,75627,75647,ER,MALE,
2572,CATMA_3E8D69C0-2129-4B44-8CCA-EDA377403B06,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,impliziter Autor,single,negativ,negativ,Emotionen der Ablehnung,Ärger, Lacht voll Bosheit.,4,75627,75647,ER,impliziter Autor,
2573,CATMA_D86BBD99-54F6-4702-9330-231126A55CD1_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,miller,single,negativ,negativ,Emotionen der Ablehnung,Ärger,wem,1,75690,75693,ER,MALE,CATMA_3B1F1758-5E15-4C4E-A9AD-7C3471C7E438
2574,CATMA_B80D299C-FC23-411B-9AFB-4634CEE3EC84,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Ablehnung,Ärger, eine hübsche Tochter geboren,4,75764,75793,ER,Nicht-Charakter,CATMA_3B1F1758-5E15-4C4E-A9AD-7C3471C7E438
2575,CATMA_057F2187-8223-4ED5-B373-95EBBA8EFB60_0,Explizites_Target:_Charakter,target,Charakter,explicit,millerin,single,negativ,negativ,Emotionen der Ablehnung,Ärger,dich,1,76009,76013,ER,FEMALE,CATMA_B34E3F6B-B6B8-4A64-A735-C36E7D7732FD_0
2576,CATMA_B34E3F6B-B6B8-4A64-A735-C36E7D7732FD_0,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,miller,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Daß dich der Schwefelregen von Sodom! – Orchester! – Ja, wo du Kupplerin den Diskant
              wirst heulen, und mein blauer Hinterer den Konterbaß vorstellen.",29,76005,76168,ER,MALE,
2577,CATMA_B34E3F6B-B6B8-4A64-A735-C36E7D7732FD_1,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,miller,single,negativ,negativ,Emotionen der Ablehnung,Ärger," Gott im Himmel!
",4,76213,76230,ER,MALE,
2578,CATMA_6CFC9F1C-FF61-4C9A-AC12-38CE91340F32,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,miller,single,negativ,negativ,Emotionen der Angst,Verzweiflung,"Gott im Himmel!
",4,76214,76230,ER,MALE,
2579,CATMA_2C055D92-CE90-4433-8163-ACFD787E5466,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,luise,single,negativ,negativ,Emotionen der Angst,Angst,"setzt sich totenbleich nieder.
",5,76237,76268,ER,FEMALE,
2580,CATMA_2C055D92-CE90-4433-8163-ACFD787E5466,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,impliziter Autor,single,negativ,negativ,Emotionen der Angst,Angst,"setzt sich totenbleich nieder.
",5,76237,76268,ER,impliziter Autor,
2581,CATMA_2C055D92-CE90-4433-8163-ACFD787E5466,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Angst,"setzt sich totenbleich nieder.
",5,76237,76268,ER,Nicht-Charakter,
2582,CATMA_CABD5E79-4655-4F3D-A95C-F02AEDFB8E33,Explizite_Source:_Experiencer,source,Experiencer,explicit,luise,single,negativ,negativ,Emotionen der Angst,Angst,mir,1,76294,76297,ER,FEMALE,CATMA_94CAB5C7-5E8F-4E2F-AB06-311C1296EBF3
2583,CATMA_71538165-ED64-4B2F-9111-46102EE1ED6D,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,miller,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"springt wieder vom Stuhl auf.
",6,76327,76357,ER,MALE,
2584,CATMA_71538165-ED64-4B2F-9111-46102EE1ED6D,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,impliziter Autor,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"springt wieder vom Stuhl auf.
",6,76327,76357,ER,impliziter Autor,
2585,CATMA_71538165-ED64-4B2F-9111-46102EE1ED6D,Gemeintes_Target:_Charakter,target,Charakter,implicit,wurm,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"springt wieder vom Stuhl auf.
",6,76327,76357,ER,MALE,
2586,CATMA_DC2899B4-26DE-4D39-AD01-A3F5F4D788C9_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,miller,single,negativ,negativ,Emotionen der Ablehnung,Ärger,mir,1,76367,76370,ER,MALE,CATMA_779B8378-02D1-4633-9CBB-6428EEE39B9F
2587,CATMA_48AB15FE-9457-418A-9D35-0C2877041128_0,Explizites_Target:_Charakter,target,Charakter,explicit,wurm,single,negativ,negativ,Emotionen der Ablehnung,Ärger, der Dintenkleckser,2,76370,76389,ER,MALE,CATMA_779B8378-02D1-4633-9CBB-6428EEE39B9F
2588,CATMA_963BBEDD-F623-4199-819D-0931CA5A1B06,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,millerin,single,negativ,negativ,Emotionen des Leids,Leid,"Hilf, heiliger
              Herregott! Wohinaus nun? Wie werden wir Rat schaffen? Was nun anfangen? Vater Miller,
              so rede doch! ",25,76857,77000,ER,FEMALE,
2589,CATMA_963BBEDD-F623-4199-819D-0931CA5A1B06,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"Hilf, heiliger
              Herregott! Wohinaus nun? Wie werden wir Rat schaffen? Was nun anfangen? Vater Miller,
              so rede doch! ",25,76857,77000,ER,Nicht-Charakter,
2590,CATMA_60279B42-46A1-42A5-B829-22E01D933B1D,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,impliziter Autor,single,negativ,negativ,Emotionen des Leids,Leid,ie läuft heulend durchs Zimm,5,77001,77029,ER,impliziter Autor,
2591,CATMA_448E3A2E-BC34-42C5-A5BB-1BCE1777C237_0,Explizites_Target:_Charakter,target,Charakter,explicit,wurm,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Minister,1,77061,77069,ER,MALE,CATMA_FCD1AF21-D75B-4723-A5B4-42DC00821EF0
2592,CATMA_F1D5E114-18D4-4B39-A34D-BDA33F2643C5_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,miller,single,negativ,negativ,Emotionen der Ablehnung,Ärger,ich,1,77075,77078,ER,MALE,CATMA_FCD1AF21-D75B-4723-A5B4-42DC00821EF0
2593,CATMA_6854E3D7-FD0B-4593-80DE-4B992F270459,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,negativ,negativ,Emotionen der Angst,Angst,Ferdinand von Walter,3,77622,77642,ER,MALE,CATMA_70978555-F503-4A63-B8D4-9BB181020B55
2594,CATMA_9BEF7845-3C55-48C6-8748-4155C1FB9442,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,luise,single,negativ,negativ,Emotionen der Angst,Angst,fährt mit Schrecken auf,4,77739,77762,ER,FEMALE,
2595,CATMA_9BEF7845-3C55-48C6-8748-4155C1FB9442,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,impliziter Autor,single,negativ,negativ,Emotionen der Angst,Angst,fährt mit Schrecken auf,4,77739,77762,ER,impliziter Autor,
2596,CATMA_9BEF7845-3C55-48C6-8748-4155C1FB9442,Gemeintes_Target:_Charakter,target,Charakter,implicit,praesident,single,negativ,negativ,Emotionen der Angst,Angst,fährt mit Schrecken auf,4,77739,77762,ER,MALE,
2597,CATMA_6BE66FBF-8AD3-40B3-9DF1-9DCA86BE8E1C,Explizites_Target:_Charakter,target,Charakter,explicit,praesident,single,negativ,negativ,Emotionen der Angst,Angst,Vater,1,77769,77774,ER,MALE,CATMA_7AA64C8F-26DA-4F4A-9FF2-EA83680E612F
2598,CATMA_7AA64C8F-26DA-4F4A-9FF2-EA83680E612F,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,luise,single,negativ,negativ,Emotionen der Angst,Angst,"Sein Vater! Allmächtiger Gott!
Zugleich",7,77764,77803,ER,FEMALE,
2599,CATMA_F97FEB9D-251E-4701-A8B4-7E13EE1B72DB,Explizites_Target:_Charakter,target,Charakter,explicit,praesident,single,negativ,negativ,Emotionen des Leids,Leid,Präsident,1,77843,77852,ER,MALE,CATMA_B282F944-F100-4965-AC6C-18516EFB3867_0
2600,CATMA_B282F944-F100-4965-AC6C-18516EFB3867_0,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,millerin,single,negativ,negativ,Emotionen des Leids,Leid,"Der Präsident! Es ist aus mit uns!

",9,77839,77875,ER,FEMALE,
2601,CATMA_B282F944-F100-4965-AC6C-18516EFB3867_1,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,millerin,single,negativ,negativ,Emotionen des Leids,Leid,"
",0,84879,84880,ER,FEMALE,
2602,CATMA_F83D508E-33E4-4B4C-B2D8-0719F30D2780,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,miller,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"lacht voll Bosheit.
",4,77882,77902,ER,MALE,
2603,CATMA_F83D508E-33E4-4B4C-B2D8-0719F30D2780,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,impliziter Autor,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"lacht voll Bosheit.
",4,77882,77902,ER,impliziter Autor,
2604,CATMA_FBC27FB9-C98C-4A43-8440-CEBCBE4861A5,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,miller,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Gottlob! Gottlob! Da haben wir ja die Bescherung!
",11,77902,77952,ER,MALE,
2605,CATMA_ADE816D7-1D2B-4467-A4B6-A0BD17E12044_0,Explizites_Target:_Charakter,target,Charakter,explicit,luise,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Luisen,1,77972,77978,ER,FEMALE,CATMA_CA18EA06-4B9F-4858-9F84-4864A1471A18
2606,CATMA_CA18EA06-4B9F-4858-9F84-4864A1471A18,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"eilt auf Luisen zu und drückt sie stark in die Arme.
",12,77963,78016,ER,MALE,
2607,CATMA_CA18EA06-4B9F-4858-9F84-4864A1471A18,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,impliziter Autor,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"eilt auf Luisen zu und drückt sie stark in die Arme.
",12,77963,78016,ER,impliziter Autor,
2608,CATMA_E977BE79-F56E-432B-A145-C0EBCCE0579F,Explizites_Target:_Charakter,target,Charakter,explicit,luise,single,positiv,positiv,Emotionen der Zuneigung,Liebe,du,1,78027,78029,ER,FEMALE,CATMA_34D19A02-AEF2-4C28-90A2-9888A2AA7152
2609,CATMA_34D19A02-AEF2-4C28-90A2-9888A2AA7152,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Mein
 bist du, und wärfen Höll und Himmel sich zwischen uns.
",13,78016,78077,ER,MALE,
2610,CATMA_9B8236DE-C438-4089-9A26-C47D58D5B1AB,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Angst,Mein Tod,2,78085,78093,ER,Nicht-Charakter,CATMA_91766445-51A6-405C-A03C-7C1A2AEC5BBE
2611,CATMA_91766445-51A6-405C-A03C-7C1A2AEC5BBE,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,luise,single,negativ,negativ,Emotionen der Angst,Angst,Mein Tod ist gewiß,4,78085,78103,ER,FEMALE,
2612,CATMA_C87C4822-C8C0-42B6-AE53-3D6072C128BE_0,Explizites_Target:_Charakter,target,Charakter,explicit,praesident,single,negativ,negativ,Emotionen der Angst,Angst,einen schrecklichen Namen,3,78132,78157,ER,MALE,CATMA_446527AF-C7A1-4BE9-823D-46E0120DF8BD
2613,CATMA_446527AF-C7A1-4BE9-823D-46E0120DF8BD,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,luise,single,negativ,negativ,Emotionen der Angst,Angst," Du sprachst einen schrecklichen Namen aus – dein
              Vater?

",10,78119,78191,ER,FEMALE,
2614,CATMA_BD8397A4-FB10-4432-BFD3-2E08505919B3_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Ich,1,78238,78241,ER,MALE,CATMA_A3C971FE-66B9-424E-AF26-D1B171F02057
2615,CATMA_1222E3C0-5F82-4EB5-9E8C-DEBA06D6CD09_0,Explizites_Target:_Charakter,target,Charakter,explicit,luise,single,positiv,positiv,Emotionen der Zuneigung,Liebe,dich,1,78246,78250,ER,FEMALE,CATMA_A3C971FE-66B9-424E-AF26-D1B171F02057
2616,CATMA_AF6A1282-794D-4CFC-9671-708061FBEDAF,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"eine schreckliche
              Stunde.
",4,78350,78390,ER,Nicht-Charakter,CATMA_5BE17DBC-9E75-40EB-AC50-DD45E799C5C4
2617,CATMA_5BE17DBC-9E75-40EB-AC50-DD45E799C5C4,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,negativ,negativ,Emotionen des Leids,Leid,"Es war eine schreckliche
              Stunde.
",6,78343,78390,ER,MALE,
2618,CATMA_FDE93DAE-80C0-4140-96BB-5A4203DD839E,Explizite_Source:_Experiencer,source,Experiencer,explicit,luise,single,negativ,negativ,Emotionen der Angst,Verzweiflung,mich,1,78416,78420,ER,FEMALE,CATMA_0C23083E-D140-4103-9F50-81510C24039F
2619,CATMA_E709203F-46CC-49E2-B5DE-01262E3BED32,Explizites_Target:_Charakter,target,Charakter,explicit,luise,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,sie ,1,78457,78461,ER,FEMALE,CATMA_A39E49C5-0FCD-478E-B671-3F51937E543D
2620,CATMA_A39E49C5-0FCD-478E-B671-3F51937E543D,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit," schaut sie bedeutend an.
",5,78449,78475,ER,MALE,
2621,CATMA_A39E49C5-0FCD-478E-B671-3F51937E543D,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,impliziter Autor,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit," schaut sie bedeutend an.
",5,78449,78475,ER,impliziter Autor,
2622,CATMA_AE075DDC-0696-460B-95A5-B2687036EBC7_0,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid," eine fremde
 Gestalt
              sich warf ",5,78525,78571,ER,Nicht-Charakter,CATMA_E534C5FB-AC96-4076-9D39-374E3B676584
2623,CATMA_6A98A31B-F778-409C-94C3-A0C76EB942E8,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,negativ,negativ,Emotionen des Leids,Leid,Ferdinand,1,78664,78673,ER,MALE,CATMA_E534C5FB-AC96-4076-9D39-374E3B676584
2624,CATMA_A209326C-77AD-49DA-81B3-74F13BDCD785_0,Explizites_Target:_Charakter,target,Charakter,explicit,luise,single,negativ,negativ,Emotionen des Leids,Leid,Lady,1,78932,78936,ER,FEMALE,CATMA_8D42DBAA-C6E8-4F20-BF8D-316A9828DA43_0
2625,CATMA_97352D68-C486-4BB6-80D6-11C29F268527_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,negativ,negativ,Emotionen des Leids,Leid,Ich,1,78956,78959,ER,MALE,CATMA_8D42DBAA-C6E8-4F20-BF8D-316A9828DA43_0
2626,CATMA_A209326C-77AD-49DA-81B3-74F13BDCD785_3,Explizites_Target:_Charakter,target,Charakter,explicit,luise,single,negativ,negativ,Emotionen des Leids,Leid,diesen himmlischen Busen,3,79292,79316,ER,FEMALE,CATMA_8D42DBAA-C6E8-4F20-BF8D-316A9828DA43_1
2627,CATMA_97352D68-C486-4BB6-80D6-11C29F268527_3,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,negativ,negativ,Emotionen des Leids,Leid,ich,1,79285,79288,ER,MALE,CATMA_8D42DBAA-C6E8-4F20-BF8D-316A9828DA43_1
2628,CATMA_B7DB7B77-B6EF-449B-AC31-902EF8EC3B16_0,Explizites_Target:_Charakter,target,Charakter,explicit,miller,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,du,1,79210,79212,ER,MALE,CATMA_1A7E3120-3CEC-4FDF-A72D-78F6A7BE20E9
2629,CATMA_FB4EBE27-16F6-4711-BD45-24F75E6ED42D,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Ich,1,79226,79229,ER,MALE,CATMA_1A7E3120-3CEC-4FDF-A72D-78F6A7BE20E9
2630,CATMA_89E4C3F3-5550-44D5-A5A1-323B805E2BCC_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Ich,1,79376,79379,ER,MALE,CATMA_B1C81FF0-02C7-4C40-B263-D668A8844BCE_0
2631,CATMA_A3D5456C-D0D5-4158-9205-FC2170DCDA0F_0,Explizites_Target:_Charakter,target,Charakter,explicit,luise,single,positiv,positiv,Emotionen der Zuneigung,Liebe,sie,1,79385,79388,ER,FEMALE,CATMA_B1C81FF0-02C7-4C40-B263-D668A8844BCE_0
2632,CATMA_89E4C3F3-5550-44D5-A5A1-323B805E2BCC_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ich,1,79639,79642,ER,MALE,CATMA_B1C81FF0-02C7-4C40-B263-D668A8844BCE_1
2633,CATMA_A3D5456C-D0D5-4158-9205-FC2170DCDA0F_1,Explizites_Target:_Charakter,target,Charakter,explicit,luise,single,positiv,positiv,Emotionen der Zuneigung,Liebe,meine Teuerste,2,79573,79587,ER,FEMALE,CATMA_B1C81FF0-02C7-4C40-B263-D668A8844BCE_1
2634,CATMA_3F14AC7B-A6CB-4237-A3E7-60156C91F28A_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,luise,single,negativ,negativ,Emotionen des Leids,Leid,mir,1,79709,79712,ER,FEMALE,CATMA_E9D10985-9F20-4CB6-B3AD-324EAB8022AF
2635,CATMA_8B7ACB88-DD93-4A6A-A57A-8C50D3F4E8CA,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"Schauer des
              Todes ergreifen mich",5,79829,79875,ER,Nicht-Charakter,CATMA_E9D10985-9F20-4CB6-B3AD-324EAB8022AF
2636,CATMA_9149C9C7-6C92-4344-BF56-17552121C5BE_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,luise,single,negativ,negativ,Emotionen der Angst,Angst,mir,1,79709,79712,ER,FEMALE,CATMA_EDFED0BC-19D9-4F86-950E-EFB3F4E0A545
