,Unnamed: 0.1,Unnamed: 0.1.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
80,571,571,Kasperl/Eberl_Tode_korr.csv,der Herr hat Provision von Trosttropfen – nu also gute Freunde!,15,78,character_speech,1,9,,"
       Kaspar.
      ",#kaspar,260.0,UNKNOWN,friendship,comedy,KK,,positive,emotions of affection
84,575,575,Kasperl/Eberl_Tode_korr.csv,"
       Du Weiberl!",0,19,character_speech,1,9,,"
       Kaspar.
      ",#kaspar,262.0,UNKNOWN,abhorrence,comedy,KK,,negative,emotions of rejection
86,577,577,Kasperl/Eberl_Tode_korr.csv,"So hab’ ich’s halt doch erfahren, daß ein Weib der Schatz eines Mannes ist, und ihm auf die honneteste Art nutzen kann.",69,188,character_speech,1,9,,"
       Kaspar.
      ",#kaspar,262.0,UNKNOWN,love,comedy,KK,,positive,emotions of affection
87,578,578,Kasperl/Eberl_Tode_korr.csv,"
       Frau Rosel!",0,19,character_speech,1,9,,"
       Richter.
      ",#richter,263.0,UNKNOWN,being moved,comedy,KK,,being moved,being moved
90,581,581,Kasperl/Eberl_Tode_korr.csv,Er soll leben!,65,79,character_speech,1,9,,"
       Kaspar.
      ",#kaspar,264.0,UNKNOWN,joy,comedy,KK,,positive,emotions of pleasure
91,582,582,Kasperl/Eberl_Tode_korr.csv,"und alle Ehemänner, die die Glückseligkeit genießen, die da heißt: glücklich ist der Mann, welcher kennt seine Hausfreunde!",80,203,character_speech,1,9,,"
       Kaspar.
      ",#kaspar,264.0,UNKNOWN,joy,comedy,KK,,positive,emotions of pleasure
13,1533,1533,TextGrid/-Vom_verfolgten_Lateiner.xml, Ach seht wie tapffer sich die Liebe mercken läst.,0,50,character_speech,5,38,,ROLAND.,ROLAND.,1.0,UNKNOWN,love,comedy,,,positive,emotions of affection
14,1534,1534,TextGrid/-Vom_verfolgten_Lateiner.xml, Der Winter locket schon die Vögel in ihr Nest,0,46,character_speech,5,38,,STORAX.,STORAX.,2.0,UNKNOWN,joy,comedy,,,positive,emotions of pleasure
15,1535,1535,TextGrid/-Vom_verfolgten_Lateiner.xml, So kriegt Pomponius sein doppelt Bummel-Fest.,0,46,character_speech,5,38,,POMPONIUS.,POMPONIUS.,3.0,UNKNOWN,joy,comedy,,,positive,emotions of pleasure
16,1536,1536,TextGrid/-Vom_verfolgten_Lateiner.xml, Die liebe ließ sich schwer und fast unmöglich an.,0,50,character_speech,5,38,,CYRIAX.,CYRIAX.,4.0,UNKNOWN,love,comedy,,,positive,emotions of affection
18,1538,1538,TextGrid/-Vom_verfolgten_Lateiner.xml, Das Glücke will mir wohl / ich bin damit vergnügt.,0,51,character_speech,5,38,,DONAT.,DONAT.,6.0,UNKNOWN,joy,comedy,,,positive,emotions of pleasure
19,1539,1539,TextGrid/-Vom_verfolgten_Lateiner.xml, Wo meine Liebe nur in seinem Hertzen liegt.,0,44,character_speech,5,38,,URSELCHEN.,URSELCHEN.,7.0,UNKNOWN,love,comedy,,,positive,emotions of affection
21,1541,1541,TextGrid/-Vom_verfolgten_Lateiner.xml, Die Sorgen machen mir den Schädel ziemlich warm.,0,49,character_speech,5,38,,LAMPERT.,LAMPERT.,9.0,UNKNOWN,being moved,comedy,,,being moved,being moved
22,1542,1542,TextGrid/-Vom_verfolgten_Lateiner.xml, Doch mein Villenchen kriegt was Liebes in den Arm.,0,51,character_speech,5,38,,BLANDINA.,BLANDINA.,10.0,UNKNOWN,love,comedy,,,positive,emotions of affection
23,1543,1543,TextGrid/-Vom_verfolgten_Lateiner.xml, Ach ja der Liebes-Schluß trifft mir gesegnet ein.,0,50,character_speech,5,38,,BALDUIN.,BALDUIN.,11.0,UNKNOWN,joy,comedy,,,positive,emotions of pleasure
26,1546,1546,TextGrid/-Vom_verfolgten_Lateiner.xml, Nun wird das Vaterland in neuem Glücke schweben.,0,49,character_speech,5,38,,ROLAND.,ROLAND.,14.0,UNKNOWN,joy,comedy,,,positive,emotions of pleasure
28,1548,1548,TextGrid/-Vom_verfolgten_Lateiner.xml, Ich wil Lateinsch und Deutsch als ein gut Kerle leben.,0,55,character_speech,5,38,,POMPONIUS.,POMPONIUS.,16.0,UNKNOWN,"admiration, reverence",comedy,,,positive,emotions of affection
29,1549,1549,TextGrid/-Vom_verfolgten_Lateiner.xml, Gott hat vor unser Hauß noch Mittel gnung bescheret.,0,53,character_speech,5,38,,CYRIAX.,CYRIAX.,17.0,UNKNOWN,joy,comedy,,,positive,emotions of pleasure
30,1550,1550,TextGrid/-Vom_verfolgten_Lateiner.xml, Drum hat der liebe Mensch auch unser Kind begehret.,0,52,character_speech,5,38,,PETRONELLA.,PETRONELLA.,18.0,UNKNOWN,love,comedy,,,positive,emotions of affection
31,1551,1551,TextGrid/-Vom_verfolgten_Lateiner.xml, Ich darff vor Hauß und Tisch nicht mehr vergebens sorgen.,0,58,character_speech,5,38,,DONAT.,DONAT.,19.0,UNKNOWN,fear,comedy,,,negative,emotions of anxiety
34,1554,1554,TextGrid/-Vom_verfolgten_Lateiner.xml, Ich hoffe manches Bier in Freuden zu verschencken.,0,51,character_speech,5,38,,LAMPERT.,LAMPERT.,22.0,UNKNOWN,joy,comedy,,,positive,emotions of pleasure
35,1555,1555,TextGrid/-Vom_verfolgten_Lateiner.xml, Doch mein Villenchen wird ans Hefen Geld gedencken.,0,52,character_speech,5,38,,BLANDINA.,BLANDINA.,23.0,UNKNOWN,joy,comedy,,,positive,emotions of pleasure
36,1556,1556,TextGrid/-Vom_verfolgten_Lateiner.xml, Ach ja mein täglich Bier ist köstlich außgejohren.,0,51,character_speech,5,38,,BALDUIN.,BALDUIN.,24.0,UNKNOWN,joy,comedy,,,positive,emotions of pleasure
38,1558,1558,TextGrid/-Vom_verfolgten_Lateiner.xml, Ach hätt ich meinen Fluß im Beine recht verlohren.,0,51,character_speech,5,38,,ZIEGENBEIN.,ZIEGENBEIN.,26.0,UNKNOWN,suffering,comedy,,,negative,emotions of suffering and empathy
39,1559,1559,TextGrid/-Vom_verfolgten_Lateiner.xml, Die Leute freuen sich auf die Lateinsche Zeit.,0,47,character_speech,5,38,,ROLAND.,ROLAND.,27.0,UNKNOWN,joy,comedy,,,positive,emotions of pleasure
41,1561,1561,TextGrid/-Vom_verfolgten_Lateiner.xml, So bringt mein Wurtzel-Wort auch Lieb und Einigkeit.,0,53,character_speech,5,38,,POMPONIUS.,POMPONIUS.,29.0,UNKNOWN,love,comedy,,,positive,emotions of affection
42,1562,1562,TextGrid/-Vom_verfolgten_Lateiner.xml, Wie lustig können wir zur Hochzeit bitten lassen.,0,50,character_speech,5,38,,CYRIAX.,CYRIAX.,30.0,UNKNOWN,joy,comedy,,,positive,emotions of pleasure
43,1563,1563,TextGrid/-Vom_verfolgten_Lateiner.xml, Wie lustig weiden wir die Hochzeit Langvel fassen.,0,51,character_speech,5,38,,PETRONELLA.,PETRONELLA.,31.0,UNKNOWN,joy,comedy,,,positive,emotions of pleasure
45,1565,1565,TextGrid/-Vom_verfolgten_Lateiner.xml, Ich an den Ehren-Tag und an den Ehren-Tantz.,0,45,character_speech,5,38,,URSELCHEN.,URSELCHEN.,33.0,UNKNOWN,joy,comedy,,,positive,emotions of pleasure
48,1568,1568,TextGrid/-Vom_verfolgten_Lateiner.xml, Wie wird das lose Paar beyn gälen Männchen lachen.,0,51,character_speech,5,38,,BLANDINA.,BLANDINA.,36.0,UNKNOWN,joy,comedy,,,positive,emotions of pleasure
49,1569,1569,TextGrid/-Vom_verfolgten_Lateiner.xml, Es ist doch angenehm / wenn iemand Hochzeit macht.,0,51,character_speech,5,38,,BALDUIN.,BALDUIN.,37.0,UNKNOWN,joy,comedy,,,positive,emotions of pleasure
50,1570,1570,TextGrid/-Vom_verfolgten_Lateiner.xml, Ach ja die schöne Lust ist trefflich wol erdacht.,0,50,character_speech,5,38,,VILLENCHEN.,VILLENCHEN.,38.0,UNKNOWN,joy,comedy,,,positive,emotions of pleasure
3,1048,1048,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml," Es kommt Euch gar nicht zu, daß Ihr Eure närrischen Grillen bei solcher Zeit auslassen wollet.",0,95,character_speech,3,38,,HOLLA.,HOLLA.,3.0,UNKNOWN,anger,comedy,,1962.0,negative,emotions of rejection
8,1053,1053,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml, Kann ich doch wohl stille schweigen.,0,37,character_speech,3,38,,LORENTZ.,LORENTZ.,7.0,UNKNOWN,anger,comedy,,1962.0,negative,emotions of rejection
15,1060,1060,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml,Führte sie nicht allzeit den Titul einer christlichen und aller Welt bekannten ehrlichen Frauen?,814,910,character_speech,3,38,,LYSANDER,LYSANDER,9.0,UNKNOWN,"admiration, reverence",comedy,,1962.0,positive,emotions of affection
16,1061,1061,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml,Lebte sie nicht mit jedermann in höchster Vertraulichkeit und Freundschaft?,911,986,character_speech,3,38,,LYSANDER,LYSANDER,9.0,UNKNOWN,friendship,comedy,,1962.0,positive,emotions of affection
17,1062,1062,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml,War sie nicht eine vortreffliche Zuchtmeisterin ihrer sehr wohlgezogenen Kinder?,987,1067,character_speech,3,38,,LYSANDER,LYSANDER,9.0,UNKNOWN,"admiration, reverence",comedy,,1962.0,positive,emotions of affection
18,1063,1063,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml,Wurde dieselbe nicht wegen ihrer allzu großen Verschwiegenheit von jedermann gerühmet und gelobet?,1068,1166,character_speech,3,38,,LYSANDER,LYSANDER,9.0,UNKNOWN,"admiration, reverence",comedy,,1962.0,positive,emotions of affection
19,1064,1064,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml,"Daß auch ein jedweder höchst Verlangen trug, in dero Bekanntschaft zu sein, und mußte gleichwohl (leider) in der schönsten Blüte ihrer Jahren, als wie die elendeste und notleidendste Bettelfrau, dem grimmigen Tode so unverhofft und plötzlich zuteile werden.",1167,1424,character_speech,3,38,,LYSANDER,LYSANDER,9.0,UNKNOWN,suffering,comedy,,1962.0,negative,emotions of suffering and empathy
20,1065,1065,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml,Als dorten – – – als dorten jener Spanier – Hustet.,1425,1476,character_speech,3,38,,LYSANDER,LYSANDER,9.0,UNKNOWN,suffering,comedy,,1962.0,negative,emotions of suffering and empathy
27,1072,1072,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml," Als dorten jener Spanier – – – als, sage ich, ist mir im Namen der höchst Leidtragenden Ihnen, allerseits hochschätzbare Leichbegleiter, vor so große Bemühung dienstlich gehorsamsten Dank abzustatten befohlen worden.",0,217,character_speech,3,38,,LYSANDER.,LYSANDER.,13.0,UNKNOWN,"admiration, reverence",comedy,,1962.0,positive,emotions of affection
28,1073,1073,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml,"Es wünschen dieselben nichts mehr, als nur Gelegenheit zu haben, jedoch bei fröhlicher Begebenheit ihr dankbares Gemüte hinwiederum sowohl schuldigst als dankbarlich zu erweisen.",218,396,character_speech,3,38,,LYSANDER.,LYSANDER.,13.0,UNKNOWN,joy,comedy,,1962.0,positive,emotions of pleasure
32,1077,1077,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml, Wenn sie Euch nur hätten reden lassen!,0,39,character_speech,3,38,,CLEANDER.,CLEANDER.,15.0,UNKNOWN,anger,comedy,,1962.0,negative,emotions of rejection
43,1088,1088,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml," Weil meine Augen offen stehen, werde ich an die ehrliche Frau Schlampampe gedenken.",0,84,character_speech,3,38,,CLEANDER.,CLEANDER.,25.0,UNKNOWN,"admiration, reverence",comedy,,1962.0,positive,emotions of affection
44,1089,1089,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml," Es nimmt mich wunder, daß keine Carmina seind gedruckt worden.",0,63,character_speech,3,38,,FIDELE.,FIDELE.,26.0,UNKNOWN,being moved,comedy,,1962.0,being moved,being moved
50,1095,1095,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml, Hier wird doch nun wohl nichts mehr zu sehen sein.,0,51,character_speech,3,38,,CLEANDER.,CLEANDER.,32.0,UNKNOWN,suffering,comedy,,1962.0,negative,emotions of suffering and empathy
57,1102,1102,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml," Was hast du nun wieder vor Schelmstücke in deinem Kopfe, daß du so drauf dichtest?",0,83,character_speech,3,38,,SCHNÜRTZCHEN.,SCHNÜRTZCHEN.,38.0,UNKNOWN,anger,comedy,,1962.0,negative,emotions of rejection
63,1108,1108,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml," Ei, so will ich's auch nun bleiben lassen.",0,43,character_speech,3,38,,LORENTZ.,LORENTZ.,43.0,UNKNOWN,anger,comedy,,1962.0,negative,emotions of rejection
64,1109,1109,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml,"
                                       Weil demnach sanfte ruht die ehrliche Schlampampe,
                                       so geht ihr Leute nur fein wiederum zu Haus.",0,174,character_speech,3,38,,LORENTZ.,LORENTZ.,43.0,UNKNOWN,abhorrence,comedy,,1962.0,negative,emotions of rejection
65,1110,1110,TextGrid/-Der_ehrlichen_Frau_Schlampampe_Krankheit_und_Tod.xml,"Und wenn der Tod auslöscht uns unsre Lebenslampe,
                                       hernach ist's mit uns auch wie dieses Schauspiel aus.",214,356,character_speech,3,38,,LORENTZ.,LORENTZ.,43.0,UNKNOWN,suffering,comedy,,1962.0,negative,emotions of suffering and empathy
2,515,515,GerDracor/schink-der-neue-doktor-faust.xml,"in einer sehr verfürerischen, reizenden Kleidung.",18,67,stage_direction,2,6,pre_speech,,,,,"admiration, reverence",comedy,,1782.0,positive,emotions of affection
7,520,520,GerDracor/schink-der-neue-doktor-faust.xml,aus seiner Verzweiflung erwachend.,0,34,stage_direction,2,6,speech_part,,#faust,179.0,MALE,despair,comedy,,1782.0,negative,emotions of anxiety
9,522,522,GerDracor/schink-der-neue-doktor-faust.xml,welche zauberische Töne!,13,37,character_speech,2,6,,FAUST,#faust,179.0,MALE,joy,comedy,,1782.0,positive,emotions of pleasure
10,523,523,GerDracor/schink-der-neue-doktor-faust.xml,"Erblikt Rosalinden und färt
                zusammen.",0,53,stage_direction,2,6,inner_speech,,#faust,179.0,MALE,love,comedy,,1782.0,positive,emotions of affection
12,525,525,GerDracor/schink-der-neue-doktor-faust.xml,Mit trunkenem Auge an ihr hangend.,0,34,stage_direction,2,6,inner_speech,,#faust,179.0,MALE,suffering,comedy,,1782.0,negative,emotions of suffering and empathy
13,526,526,GerDracor/schink-der-neue-doktor-faust.xml,"
              Himmel, welche Schönheit!",0,40,character_speech,2,6,,FAUST,#faust,179.0,MALE,"admiration, reverence",comedy,,1782.0,positive,emotions of affection
14,527,527,GerDracor/schink-der-neue-doktor-faust.xml,"Das Lüchein der Liebe schwimmt in ihren Augen, auf ihren
              Wangen glüht Morgenrot, und auf ihren Lippen Florens Kinder.",41,172,character_speech,2,6,,FAUST,#faust,179.0,MALE,love,comedy,,1782.0,positive,emotions of affection
16,529,529,GerDracor/schink-der-neue-doktor-faust.xml," O ich darf sie nicht länger ausehn, oder ich bin verloren.",0,59,character_speech,2,6,,FAUST,#faust,179.0,MALE,despair,comedy,,1782.0,negative,emotions of anxiety
18,531,531,GerDracor/schink-der-neue-doktor-faust.xml,"Sieh mich an, liebenswürdiger Sterblicher; las dich mein Auge zur Liebe laden.",0,78,character_speech,2,6,,ROSALINDE,#rosalinde,180.0,FEMALE,love,comedy,,1782.0,positive,emotions of affection
20,533,533,GerDracor/schink-der-neue-doktor-faust.xml,"Weg, Weib des Verderbens, weg!",0,30,character_speech,2,6,,FAUST,#faust,181.0,MALE,abhorrence,comedy,,1782.0,negative,emotions of rejection
22,535,535,GerDracor/schink-der-neue-doktor-faust.xml,Ich dich verderben?,0,19,character_speech,2,6,,ROSALINDE,#rosalinde,182.0,FEMALE,fear,comedy,,1782.0,negative,emotions of anxiety
25,538,538,GerDracor/schink-der-neue-doktor-faust.xml,"Sich mich doch
              an!",69,101,character_speech,2,6,,ROSALINDE,#rosalinde,182.0,FEMALE,love,comedy,,1782.0,positive,emotions of affection
27,540,540,GerDracor/schink-der-neue-doktor-faust.xml,Weg!,0,4,character_speech,2,6,,FAUST,#faust,183.0,MALE,anger,comedy,,1782.0,negative,emotions of rejection
31,544,544,GerDracor/schink-der-neue-doktor-faust.xml,sieh mich an.,12,25,character_speech,2,6,,ROSALINDE.,#rosalinde,184.0,FEMALE,love,comedy,,1782.0,positive,emotions of affection
32,545,545,GerDracor/schink-der-neue-doktor-faust.xml,"mit der Leidenschaft kämpfend, aber noch immer den Blik abgewant.",0,65,stage_direction,2,6,speech_part,,#faust,185.0,MALE,being moved,comedy,,1782.0,being moved,being moved
33,546,546,GerDracor/schink-der-neue-doktor-faust.xml,Weh mir!,0,8,character_speech,2,6,,FAUST,#faust,185.0,MALE,suffering,comedy,,1782.0,negative,emotions of suffering and empathy
34,547,547,GerDracor/schink-der-neue-doktor-faust.xml,mit dem Berüren ihrer Finger schlagen elektrische Funken in meine Seele.,9,81,character_speech,2,6,,FAUST,#faust,185.0,MALE,love,comedy,,1782.0,positive,emotions of affection
35,548,548,GerDracor/schink-der-neue-doktor-faust.xml,"O
              was wirds erst werden, wenn ihre Augen den meinigen begegnen?",82,159,character_speech,2,6,,FAUST,#faust,185.0,MALE,being moved,comedy,,1782.0,being moved,being moved
37,550,550,GerDracor/schink-der-neue-doktor-faust.xml," Weib, las mich!",0,16,character_speech,2,6,,FAUST,#faust,185.0,MALE,anger,comedy,,1782.0,negative,emotions of rejection
38,551,551,GerDracor/schink-der-neue-doktor-faust.xml,"willst du
              mich nicht ins Elend stürzen?",17,70,character_speech,2,6,,FAUST,#faust,185.0,MALE,suffering,comedy,,1782.0,negative,emotions of suffering and empathy
39,552,552,GerDracor/schink-der-neue-doktor-faust.xml,Dich ins Elend stürzen?,0,23,character_speech,2,6,,ROSALINDE.,#rosalinde,186.0,FEMALE,suffering,comedy,,1782.0,negative,emotions of suffering and empathy
42,555,555,GerDracor/schink-der-neue-doktor-faust.xml,"mit einem Blik auf sie, wie versteinert.",0,40,stage_direction,2,6,speech_part,,#faust,187.0,MALE,being moved,comedy,,1782.0,being moved,being moved
43,556,556,GerDracor/schink-der-neue-doktor-faust.xml,"Himmel und Seligkeit, was für ein Glanz!",0,40,character_speech,2,6,,FAUST,#faust,187.0,MALE,joy,comedy,,1782.0,positive,emotions of pleasure
45,558,558,GerDracor/schink-der-neue-doktor-faust.xml,"halb in Entzükkung, halb in Verzweiflung.",0,41,stage_direction,2,6,speech_part,,#faust,189.0,MALE,being moved,comedy,,1782.0,being moved,being moved
47,560,560,GerDracor/schink-der-neue-doktor-faust.xml,"mit all dem Elisium, das aus ihm stralt – Weib, als der Schöpfer dich
              bildete, schlug er einen Funken aus der Sonne, und schuf dein Auge.",8,159,character_speech,2,6,,FAUST,#faust,189.0,MALE,love,comedy,,1782.0,positive,emotions of affection
48,561,561,GerDracor/schink-der-neue-doktor-faust.xml,"Aber las mich, du
              bringst mich um Ruh und Glükseligkeit, giessest Verzweiflung in meine Seele.",160,268,character_speech,2,6,,FAUST,#faust,189.0,MALE,despair,comedy,,1782.0,negative,emotions of anxiety
50,563,563,GerDracor/schink-der-neue-doktor-faust.xml,"Las mich, las mich!",0,19,character_speech,2,6,,FAUST.,#faust,191.0,MALE,love,comedy,,1782.0,positive,emotions of affection
51,564,564,GerDracor/schink-der-neue-doktor-faust.xml,Ich füle durch alle meine Adern verderbendes Feuer.,20,71,character_speech,2,6,,FAUST.,#faust,191.0,MALE,abhorrence,comedy,,1782.0,negative,emotions of rejection
53,566,566,GerDracor/schink-der-neue-doktor-faust.xml,Küst ihn.,0,9,stage_direction,2,6,inner_speech,,#rosalinde,192.0,FEMALE,love,comedy,,1782.0,positive,emotions of affection
57,570,570,GerDracor/schink-der-neue-doktor-faust.xml," Deine Hand bebt – du zitterst – O las gut
              sein, bald soll dein Zittern schwinden.",0,96,character_speech,2,6,,ROSALINDE.,#rosalinde,192.0,FEMALE,fear,comedy,,1782.0,negative,emotions of anxiety
60,573,573,GerDracor/schink-der-neue-doktor-faust.xml,"
              Hörst du nicht in Rosenbüschen
              Nachtigallen Liebe singen?",0,86,character_speech,2,6,,ROSALINDE.,#rosalinde,192.0,FEMALE,love,comedy,,1782.0,positive,emotions of affection
62,575,575,GerDracor/schink-der-neue-doktor-faust.xml,"Hörst du nicht auf Rasensizzen
              Stille Grillen Liebe schwirren?",189,265,character_speech,2,6,,ROSALINDE.,#rosalinde,192.0,FEMALE,love,comedy,,1782.0,positive,emotions of affection
64,577,577,GerDracor/schink-der-neue-doktor-faust.xml,"Warum sollten Rosen glühen,
              Warum Nelk und Lilien blühen?",369,440,character_speech,2,6,,ROSALINDE.,#rosalinde,192.0,FEMALE,being moved,comedy,,1782.0,being moved,being moved
