,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class,year_genre
886,886,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                    Aria.",0,42,stage_direction,3,41,pre_speech,,,,,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
887,887,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                    2.",0,39,stage_direction,3,41,pre_speech,,,,,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
888,888,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                    3.",0,39,stage_direction,3,41,pre_speech,,,,,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
897,897,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Setzt einen Brill auf.",0,62,stage_direction,3,41,speech_part,,,5.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
911,911,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Aria.",0,45,stage_direction,3,41,speech_part,,,10.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
914,914,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       2.",0,42,stage_direction,3,41,speech_part,,,11.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
919,919,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       3.",0,42,stage_direction,3,41,speech_part,,,13.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
924,924,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Treten ab.",0,50,stage_direction,3,41,speech_part,,,14.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
925,925,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Ballet von Schorsteinfegern und",0,71,stage_direction,3,41,speech_part,,,14.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
926,926,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Scheerenschleiffern.",0,60,stage_direction,3,41,speech_part,,,14.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
927,927,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                    Clerida, Elmira.",0,53,stage_direction,3,42,pre_speech,,,,,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
928,928,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                    Aria.",0,42,stage_direction,3,42,pre_speech,,,,,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
931,931,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                    Elmira, Atis in Fürstlicher Kleidung.",0,74,stage_direction,3,43,pre_speech,,,,,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
933,933,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Atis lachet.",0,52,stage_direction,3,43,speech_part,,,1.0,UNKNOWN,Schadenfreude,K,,1649.0,positive,emotions of pleasure,_1650_1730
935,935,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Atis wincket Nein.",0,58,stage_direction,3,43,speech_part,,,1.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
937,937,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Atis wincket Ja.",0,56,stage_direction,3,43,speech_part,,,1.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
939,939,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Atis wincket Nein.",0,58,stage_direction,3,43,speech_part,,,1.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
941,941,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Atis wincket Ja.",0,56,stage_direction,3,43,speech_part,,,1.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
943,943,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Atis wincket Ja.",0,56,stage_direction,3,43,speech_part,,,1.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
958,958,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Tritt ab.",0,49,stage_direction,3,43,speech_part,,,11.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
959,959,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Aria.",0,45,stage_direction,3,43,speech_part,,,11.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
962,962,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                    Orsanes, Atis.",0,51,stage_direction,3,44,pre_speech,,,,,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
972,972,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Sie zücken beyde ihr Gewehr.",0,68,stage_direction,3,44,speech_part,,,7.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
973,973,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml",Atis rufft / worauff Halimacus mit vielem Gefolge eintritt.,69,128,stage_direction,3,44,speech_part,,,7.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
977,977,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Atis winckt / daß Orsanes geruffen.",0,75,stage_direction,3,44,speech_part,,,10.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
979,979,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Atis wincket ja / und daß er es ihm befohlen.",0,85,stage_direction,3,44,speech_part,,,11.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
982,982,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Atis zeiget an Halimacus, daß er ins Persische Lager hinaus gehen / und von ihnen allen vergesellschafftet seyn wolle.",0,158,stage_direction,3,44,speech_part,,,12.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
984,984,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Atis grüsset Orsanes mit freundlichen Gebärden /",0,88,stage_direction,3,44,speech_part,,,13.0,UNKNOWN,joy,K,,1649.0,positive,emotions of pleasure,_1650_1730
985,985,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       der darüber bestürtzt / sich gar demüthig neiget.",0,89,stage_direction,3,44,speech_part,,,13.0,UNKNOWN,being moved,K,,1649.0,being moved,being moved,_1650_1730
989,989,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Treten ab.",0,50,stage_direction,3,44,speech_part,,,15.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
992,992,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Aria.",0,45,stage_direction,3,44,speech_part,,,16.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
994,994,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                    Ein von Cirus Leib-Wache umschlossener Platz / in dessen Mitte ein grosses Feuer / Crœsus zu verbrennen / angezündet wird.",0,159,stage_direction,3,45,pre_speech,,,,,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
995,995,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml",Crœsus entkleidet /wird zum Feuer geführet / von Persischen Soldaten begleitet / unter grossen Zulauff vielen Volckes.,160,278,stage_direction,3,45,pre_speech,,,,,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
996,996,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                    Aria.",0,42,stage_direction,3,45,pre_speech,,,,,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1000,1000,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                    Cirus, der sich auff einem dazu auffgerichteten Thron setzet / sein Staats- und Kriegs-Bediente /Soldaten / und grosse Menge Volckes; Crœsus, nachmahls Eliates, Olisius, Halimacus, Atis, Elmira, Clerida, Trigesta, Orsanes, Solon, und Lidische Soldaten.",0,289,stage_direction,3,46,pre_speech,,,,,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1006,1006,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Es steigen schwartze Wolcken auf / die plötzlich mit Blitz und Donner in einen starcken Platz-Regen ausbrechen / nacher das Feuer verlöschet.",0,181,stage_direction,3,46,speech_part,,,4.0,UNKNOWN,suffering,K,,1649.0,negative,emotions of suffering and empathy,_1650_1730
1012,1012,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Das Feuer wird wieder angezündet; Olisius, Halimacus, Atis, Elmira, Clerida, Trigesta und Orsanes gelangen an durch unterschiedliche Wege.",0,178,stage_direction,3,46,speech_part,,,7.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1032,1032,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Tritt nebenst Eliates ab / das Heer anzuführen.",0,87,stage_direction,3,46,speech_part,,,16.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1040,1040,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Crœsus wird auf dem Scheiter-Hauffen gebunden.",0,86,stage_direction,3,46,speech_part,,,18.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1050,1050,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       zu Orsanes.",0,51,stage_direction,3,46,speech_part,,,24.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1054,1054,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Atis wil sich ins Feuer stürtzen.",0,73,stage_direction,3,46,speech_part,,,26.0,UNKNOWN,Schadenfreude,K,,1649.0,positive,emotions of pleasure,_1650_1730
1064,1064,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Atis wil sich mit Gewalt loß reissen.",0,77,stage_direction,3,46,speech_part,,,33.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1072,1072,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Die Soldaten entfernen Atis.",0,68,stage_direction,3,46,speech_part,,,37.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1076,1076,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Atis wird weggerissen; Solon kommt.",0,75,stage_direction,3,46,speech_part,,,40.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1078,1078,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Das Feuer ist völlig wieder angebrandt.",0,79,stage_direction,3,46,speech_part,,,41.0,UNKNOWN,suffering,K,,1649.0,negative,emotions of suffering and empathy,_1650_1730
1079,1079,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Aria.",0,45,stage_direction,3,46,speech_part,,,41.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1089,1089,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Cirus sitzet eine Weile in tieffen Gedancken.",0,85,stage_direction,3,46,speech_part,,,46.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1092,1092,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Crœsus wird von dem Scheiterhauffen loß gemacht.",0,88,stage_direction,3,46,speech_part,,,47.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1095,1095,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Crœsus wird in ein Gezelt geführet.",0,75,stage_direction,3,46,speech_part,,,47.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1100,1100,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Von innen.",0,50,stage_direction,3,46,speech_part,,,50.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1103,1103,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Eliates, Halimacus, und viele Lidier / brechen / den Degen in der Faust / durch Cirus Leibwache ihren König vom Feuer zu erretten.",0,170,stage_direction,3,46,speech_part,,,50.0,UNKNOWN,"admiration, reverence",K,,1649.0,positive,emotions of affection,_1650_1730
1113,1113,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Crœsus kömmt in Königlicher Kleidung.",0,77,stage_direction,3,46,speech_part,,,52.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1116,1116,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Cirus stehet auf / und umarmet Crœsus.",0,78,stage_direction,3,46,speech_part,,,54.0,UNKNOWN,love,K,,1649.0,positive,emotions of affection,_1650_1730
1121,1121,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Crœsus setzet sich bey Cirus auff den Thron.",0,84,stage_direction,3,46,speech_part,,,57.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1124,1124,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Alle Lidier neigen sich zur Erden.",0,74,stage_direction,3,46,speech_part,,,59.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1125,1125,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml",Atis kniet vor dem Thron.,75,100,stage_direction,3,46,speech_part,,,59.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1142,1142,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Orsan fällt auf die Knie.",0,65,stage_direction,3,46,speech_part,,,69.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1146,1146,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Gibt ihr die Hand.",0,58,stage_direction,3,46,speech_part,,,72.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1154,1154,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Gibt Eliaten die Hand.",0,62,stage_direction,3,46,speech_part,,,77.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1158,1158,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Die Könige steigen vom Thron.",0,69,stage_direction,3,46,speech_part,,,79.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1159,1159,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml",Elmira und Aria.,70,86,stage_direction,3,46,speech_part,,,79.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1160,1160,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml",Clerida und Eliates umarmen sich.,87,120,stage_direction,3,46,speech_part,,,79.0,UNKNOWN,joy,K,,1649.0,positive,emotions of pleasure,_1650_1730
1161,1161,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Aria.",0,45,stage_direction,3,46,speech_part,,,79.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1169,1169,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Tantz von Damen und Cavalliere.",0,71,stage_direction,3,46,speech_part,,,83.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
1171,1171,"TextGrid/-Der_hochmuetige,_gestuerzte_und_wieder_erhabene_Croesus.xml","
                                       Ende.",0,45,stage_direction,3,46,speech_part,,,84.0,UNKNOWN,no_annotation,K,,1649.0,no_annotation,no_annotation,_1650_1730
0,0,TextGrid/-Papinianus.xml,"
                                 Papinianus.",0,45,stage_direction,1,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
